coveragefraction20,coveragefraction30,coveragefraction40,coveragefraction50,coveragefraction60,coveragefraction80,coveragefraction90,coveragefraction111,coveragefraction112,coveragefraction113,coveragefraction114,coveragefraction115,coveragefraction116,coveragefraction121,coveragefraction122,coveragefraction123,coveragefraction124,coveragefraction125,coveragefraction126,coveragefraction200
0.01072986859302019,0.002562992879234001,0.44606231448509637,0.14897352045233478,0,0,0,0.002883366989138251,0,0,0.11683998895545092,0.0019328940839377846,0.1293891238381324,9.611223297127504e-4,0,0,0,0,0.13966480739394257,0
0.010188719962526457,0.0012814964404054313,0.3014472686153844,0.05142818037319168,0,0,0,0.025567492465550255,0,0,0.2782661400272908,0.0022163602521966703,0.16835140976065915,0,0,0,3.2037411010135783e-4,6.407482202027157e-4,0.16029180977249108,0
0.008954865994590673,0.001281496440032246,0.5486919353114099,0.14361011954138228,0,0,0.001281496440032246,6.40748220016123e-4,0,0,0.1333222840387031,9.611223300241844e-4,0.07843740332995291,0,0,0,0,0,0.08281852835385625,0
0.01633907961025513,0.026859829613229226,0.5824580878846475,0.08880376923322467,0,0.0012814964400200103,0.014049633583315417,0.005200333365868148,0,0,0.05649367746895377,0.002242618770035018,0.08867610690219896,0,0,0,0,9.611223300150077e-4,0.11663424479823717,0
0.002547383795098303,0.00609675102398716,0.7607740974402497,0.07455902502141674,0,0,0,5.507915287368785e-4,0,0,0.001616473135462834,0.007531817218824904,0.04391241516526654,0,0,0,0,0.01121309385322634,0.09119815181773061,0
0.011213093853119279,0.002562992880712978,0.49966094766286706,0.0465993048596742,0,0.0028833669908021,0.004485237541247711,0.03940232429707262,0,0,0.16806508820279,0.004322024854544532,0.09500222678030641,6.407482201782445e-4,0,0,0,0,0.12516264385668485,0
0.005846041243444867,0.003331137455449957,0.052232749298308734,0.004191483474765965,0,0.00480561165009798,0.005604974396765627,0.027635257158848438,0,0,0.7949863695147255,5.880610013668212e-4,0.0558916447503084,0,0,0,0.003172522928795374,0,0.0417141471271224,0
0.00933461652786271,0.010563149318514924,0.19879301535098573,0.009852290150496807,0,0.03239973249081309,0.019998610801642634,6.40748219938121e-4,0,0,0.5065626181411456,0,0.10178484241600107,0,0,0,0.011240975695329709,0,0.0988294008872696,0
0.023441013356802133,0.0014524523709669721,0.16943375436567334,0.006712247219567437,0,8.352695531594691e-4,6.251391339184964e-4,0.006087108085648941,0,0,0.5631403039680386,9.611223293129907e-4,0.12256637711720857,0,0,0,0.004090154338078953,0,0.10065505816162404,0
0.020794242628537445,0.01185384206776589,0.14676508193762675,0.009275240102617228,0,0,0.0022426187695773303,0.02430188149090823,0,0,0.5288450268907168,0.008224352421159608,0.10008306529363238,0,0,0,0.004118312564712257,3.203741099396186e-4,0.14317596172280653,0
0.009522719721720495,0.0035085061244703782,0.07557679540337474,0.0016018705500479545,0,0,0.0018285901462468132,0.0014881644355653062,0,0,0.750658824500175,5.522446414519493e-4,0.0846741282137689,0,0,0,0.007094781289497899,0,0.06349337497368057,0
0.008722995465356508,3.2037411008912223e-4,0.2585144877961706,0.03350992629147703,0,0.001281496440356489,0.003832956077978223,0.006992863950086853,0,0,0.5086682638137601,0.0010496259088565699,0.07753215801244431,0,0,0,0.004164863431158589,0,0.09540998870226561,0
0.0038444893211061737,3.2037411009218115e-4,0.08910936316303532,0.040770039992671606,0,0,6.522814632757163e-4,0.10568340334143234,0,0,0.6064258687789629,0.0038444893211061737,0.06777974383678563,0,0,0,6.407482201843623e-4,0,0.08092919845134762,0
0.00284141429586032,6.407482201843623e-4,0.1359917296281079,0.0803871162428207,0,0,0.0016018705504609058,0.05834378552544489,0,0,0.4399413407063333,0.010892719743134159,0.10095592232363815,2.9403050076201706e-4,0,0,0.00288336699082963,0,0.16522595527242365,0
0.005446359870111044,0.00413364525881497,0.31723052310696465,0.18264984382879862,0,3.20374110006532e-4,0.0019222446600391922,0.11573133255126895,0,0,0.12063998852323154,0.021770468332473387,0.10275710771419866,0,0,0,0,6.40748220013064e-4,0.1267573638240794,0
0.005724781284476237,0.0034821625146981665,0.24205963734193353,0.4722986926651809,0,0.0019222446598097748,0.0028043361617547304,0.0162073615617832,0,0,0.03672946074564147,0.002178559094561089,0.0799999627976871,0,0,0,6.407482199365916e-4,0,0.13595205295253723,0
0.0012814964404054313,9.611223303040735e-4,0.06815839851388278,0.07152275116924821,0,6.095300489235296e-4,3.047650244617648e-4,0.07423801359162573,0,0,0.5330719332224394,0.008618882801457476,0.09614776366010673,0,0,0,0.005740390372493523,3.2037411010135783e-4,0.13902457871455,0
0.0025629928794343587,0.008303383248844895,0.1011855932556966,0.04077241688159158,0,0,0,0.06465053462131927,0,0,0.2776339244114004,9.611223297878845e-4,0.16534712170622473,0,0,0,0.012086074120170107,0,0.3264968365455302,0
0.00542001625944243,0.01767751406274622,0.016207361559694128,0.010849143757625475,0,0,0,0.2377225489226135,0,0,0.36327354061189143,0.003844489319124008,0.177750576026267,0.0025629928794160053,0,0,0.0016636690070087811,0,0.163028147594171,0
0.00588871699401081,0.009211818359845322,0.01580245684462363,0.03361718873082554,0,9.347787204554952e-4,0.013259944271046235,0.1358358194515376,0,0,0.6070255511278411,0.004485237538935185,0.0674321024379264,0,0,0,0.006087108088554894,0,0.10041927743439787,0
0.0027086967567253872,0.015510674804463843,0.038886876059211296,0.0330554713562852,0,0.00576673398165926,0.033513423417483736,0.06727107460223278,0,0,0.7423640320566594,0,0.016254803289138465,0,0,0,0.008009352752304529,0,0.036658860923836134,0
0.007306168189563583,0.00914252258699496,0.034961825841243535,0.011455422535122791,0,0.0012658873547295787,0.00953344485274017,0.038102679194346505,0,0,0.8561442939551228,0,0.009320177110383266,0,0,0,3.2037411009218115e-4,0,0.0224472042696606,0
0,0.00160187055003266,0.020046837710319555,0.008329726860169832,0,0,0,0.08661587113510878,0,0,0.8078579460860603,0.008954865994547924,0.036809181807078935,0,0,0,0.001971056756709047,0,0.027812643099972913,0
0.0032037410998894335,0.002562992879911547,0.044048829493356985,0.00192224465993366,0,0,0,0.14662635997530932,0,0,0.583928823394876,0.007656869572518547,0.07248404984756318,3.2037410998894336e-4,0,0,0.002193806678029375,0,0.135051908288623,0
0.0012551528310745126,0.0028833669909122204,0.0185152924115288,0.002242618770709505,0,0,0,0.153125431513183,0,3.2037411010135783e-4,0.6814041341227616,0.009575036083868964,0.03991493721376461,0,0,0,0.001922244660608147,0,0.08884141129148727,0
0,9.611223296639992e-4,0.00959219511070384,0.0012044504084105599,0,0,0,0.10700814798358968,0,0,0.851739704584603,0.0022391996689090435,0.008326307756781039,0,0,0,0.0019222446593279985,3.2037410988799975e-4,0.016686253388122876,0
9.61122329781002e-4,6.251391342229032e-4,0.01435195778094971,0.0026400389201147166,0,0,0,0.06122033973399939,0,3.2037410992700067e-4,0.8601184316362793,0.0015896806025028462,0.018092058062601647,0,0,0,0.006360654941646719,0,0.03372020274797472,0
3.0476502429590256e-4,0.0016018705496350033,0.008296979878291326,0.0025629928794160053,0,0,0,0.010572345627591023,0,0,0.9405209198347918,0,0.015682722300791936,0,0,0,0.005766733978686012,0,0.014690669926500973,0
0,4.378440467985348e-4,0.03294737492938361,0.01963892781570369,0,0,0,0.0620447029194825,0,0,0.7750110570884983,9.611223302765434e-4,0.040656943468131125,0,0,0,0.00576673398165926,0,0.06253529342006652,0
0,0.01173637213670435,0.017432931170733152,0.10007892244508862,0,0,6.407482201843623e-4,0.11477232213118145,0,0,0.6077571001055041,0.004485237541290536,0.048647235170641345,9.611223302765434e-4,0,0,9.611223302765434e-4,3.2037411009218115e-4,0.0922065123080268,0
3.203741100470624e-4,0.0035241152105176866,0.01773017550871408,0.025148185514122453,0,0,0,0.12258165108195453,0,0,0.7190425560028966,0.001601870550235312,0.03314152939030679,3.203741100470624e-4,0,0,0.004195668011051806,0,0.07239350051010669,0
3.2037411009524006e-4,0,0,0,0,0,0,0.166321700893221,0,0,0.8050539557805904,0.006070331680831537,0.01504919496898727,0,0,0,2.6322590599835914e-4,0,0.006921216660276288,0
0.0012814964407411454,0.0016018705509264317,0.01084237882673108,6.407482203705727e-4,0,0,0,0.4675744423485365,3.2037411018528636e-4,0,0.34841479216879473,0.023547094185908758,0.05677370805509486,9.611223305558591e-4,0,0,0,8.604404914185459e-4,0.087181532270736245,0
0.001601870549650298,9.611223297901787e-4,0.0355630667642408,9.611223297901787e-4,0,0,0,0.5671762989886047,0,0,0.23841580591326603,0.010832433723708408,0.052472251968068144,6.407482198601192e-4,0,0,0.001601870549650298,0.003852877524645402,0.0859205311387255,0
0.011853842067072667,0.01217421617699355,0.09135542171361827,0.011853842067072667,0,3.203741099208829e-4,0.005312113540138356,0.3884141931466114,0,0,0.03716313225510414,0.020920502327551573,0.127671569790773,0.019222446595252973,0,0,3.203741099208829e-4,0.015790625010145144,0.2576273470898245,0
0.0016018705504609058,0.006125908712321547,0.028517546596334334,0.010882455214452125,2.9403050076201706e-4,0.03370552203085824,0.0032326130017374796,0.4474698768014438,0,0,0.041834027383158376,0.010892719743134159,0.1418382977592422,6.407482201843623e-4,0,0,0,0.0035085061253748466,0.21115984368127552,0.05829603367926011
0,0.0014576954830083338,0.0012658873547174922,0.0022265396040448467,0,0.02540562662268436,3.2037411008912223e-4,0.0022426187706238556,0,0,0,0,0.006632120109224427,0,0,0,0,6.251391345392476e-4,0.007714835366238011,0.9521091634448303
0,9.611223303442215e-4,0,6.40748220229481e-4,0,0.03818930656700729,0.0012239346407506677,0.0070482304225242915,0,6.40748220229481e-4,9.611223303442215e-4,0,0.062266708649207234,0,0,0,0,0,0.003244524188834559,0.8848235544305285
0,0,0,0,0,0.01494280231874924,0,0,0,0,0,0,7.068707372990891e-4,0,0,0,0,0,5.424033237080516e-4,0.9838079236202436
6.407482206903231e-4,0.0025629928827612925,0.0012814964413806462,0,0,0.031717036924170994,6.407482206903231e-4,0.0022426187724161307,0,6.407482206903231e-4,0.03428002980693228,0,0.09515111077251298,0,0,0,0,0,0.015057583186222592,0.8157848865515321
0,0,0,0,0,6.563573145688076e-4,0,0,0,0,0,0,4.68272820085437e-5,0,0,0,0,0,0,0.9992968154034226
0,0.002242618771980859,0.0016018705514148994,6.407482205659598e-4,0,0.0012814964411319196,9.611223308489396e-4,0.005501135819113569,0,0,0.011822845821291306,0,0.005501135819113569,0,0,0,0,0,0.0065325322238548944,0.9639144940006841
0,3.2037411011330666e-4,0,0.0016018705505665334,0,0.004164863431472986,3.2037411011330666e-4,0.011799066158562122,0,3.2037411011330666e-4,0.009321845547927352,0,0.013400936709128656,0,0,0,0,0,0.0024379428723252765,0.9563123523996772
0,0.009290849200686083,3.203741103684856e-4,3.203741103684856e-4,0,0.010514783842406141,6.407482207369712e-4,0,0,0,0,0,0.0028833669933163706,0,0,0,0,0,0.008329726869580627,0.9676997766525368
0,0.004485237543961718,0,0,0,0.011213093859904296,0.0025629928822638393,0,0,0,6.407482205659598e-4,0,0.013776086742168136,0,0,0,0,0,9.611223308489396e-4,0.9663607184202871
0,3.2037411028235856e-4,0,0,0,0.008970475087906039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9907091508018117
0,0.013471321725883983,0.053478675093012816,0.016448343282447,0,0.0051572039525318355,6.563573145686118e-4,0,0,0,0,0,3.3598320428572753e-4,0,0,0,0,0,0.004610110295983126,0.9058420051312869
6.40748220229481e-4,0.002432985839869381,0.25324607931107734,0.018288062376147243,0,0,0.0016018705505737025,0,0,0,0,0,0,0,0,0,0,0,3.0351029772761985e-4,0.7234867434043752
0.012837905369282438,0.012586264480406529,0.705506202720654,0.15457920521869994,0,0.006087108092121951,0.012494590294355583,0,0,0,0,0,0.013675317494280052,0,0,0,0,0,0.06141728140316181,0.020816124927037664
0.02931850441247432,0.02220658285742346,0.4799838293289004,0.26200968226223087,0,0,0,0.0012814964404524619,0,0,0.005766733982036079,0,0.07547160518244378,0,0,0,0,0,0.12396156553403864,0
0.029731370502823883,0.018581698384251517,0.5016964250083386,0.3592419703438541,0,0,0.00160187055036651,0,0,0,0.001544308750665661,0,0.03080274184901489,0,0,0,0,0,0.056799614610684876,0
0.04634489015885125,0.013135338521602175,0.5268686561004398,0.27046840499028457,0,0,0.008592539177901934,0,0,0,0.0071959191372929715,0,0.050320565908288234,0,0,0,0,0,0.07707368600533912,0
0.025079307506556292,0.06791931136145414,0.4236425313077247,0.43733399811337403,0,0.0051259857631286146,0.018581698391341227,0,0,0,0,0,0.0035241152121509227,0,0,0,0,0,0.01879305234427003,0
0.008534977375924955,0.012205434375557829,0.31764715348686096,0.3601488828481986,0,0,0.005766733983581204,0.007268643408553114,0,0,0.028303085658508937,0.0012814964407958233,0.13475367839092228,0,0,0,0,0,0.12408991403109627,0
0.004805611654197381,6.407482205596507e-4,0.42374365952087645,0.18772782090582904,0,5.353808104261703e-4,0.0022426187719587778,0.019848032363921367,0,0,0.03706994771102546,3.2037411027982537e-4,0.17530575372696083,0,0,0,0.001601870551399127,0,0.1461581816525659,0
0.019484727211170245,0.008970475087837788,0.18072605556899635,0.07036899779791515,0,0.07571365743619486,0.022311064120118525,0.010204612530782411,0,0,0.21181179848131068,0,0.2070929214754644,0,0,0,0.001281496441119684,0,0.1920341938490899,0
0.006491834252135131,0.0032037411011158604,0.23093471258450896,0.05165438097511772,0,0.0038433931838933438,0.008025245342808681,0.0061344670902703105,0,0,0.42083175022445596,6.407482202231721e-4,0.18020867772186258,0,0,0,0.001922244660669516,0,0.08610880464293875,0
0.016712587594877808,0.007100832559848218,0.23482404115310238,0.02876537359261078,0,0.0047973202236228744,0.005421079725929221,0,0,0,0.45840910322923106,6.407482202231721e-4,0.1314755883582792,0,0,0,0.003844489321339032,9.61122330334758e-4,0.10704771369060154,0
0.022033287695097634,0.006354880074021996,0.5022235325041094,0.07034127077166853,0,0,3.203741100932207e-4,0,0,0,0.21461447740401474,3.203741100932207e-4,0.09080335910399599,0,0,0,0,0,0.09298844422690519,0
0.027787997157366462,0.002242618771980859,0.4687788375482988,0.1195030488901482,0,0,0.004164863433678738,0.012877400787330587,0,0,0.14973662765406034,0.0035397243071156265,0.10320865888558395,0,0,0,0,0,0.10816022256443644,0
0.011886322087298588,0.007195919135354178,0.6027203989219586,0.1480815341141939,0,0,0.0019222446611799698,0.023066935934159635,0,0,0.036196203049712834,0,0.08448916992065061,0,0,0,6.407482203933233e-4,0.0012814964407866466,0.08251902751431171,0
0.005199241763260626,0.004690402943643184,0.7886106349175529,0.08626408745047065,0,0,0.0010079496125973402,0.002258227865400878,0,0,0.0019690719431982224,3.2037411020029405e-4,0.024557465854082444,0,0,0,0.0012814964408011762,0.0025629928816023524,0.08127805421718996,0
0.004180472527639177,0.006701512695787361,0.6794252715843496,0.09181998372824873,0,0.001601870551398649,0.008009352756993245,0.008650100977552705,0,0,0.0762490382465757,9.611223308391894e-4,0.06043566835330697,0,0,0,0,3.203741102797298e-4,0.06164523213702892,0
0.011917540253436481,0.012651751724509707,0.4376855124970334,0.13379213285277514,0,0,0.011213093859897605,0.008211144688819026,0,0,0.21563982237405208,6.407482205655774e-4,0.08058743742743807,0,0,0,0.0012814964411311548,3.203741102827887e-4,0.086058945550059,0
0.018723250729323737,0.012191363503130128,0.22425132934834854,0.0362801286172992,0,0,0.0070482304243728216,0.016566925457227332,0,0,0.49425006315065884,6.407482203975292e-4,0.08584815902930655,0,0,0,0.003634640663558778,0,0.10056516085637655,0
0.009328203746111003,0.006681305451063704,0.21101967355910478,0.028871024465436754,0,2.0420182063349767e-4,0,3.203741101528811e-4,0,0,0.6434439316284213,0,0.027137159430251544,0,0,0,0.006732730888287908,0,0.06626139490053666,0
0.020950260406928864,0.018149260633473167,0.21842507925454113,0.01882276523665949,0,0.037400914178548794,0.01763618514104402,0,0,0,0.4302386059751699,0,0.1057693587721451,0,0,0,0.0034867606649190462,0,0.1291208097365705,0
0.0192770335895314,0.001281496440506399,0.23505932855397896,0.009580281533263266,0,0,0,0.002562992881012798,0,0,0.5470753548125119,0.006407482202531995,0.0796009559223849,0,0,0,0.003524115211392597,9.611223303797992e-4,0.09466983652250603,0
0.012384064858262588,0.004732717168340952,0.364775153865915,0.024575237066928244,0,0.004164863432566543,0.007462259098532884,0.02723179936678124,0,0,0.3466130609446714,0.004164863432566543,0.11391189086728037,0,0,0,0.001922244661184558,6.407482203948527e-4,0.08742109701657481,0
0.007357593609639778,4.088776889236624e-4,0.11242039338351097,0.008886846077154066,0,6.407482205627097e-4,0.0016018705514067742,0.11056785465851514,0,0,0.5337970006788649,0.005068423964763448,0.10724899453443959,0,0,0,0.002562992882250839,0,0.1094384037499681,0
0.01730020195527059,0.0064074822056557745,0.04036557343405703,0.013906543034892672,0,0,0,0.04352892629272361,0,0,0.6607728328277287,6.407482205655774e-4,0.07817805719364328,0,0,0,0.010892719749614817,0,0.12800691508584797,0
0.002898976086547937,0.0038444893233934643,0.09335644194816536,0.035687313319889176,0,0,0.004164863433676253,0.013241350910964256,0,0,0.519857922805469,0.0012814964411311548,0.13025333329127625,6.407482205655774e-4,0,0,0.013718524942421427,0,0.1810545392765001,0
0.0028833669917751165,0.0029145851797724573,0.08261952691276868,0.04563325339636309,0,0,0.0016018705509861758,0.10088231417312404,0,0,0.4713013888522445,0.005574479233426407,0.11011073644645626,3.203741101972352e-4,0,0,0.006933106824892941,0,0.16922499732799312,0
0.004763658946648489,0.004500846636206678,0.18044212190847894,0.26426422320703263,0,0,0,0.05978778436840597,0,0,0.08690451930426167,0.011027412705299007,0.13716167056609882,6.407482203157037e-4,0,0,0,0,0.2505070141372521,0
0.009290849198206417,0.020824317168393693,0.14545965503737177,0.038571255045460516,6.407482205659598e-4,3.515922982886757e-4,0.002898976086549667,0.04504752931665098,0,0,0.39516020858480966,0.004516455731967415,0.09855756478370736,0,0,0,0.013435866878984898,0,0.22524498164904302,0
6.40748220222025e-4,0.00128149644044405,0.046893651739023386,0.01681004158629399,0,0,0,0.05106993983731188,0,0,0.6417827277207591,0.003203741101110125,0.07243416262970435,0,0,0,0.015154845885378547,0,0.15072864483975262,0
9.035605306361969e-4,0,0.023364546392253466,0.00830761991135541,0,0,0,0.07745457477649237,0,0,0.6229794833787559,0.003203741101148361,0.10924530096125983,0.0012814964404593444,0,0,0.01620184906480969,0,0.13705782744282952,0
0.003844489321374592,9.61122330343648e-4,0.0094385379043117,0.006294610435132395,0,0,0,0.1804815369762927,0,0,0.6077921809907434,0.007688978642749184,0.08145730610512485,0.0012814964404581973,0,0,0.002770495223872353,0,0.09798924562959697,0
0.00853497737807683,0.010226974840803456,0.07629505514404528,0.01277499653209222,0,0.003203741102797298,0.03668793120359608,0.03847671244947218,0,0,0.6665834936093842,0.010197032458905308,0.04346100085795116,0,0,0,0.007368604536433785,0,0.08618947988644228,0
0.0032661774788246235,0.012510199394975607,0.04497001790538973,0.013401040581713233,0,0.003860098417379027,0.018448980876201067,0.07475091885753979,0,0,0.7356377750226355,0.0035790542831412283,0.03443673522220592,0,0,0,0.0016018705514067742,3.2037411028135485e-4,0.05321675729830618,0
0.002242618771375293,0.004854423749645851,0.024076870361434077,0.0038444893223576453,0,0,3.2037411019647044e-4,0.10923802550693366,0,0,0.7588709368210931,0.002898976085766867,0.048599082087706844,0,0,0,6.407482203929409e-4,0,0.04441345496309733,0
0.0025629928814235024,0.0012326843487897275,0.0441628151126334,0.00736860453409257,0,0,9.611223305338134e-4,0.19540158724977783,0,0,0.6631490689029186,0.006407482203558757,0.03183828751380539,0,0,0,0.0016018705508896891,0,0.045313484371576805,0
0,0,0.006372388869417466,6.056548843238278e-4,0,0,0,0.1249406936181423,0,0,0.8306988825393543,0.005346845369336462,0.015657378109457963,0,0,0,0,0,0.016378156609967644,0
3.2037411006971734e-4,0,0.026273168691486472,0.007403697860661352,0,0,0,0.37226158070266896,0,0,0.5128529052877011,0.004122910725198578,0.0256932560870432,6.407482201394347e-4,0,0,0,0,0.05043135831503116,0
0,1.5609093994646375e-5,0.004992123602239679,0,0,0,0,0.15472479694628405,0,0,0.834143270070621,0,0.005204031231807551,0,0,0,5.685767569492477e-4,0,3.5159229810393766e-4,0
1.5609093994492683e-5,0,0.007399822720553266,0.002242618770780433,0,0,0,0.03719088663540465,0,0,0.9312560121310154,0,0.008345335956893244,0,0,0,0.0014004951952566638,0,0.012149219496101865,0
0,0,0.013049904284747222,0,0,0,0,0.018687434401566148,0,0,0.9362153949343274,0,0.011378208590620777,0,0,0,0.00320374110279921,0,0.017465316685939276,0
0.0019222446616973057,0.015831060629695706,0.01992363238612101,0.0611914550640309,0,0,0,0.15580252518850937,0,0,0.5771717394166398,0.0028833669925459587,0.06137189077165415,9.611223308486529e-4,0,0,0.0038444893233946114,0,0.09909647323486256,0
6.407482204755311e-4,0.01108036463250611,0.010009642887373956,0.02595030292925901,0,0,0.0012814964409510621,0.08696456184597509,0,0,0.7410469822368332,0,0.031245628357949876,9.611223307132967e-4,0,0,0.0044852375433287175,0,0.08633391257463421,0
0,0,0.00975891201955681,0,0,0,0,0.19177475727893625,0,0,0.7485790841190764,0.0022258423609930046,0.02653348935374881,0,0,0,3.203741102829799e-4,0,0.02080754075740584,0
3.203741103784629e-4,0,3.203741103784629e-4,0.002562992883027703,0,0,0,0.4162624849093402,0,0,0.5108541664821857,0.002259395172900716,0.04103910431645825,6.407482207569258e-4,0,0,3.203741103784629e-4,0,0.025419985684195043,0
0,0,0,0,0,0,0,0.4658980276881495,0,0,0.5194791357014156,0.003230462608889763,0.005354066257396791,0.0016018705505665334,0,0,0,0,0.004436437193581909,0
0,6.407482202262309e-4,0.007368604532601656,0.0025629928809049237,0,0,0,0.6698854739881176,0,0,0.14545190686576207,0.01957853558482328,0.07369670883964467,0.005125985761809847,0,0,0,0.004485237541583617,0.07120380578452606,0
3.203741102829799e-4,0.0025629928822638393,0.037067324809836474,0.03391168678199411,0,0.004805611654244698,0.0016018705514148994,0.6383360129732326,0,0,0.03413207640014804,0.01644825815224872,0.09637583957600983,0.009290849198206417,0,0,0,0.0035397243071156265,0.12160737860300172,0
0,0.005766733985091917,0.025889298553402763,0.15878084208497423,0.0012814964411315371,0.04232194766893109,3.203741102828843e-4,0.013821624155213116,0,0,0.004376600095212737,0.007144302351925261,0.017351889804411852,0.0025629928822630743,0,0,0,0.0022582278659830334,0.09211605321834196,0.6260076167828346
0,0.001601870550883416,0,0,0,0.037070930635529804,0.0026205546859068354,0.006727856313710347,0,0,0.010988725380659448,0,0.037114083581756545,0,0,0,0,0,0.0046641444295524494,0.8992118344220011
0,3.2037411042713044e-4,0,0,0,0.029738222801524473,0,0,0,6.407482208542609e-4,0.007714318069560557,0,0.022239393681938648,0,0,0,0,0,0.0016018705521356521,0.9377450725635593
0,0.012814964407021444,0.008650100974739476,0.003049561599734522,0,0.01795296527596388,0.005109568553090698,0.06543941577988671,0,0,0.002562992881404289,0,0.036184075789558096,0,0,0,0,0,0.03314390864293302,0.8150924460956679
0,0.0038444893251783313,0.0011668453053353862,0.010912934075328598,0,0.010938266414876068,5.57650907171416e-4,0.005584122160201114,0,0,0,0,0.01393746096963207,0,0,0,0,0,0.014096349840866895,0.9389618810014101
0,0.01367333977272813,0.01965747184331913,0.06284637436703408,0,0.015496878035457441,0.002242618772390369,0.0019222446620488878,0,0,0,0,0.00396583440674571,0.0019222446620488878,0,0,0,0,0.03323913481440475,0.8450338586638226
0,3.232475115232157e-6,0,0.0012847289161862128,0,0.004167287789817111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945447508188815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.2037411017706556e-4,0.00470609713886028,0.32322648481935246,0.051242738701026004,0,6.407482203541311e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.004147999619911451,0.6157155573903187
0.005183547567301741,0.0012814964407021445,0.7587492289271877,0.1640098910786134,0,0,0,3.203741101755361e-4,0,0,6.407482203510723e-4,9.611223305266083e-4,0.01613754113786766,4.301765449921334e-4,0,0,0,0,0.052285873642282085,0
0.020571792771950346,0.023256130735936513,0.6617691072874139,0.173848150335085,0,0.00652882728608801,0.013676572223736501,0,0,0,0,0,0.02012229515462864,2.1057168490658002e-4,0,0,0,0.001281496440700615,0.07873505607955397,0
0.03653825765771889,0.019154596896904803,0.5331166545545896,0.29930188096346905,0,0,0.008970475083774807,0,0,0,0.0026205546855643637,0,0.03139666279321182,0,0,0,0,0,0.0689009173647667,0
0.012173769585820254,0.004164863434538671,0.7032767139207273,0.19902838562162187,0,0,0.03391770298768283,0,0,0,4.930595239221882e-4,0,0.02020856566879209,0,0,0,0,3.2037411034912855e-4,0.026416565146545588,0
0.014543501227994436,0.07214966651468015,0.3258910431847094,0.5509333307382699,0,0,0,0,0,0,0,0,0.003292081565031189,0,0,0,0,0,0.03319037676931487,0
0.015372551022792013,0.002562992882092541,0.253188967615999,0.31211686296141067,0,0,0,0.0049260635121002715,0,0,0.06643114657589666,0,0.19421208634614096,0,0,0,5.407870944807302e-4,0,0.1506485419890872,0
0.016539448491968187,0.013455712634502806,0.167431205318554,0.20014810899309352,0,0.0022426187724171346,0.003844489324143659,0.008896325860364372,0,0,0.20438142297575262,0.002883366993107744,0.20370791951628153,0,0,0,2.784213962470635e-4,0,0.17619095972356738,0
0.014637531412282852,0.004710893658765145,0.31786367663619686,0.137747014137792,0,0,0.0023577423814419556,0.016728274717939393,0,0,0.22531515695586385,0.0025629928827379683,0.17269510397132773,0,0,0,7.826620608499107e-4,3.2037411034224603e-4,0.1042785770744601,0
0.0115125306554427,0.0016965885472050386,0.46010499495602636,0.1095942042133973,0,0.0320018328800726,0.015041725871343111,0,0,6.407482203541311e-4,0.09971797374719192,0,0.1789238998768035,0,0,0,0,0,0.09076550103216337,0
0.013786452707890837,0.005993283340584569,0.32556299846329206,0.06382363750177183,0,0.007749553586989728,0.011894696157608416,0.002242618771240797,0,0,0.26339763886629725,9.611223305317703e-4,0.18543338636715195,0,0,0,6.407482203545135e-4,0,0.11851386368628626,0
0.015493080896427426,0.005981903837243152,0.2761676642826342,0.07741597094295796,0,0.006087108092948331,0.007368604533569033,0.005125985762482805,0,0,0.29817187349909,0,0.16785240519365774,0,0,0,0,0,0.14033540295898933,0
0.006785418121823659,0.010599780880469676,0.35671511631105063,0.1462036213058346,0,0.008230212355188903,0.011533467972513568,0.018482183886312075,0,0,0.2373082848920763,0.0012814964413903965,0.10254549192375945,0,0,0,0.0012814964413903965,0,0.09903342946819033,0
0.03722087349916955,0.007735805931845031,0.3316559961890375,0.09236360117188566,0,0,9.611223307824086e-4,0.0038444893231296346,0,0,0.3351735855319446,0,0.12494418999522057,0,0,0,0.0028833669923472257,0,0.06321696903463782,0
0.008278216335111123,0.0033239945889836833,0.6245516049788569,0.1253953583549598,0,0,0.0021431042579962336,0.0019222446615579348,0,0,0.12055825631935464,0,0.04871648189285408,0,0,0,3.203741102596558e-4,0,0.06479036450006602,0
0.013281935624638292,0.010317463237404765,0.42427521792318984,0.10165315389103109,0,0.0016018705517188774,0.0041709146977911265,0.00929084919996949,0,0,0.23252904807459474,0.0012814964413751019,0.10050343728798368,0,0,0,0.00352411521378153,3.2037411034377546e-4,0.09725012374617771,0
0.010629907445918728,0.0016018705517265245,0.15013096760305003,0.007868326094317079,0,0.0022426187724171346,0.0028773157297856695,6.407482206906099e-4,0,0,0.6894536234439947,6.407482206906099e-4,0.08087841331793418,0,0,0,0.004606582627483651,0,0.04842887797199102,0
0.009348411002071767,0.003056052405872677,0.2412191562698876,0.008210005102527684,0,6.407482205216058e-4,0.005125985764172846,9.611223307824086e-4,0,0,0.6100082686749615,0,0.050456066959017984,0,0,0,0.004164863433390438,0,0.06680931983679354,0
