EA_CODE,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12
10501004,5213.5458984375,6122.78271484375,6434.15576171875,6601.6474609375,5719.37255859375,4893.3974609375,4419.50146484375,3892.22021484375,3559.388671875,3541.681884765625,3548.036865234375,3853.411376953125
10501006,5177.1982421875,6573.13916015625,6176.84912109375,6207.16357421875,5336.17822265625,4301.46337890625,3879.2919921875,3438.37744140625,3032.78857421875,3171.88623046875,3194.7294921875,3579.384521484375
10501012,4903.74560546875,6978.54248046875,6469.50146484375,6388.73046875,5625.21630859375,4421.49462890625,3944.226806640625,3485.904052734375,3121.837646484375,3161.07275390625,3263.139404296875,3364.89208984375
10501013,5335.791015625,6111.55078125,6257.5185546875,6505.30517578125,5805.34814453125,4672.15283203125,4106.783203125,3589.3125,3299.443603515625,3417.95166015625,3445.716552734375,3824.901123046875
10501022,4444.5302734375,6077.4619140625,5817.10595703125,6228.60009765625,5414.4033203125,4384.81884765625,3832.2109375,3302.246337890625,3013.067626953125,3053.50537109375,3122.260498046875,3198.302001953125
10501023,4363.314453125,6259.31689453125,6026.88427734375,6232.82470703125,5407.998046875,4444.19140625,3996.039306640625,3586.34326171875,3196.325439453125,3263.562744140625,3200.53857421875,2980.51416015625
10501024,5028.4189453125,7015.17529296875,6317.05224609375,6372.88916015625,5139.44580078125,3956.148681640625,3447.60595703125,2992.608642578125,2657.261962890625,2600.92626953125,2562.29736328125,2480.8720703125
10501017,5575.75390625,7046.244140625,6849.78857421875,6885.20361328125,6129.59228515625,5149.79150390625,4346.2431640625,3732.414306640625,3302.605712890625,3423.774169921875,3453.08642578125,4050.334716796875
10501097,3938.212158203125,5881.7919921875,5813.74072265625,5131.259765625,4626.09130859375,3811.873291015625,3439.720703125,3033.645263671875,2729.845458984375,2829.52587890625,2884.621337890625,2755.875
10501085,5513.33447265625,6309.74462890625,6510.23583984375,6257.32373046875,5764.55078125,4691.30322265625,4109.09765625,3479.34228515625,3245.984619140625,3435.35498046875,3384.252197265625,3560.12744140625
10501145,4476.431640625,5839.34423828125,5747.318359375,5384.62744140625,4926.78857421875,4352.29150390625,4056.145751953125,3547.499267578125,3222.697265625,3264.245361328125,3182.5087890625,3523.919921875
10501138,4250.34375,5603.9326171875,5818.69873046875,5447.103515625,4618.81298828125,3937.90234375,3542.568359375,3207.41064453125,2938.345703125,2986.222412109375,2763.115966796875,3059.36376953125
10501144,4171.71533203125,5966.52685546875,6142.421875,5199.92578125,4808.57763671875,3986.1318359375,3689.810791015625,3279.089599609375,2827.44140625,2991.035888671875,2928.0712890625,3048.6630859375
10501155,4218.1015625,6057.11279296875,5891.8291015625,5488.61181640625,4730.419921875,3956.309814453125,3665.82275390625,3149.050048828125,2816.2802734375,2914.49560546875,2847.728515625,3087.517578125
10501171,5250.94873046875,6642.02783203125,6836.05615234375,5857.3994140625,4790.63818359375,4125.8828125,3662.32177734375,3164.53759765625,2725.888671875,2738.76513671875,2665.14453125,3619.7958984375
10501129,4993.59765625,5627.05029296875,5766.72607421875,5473.44287109375,5037.90185546875,4113.84814453125,3776.797607421875,3321.8310546875,3123.1728515625,3140.25537109375,3087.877197265625,4255.96044921875
10501157,5580.8193359375,6596.056640625,6475.43798828125,5976.26806640625,5009.33984375,4225.74560546875,3840.033203125,3400.762451171875,2968.77783203125,3062.257080078125,2999.103271484375,3096.9892578125
10501161,5342.2119140625,6457.0498046875,6658.77197265625,5672.83544921875,4670.72216796875,3968.622314453125,3676.515625,3183.531982421875,2659.92138671875,2703.30908203125,2686.847900390625,2995.47216796875
10501121,3724.361572265625,6187.09716796875,6006.001953125,5660.67236328125,4989.6474609375,3979.258056640625,3515.91650390625,3075.2861328125,2820.646484375,2686.050048828125,2748.796875,3087.9853515625
10501122,4303.72119140625,5884.86572265625,6152.9853515625,5680.08740234375,5166.30517578125,4236.2236328125,3869.574951171875,3382.8916015625,3110.49658203125,2951.345947265625,3213.985107421875,3458.245361328125
10501167,5115.11083984375,6481.21875,6614.01611328125,5945.0244140625,4814.03125,4234.2783203125,3876.723388671875,3413.109619140625,2796.978759765625,2906.437255859375,2928.02978515625,3903.064697265625
10501078,4962.6181640625,6185.22119140625,6347.0634765625,6523.2763671875,5681.1630859375,4559.21337890625,4035.342529296875,3467.815673828125,3228.141845703125,3117.904052734375,3082.707275390625,4354.26513671875
10501108,4518.5673828125,5615.54443359375,5719.2421875,5337.767578125,4126.8955078125,3477.18408203125,3126.89453125,2850.384521484375,2591.751220703125,2571.956787109375,2574.625,2899.192626953125
10501106,4450.33251953125,6590.2216796875,6418.8359375,6109.7841796875,5257.3720703125,4281.65234375,3935.78369140625,3488.3447265625,3002.9931640625,2975.331787109375,3089.317626953125,3680.704833984375
10501019,4851.373046875,6749.83251953125,6156.640625,6393.7177734375,4937.03125,3926.635986328125,3409.78955078125,3067.946044921875,2771.62353515625,2704.118896484375,2649.539794921875,2502.781494140625
10501005,4898.93896484375,6515.44775390625,6018.84912109375,6309.78662109375,5203.701171875,4171.88916015625,3779.846923828125,3459.494384765625,3023.273193359375,3075.381103515625,3041.715576171875,3211.559814453125
10501020,5227.279296875,6647.32666015625,5983.0732421875,6507.716796875,5223.46630859375,4239.97314453125,3689.11083984375,3369.0888671875,2960.8427734375,3007.533935546875,2963.265380859375,3275.2275390625
10501014,5103.91796875,6041.2802734375,6231.29248046875,6312.60009765625,5437.12890625,4559.390625,4111.75537109375,3623.934326171875,3337.1826171875,3314.5634765625,3368.36083984375,3622.17724609375
10501016,5438.59228515625,6356.875,6151.76123046875,6585.9189453125,5686.7421875,4688.12158203125,4195.861328125,3709.86328125,3295.696044921875,3375.590087890625,3458.977783203125,3688.690185546875
10501018,4936.12841796875,6240.916015625,6305.57177734375,6517.3984375,5280.90478515625,4381.49755859375,3916.333984375,3460.962158203125,3111.515869140625,3243.9873046875,3127.468017578125,3146.933349609375
10501061,4838.60888671875,6645.36376953125,6305.90478515625,5812.0087890625,5106.076171875,4238.53564453125,3823.453369140625,3390.423095703125,3118.782958984375,3070.610595703125,2984.750244140625,4234.505859375
10501060,5043.47998046875,6646.4912109375,6422.9990234375,6004.15087890625,5283.0771484375,4128.17529296875,3767.04248046875,3268.713134765625,2929.112548828125,2869.48095703125,2941.106689453125,3526.56298828125
10501105,4848.1845703125,6432.75537109375,6181.74462890625,5775.8896484375,4929.43115234375,4158.3984375,3826.1591796875,3375.69921875,2961.654541015625,3133.938720703125,3170.9990234375,4742.9892578125
10501059,5103.28564453125,6326.34765625,5993.36181640625,5558.673828125,4822.45361328125,3888.177490234375,3524.485107421875,3078.75341796875,2760.84228515625,2847.6005859375,2804.214111328125,4202.11962890625
10501103,4541.6455078125,6273.38671875,6129.1904296875,5569.63720703125,4925.97119140625,3929.1396484375,3593.134765625,3222.0029296875,2799.6552734375,2801.25537109375,2826.7421875,3180.01171875
10501107,4746.0556640625,6563.7890625,6440.57568359375,5656.798828125,5162.1923828125,4251.45458984375,3841.6630859375,3431.360595703125,3068.91650390625,3149.25927734375,3106.268310546875,3623.29052734375
10501104,6047.0205078125,6583.953125,6133.3056640625,5589.7451171875,4638.6181640625,3746.79296875,3490.35546875,3111.60595703125,2709.923095703125,2734.201171875,2835.6220703125,3761.985107421875
10501109,5045.41259765625,5847.00244140625,5912.955078125,4816.6767578125,4385.98193359375,3641.03466796875,3417.427490234375,3065.189697265625,2775.5185546875,2914.64111328125,2930.20654296875,3313.547607421875
10501067,4975.49755859375,6688.205078125,6119.9228515625,6017.123046875,5019.87451171875,4134.96533203125,3673.0654296875,3216.069091796875,2883.937744140625,2964.602783203125,2804.815185546875,3265.494140625
10501110,4907.54736328125,6573.466796875,6311.9658203125,5676.4248046875,5154.45654296875,4524.9931640625,4119.404296875,3534.29345703125,3097.422607421875,3341.382080078125,3453.976318359375,4224.4375
10501111,4515.7919921875,6230.9453125,5748.5048828125,5379.9482421875,4815.35888671875,4177.25146484375,3824.8271484375,3333.227783203125,2954.285888671875,3280.4150390625,3425.0126953125,4183.67236328125
10501101,4695.841796875,6665.001953125,6204.646484375,5514.4482421875,4764.5595703125,4061.65673828125,3810.33251953125,3392.0390625,2993.57666015625,3278.234375,3315.5341796875,3588.339599609375
10501114,4666.88330078125,5645.458984375,5735.30810546875,5002.2685546875,4256.58935546875,3547.35498046875,3204.0048828125,2783.835693359375,2571.766357421875,2628.1298828125,2699.371826171875,3291.355224609375
10501117,5274.07958984375,6156.05615234375,6069.21044921875,5553.36376953125,4832.8291015625,3843.241455078125,3521.345947265625,3038.145263671875,2811.63818359375,2705.740478515625,2799.48828125,3072.275390625
10501098,3614.27197265625,6188.78662109375,6086.97998046875,5141.083984375,4426.06982421875,3579.6640625,3311.660400390625,2874.90869140625,2681.267822265625,2592.909912109375,2567.05859375,3201.6328125
10501112,3806.589111328125,5667.732421875,5620.5625,4977.41845703125,4353.29345703125,3695.87890625,3361.042236328125,2999.50830078125,2723.740234375,2864.115478515625,2932.7197265625,3018.87646484375
10501099,3860.76513671875,6515.8994140625,6321.54638671875,5618.505859375,5102.22802734375,4294.8603515625,3851.601318359375,3342.36328125,2919.697265625,3115.8759765625,3143.07177734375,3491.049072265625
10501100,4466.927734375,6576.05810546875,6201.39111328125,5504.46484375,4879.19091796875,4238.8818359375,3937.72705078125,3495.8935546875,3114.748779296875,3320.3984375,3460.34423828125,2876.784912109375
10501115,4397.7568359375,5922.9384765625,6093.7021484375,5430.6904296875,4630.40380859375,3619.9375,3296.478515625,2837.777099609375,2632.317138671875,2558.731689453125,2701.75244140625,3279.0205078125
10501095,4646.7705078125,6067.6640625,5949.81591796875,5258.99169921875,4764.30419921875,3948.54931640625,3624.78271484375,3191.451171875,2925.36767578125,3044.021728515625,3042.12548828125,2849.168212890625
10501113,4046.020263671875,5369.03759765625,5414.62646484375,4640.4150390625,4065.055908203125,3426.70263671875,3167.92041015625,2756.723876953125,2503.938720703125,2520.15234375,2435.11279296875,3104.98828125
10501096,4382.77294921875,6012.69677734375,6038.84423828125,5409.3193359375,4583.29736328125,3807.248779296875,3449.135986328125,3021.95458984375,2738.98291015625,2783.101806640625,2978.242919921875,2883.3056640625
10501118,5348.7060546875,6245.30712890625,6162.50390625,5529.60205078125,4719.02587890625,3829.65771484375,3461.140380859375,3000.75146484375,2654.67236328125,2738.58642578125,2876.625732421875,2865.450439453125
10501119,5317.966796875,6418.46826171875,6304.45556640625,5837.1826171875,5123.10400390625,4055.090576171875,3802.318115234375,3332.35107421875,2937.08251953125,2947.787841796875,2938.568359375,3024.109375
10501116,5224.39697265625,5961.662109375,6067.54931640625,5740.1162109375,4710.166015625,3922.662109375,3574.8974609375,3140.195068359375,2813.04833984375,2868.547119140625,3063.12255859375,3443.124755859375
10501041,5218.8759765625,6783.19189453125,6147.5263671875,5891.10400390625,5265.78369140625,4092.268310546875,3628.681884765625,3178.588134765625,2932.462646484375,2940.721923828125,2954.510498046875,3154.638671875
10501011,5966.33935546875,7228.58984375,6687.80517578125,6360.65478515625,5409.73974609375,4427.203125,3941.146484375,3433.88818359375,3048.022216796875,3146.109619140625,3154.414306640625,3407.412109375
10501040,5070.22216796875,7014.1142578125,6243.97314453125,6136.74072265625,5420.51220703125,4383.0966796875,3931.1796875,3378.21435546875,3086.548095703125,3260.41796875,3173.1591796875,3377.939697265625
10501039,4380.9736328125,6454.48974609375,5931.931640625,5815.0380859375,5106.0517578125,4061.555419921875,3656.84228515625,3208.450927734375,2937.320068359375,2831.286376953125,2860.14013671875,3183.608642578125
10501062,4192.41748046875,6185.2119140625,5860.10205078125,5734.978515625,4889.99267578125,3957.739013671875,3584.4521484375,3255.906494140625,2856.292236328125,2860.56201171875,2799.748779296875,3265.782470703125
10501063,3678.6435546875,6188.61865234375,5942.859375,5726.2841796875,4657.70849609375,3770.532958984375,3365.9326171875,2965.201416015625,2652.928955078125,2547.950927734375,2510.68505859375,3264.40234375
10501015,5861.94091796875,6386.263671875,6397.30419921875,6447.6064453125,5434.3876953125,4540.25537109375,4086.97412109375,3499.780517578125,3243.584716796875,3178.82373046875,3207.628662109375,3501.8310546875
10501037,5755.09228515625,6871.6630859375,6359.97900390625,5915.12109375,4939.6279296875,3937.556396484375,3573.64208984375,3134.640625,2803.053955078125,2849.718505859375,2777.02001953125,3062.301025390625
10501064,4880.5302734375,6333.48291015625,5872.87939453125,6036.4619140625,5086.46044921875,4045.6484375,3583.278564453125,3235.24755859375,2815.84765625,2787.78173828125,2793.830078125,3293.683349609375
10501069,5257.4794921875,6858.44140625,6260.24267578125,6074.85693359375,4991.96533203125,3829.6123046875,3484.88720703125,3045.95751953125,2755.919677734375,2588.92919921875,2523.58642578125,3184.304443359375
10501031,6047.7470703125,6768.8916015625,6412.15380859375,6062.42724609375,5099.49853515625,4029.953857421875,3617.802001953125,3232.2880859375,2992.755615234375,2991.875244140625,2960.8759765625,3197.586181640625
10501068,5632.3291015625,6688.81494140625,6077.8525390625,6065.3505859375,5108.42578125,3943.149169921875,3556.301025390625,3117.514892578125,2779.255126953125,2762.865478515625,2757.150634765625,3203.059326171875
10501032,5737.57470703125,6665.7705078125,6219.63037109375,6095.2314453125,5310.70703125,4273.921875,3808.3193359375,3332.18701171875,3043.587890625,3019.9853515625,3048.64306640625,3284.62890625
10501102,4711.77392578125,6493.83154296875,6300.9765625,5493.02099609375,4930.37158203125,4072.174072265625,3595.263671875,3236.422119140625,2832.13916015625,2918.281982421875,3086.770751953125,3621.241943359375
10501071,4264.99951171875,6560.73681640625,6249.41845703125,5717.11279296875,4944.02783203125,4107.65087890625,3627.29052734375,3131.0595703125,2804.919921875,2828.395263671875,2968.078369140625,3600.965576171875
10501073,5360.771484375,6648.75634765625,6179.4296875,5951.93408203125,4986.94140625,4105.0537109375,3744.638671875,3279.0361328125,2933.744140625,2912.044921875,2972.548095703125,4007.863037109375
10501072,4526.95751953125,6548.875,6160.33740234375,5808.46435546875,4944.01171875,4143.11865234375,3700.193115234375,3230.474853515625,2894.395751953125,2895.667236328125,2951.12841796875,3411.205078125
10501026,4744.146484375,6243.9609375,6117.322265625,6353.53125,5555.22314453125,4431.56689453125,3950.17919921875,3381.929443359375,3004.61279296875,3189.11181640625,3280.984130859375,3774.920166015625
10501027,5184.482421875,6603.58544921875,6412.12158203125,6536.52099609375,5819.75927734375,4453.68505859375,3953.22412109375,3513.913818359375,3135.473388671875,3276.753173828125,3258.854736328125,3852.86669921875
10501036,5176.2119140625,6686.30224609375,6110.8095703125,5963.068359375,5014.17578125,4035.831787109375,3642.764892578125,3241.88671875,2859.196533203125,2829.826171875,2830.1962890625,2951.79736328125
10501035,4871.185546875,6506.037109375,5938.35888671875,5662.9169921875,4944.18017578125,3956.675537109375,3535.814697265625,3209.957763671875,2880.98681640625,2743.472900390625,2735.5927734375,2797.142822265625
10501033,4902.9873046875,6371.86083984375,5941.50341796875,5963.70361328125,5169.94775390625,4203.10107421875,3776.51953125,3399.31982421875,3023.719970703125,3079.8818359375,3085.316650390625,3364.302490234375
10501070,4805.47900390625,6518.724609375,6128.859375,5698.2568359375,5026.81787109375,4071.611572265625,3645.57470703125,3216.78662109375,2856.84814453125,2858.538330078125,2852.57373046875,3228.654296875
10501028,5279.3701171875,5815.2255859375,6624.27685546875,6543.9833984375,5761.3427734375,4626.1328125,4102.0234375,3615.52685546875,3228.295166015625,3370.92138671875,3359.91259765625,4045.204345703125
10501074,5701.1904296875,6698.521484375,6264.798828125,6013.02001953125,4855.45068359375,3886.804931640625,3541.08251953125,3072.3896484375,2723.4345703125,2679.440673828125,2694.92138671875,3204.501220703125
10501029,5761.1533203125,6372.40771484375,6325.54150390625,6167.82861328125,5372.54736328125,4440.66552734375,4017.45166015625,3522.070068359375,3264.445068359375,3497.563720703125,3383.049072265625,3741.202392578125
10501030,5690.607421875,6794.84814453125,6233.6865234375,6045.02978515625,5057.32421875,3913.505126953125,3524.55859375,3073.401123046875,2753.752685546875,2799.10986328125,2707.712890625,3008.087646484375
10501079,5077.8095703125,6143.86572265625,6281.30859375,6300.572265625,5442.57275390625,4424.56787109375,4041.719482421875,3582.6455078125,3248.83154296875,3143.340087890625,3338.6953125,4451.60595703125
10501080,4927.49072265625,6014.8310546875,6151.31982421875,6307.06689453125,5349.42822265625,4111.99072265625,3624.1943359375,3145.455078125,3048.965087890625,2989.667724609375,2835.516357421875,4198.5859375
10501075,5044.6953125,6483.916015625,6143.0927734375,6220.03857421875,5241.77978515625,4165.36962890625,3754.015869140625,3299.077880859375,2953.810302734375,2911.490234375,2883.9404296875,3340.6572265625
10501076,5905.0029296875,6400.72265625,6445.32080078125,6532.73193359375,5736.88720703125,4763.5390625,4203.18359375,3624.629638671875,3380.79443359375,3596.783203125,3494.571533203125,3854.302490234375
10501094,4960.2431640625,6500.20068359375,6159.30029296875,5353.39404296875,4809.29541015625,3792.534423828125,3419.1572265625,3018.31982421875,2736.6044921875,2678.214599609375,2749.54296875,3390.586669921875
10501092,5302.41357421875,6329.544921875,6069.474609375,6012.63525390625,5154.0166015625,4476.19970703125,3998.629638671875,3521.49169921875,3225.0439453125,3426.134765625,3408.19482421875,4024.106689453125
10501093,4824.5888671875,6303.86572265625,5936.55078125,5937.5146484375,4861.205078125,4030.81591796875,3608.016845703125,3154.572021484375,2845.43603515625,2752.02978515625,2712.2685546875,4496.9365234375
10501091,4963.36767578125,6367.87841796875,6287.53076171875,5581.72607421875,4796.3388671875,3918.64990234375,3521.69140625,3104.208984375,2784.595458984375,2764.077880859375,2869.97216796875,3096.100341796875
10501089,5180.775390625,6274.2880859375,6163.8642578125,5886.2548828125,4927.6484375,3826.82861328125,3466.250244140625,3008.460205078125,2709.364990234375,2702.8486328125,2747.46875,2852.76123046875
10501077,5632.89990234375,6152.19384765625,6500.4326171875,6754.5576171875,5869.166015625,4851.9921875,4183.46435546875,3553.727294921875,3391.697998046875,3465.29248046875,3321.544677734375,4086.8974609375
10501090,4434.494140625,5874.541015625,5824.7763671875,5826.66796875,4793.224609375,4009.48046875,3589.11328125,3196.049072265625,2875.818603515625,2994.274658203125,3095.829345703125,3445.034423828125
10501084,6031.2919921875,6334.24267578125,6633.33935546875,6834.41796875,5977.18701171875,4915.8447265625,4037.6884765625,3461.9384765625,3358.396484375,3637.541748046875,3454.34521484375,3930.7783203125
10501088,5266.83544921875,5907.5,5979.81201171875,5466.12255859375,4907.14306640625,4021.029052734375,3639.52197265625,3129.468017578125,2865.20458984375,3014.521484375,3183.337646484375,3500.109375
10501125,5242.6484375,6017.93798828125,5931.47314453125,5963.4033203125,5321.29296875,4279.14111328125,3855.43896484375,3437.804931640625,3147.95703125,3033.454833984375,3099.755126953125,3480.952880859375
10501120,5201.34033203125,6437.01708984375,6078.89501953125,5954.97607421875,5545.07177734375,4532.49462890625,4087.309326171875,3453.55419921875,3172.147216796875,3201.427978515625,3419.49462890625,4037.361572265625
10501135,5047.87841796875,6068.48583984375,6113.5087890625,5787.154296875,4949.67724609375,4218.2041015625,3758.427734375,3352.334716796875,3050.13427734375,2939.66552734375,3095.3701171875,3421.728759765625
10501136,4867.2470703125,5963.91357421875,6174.91064453125,5571.07275390625,4952.171875,4136.904296875,3763.365234375,3299.437744140625,3099.004150390625,3008.6064453125,3063.091552734375,3777.17138671875
10501146,4845.93408203125,6108.82958984375,6296.34912109375,5869.5078125,5339.77734375,4584.05517578125,4316.74072265625,3642.372314453125,3244.29296875,3405.07568359375,3268.7900390625,3532.319580078125
10501801,5689.857421875,6313.32861328125,6164.875,5569.8505859375,5229.2685546875,3955.65380859375,3403.15185546875,3095.861328125,3091.68310546875,2935.62255859375,2836.524658203125,3190.9208984375
10501803,5005.74267578125,6006.779296875,6205.513671875,5533.70849609375,5011.85595703125,3780.793701171875,3416.8408203125,3074.931640625,2945.79248046875,2941.257080078125,2685.913818359375,3168.34228515625
10501126,5140.08203125,5964.5908203125,6190.73583984375,5672.0126953125,4984.48974609375,4075.30322265625,3644.5810546875,3081.21826171875,2987.552734375,2980.512939453125,2831.267578125,3422.00927734375
10501127,5244.83837890625,5629.11572265625,5810.03564453125,5555.14892578125,4858.96142578125,4103.482421875,3853.7666015625,3328.71630859375,3198.440673828125,3146.637451171875,3153.634033203125,3874.2275390625
10501137,4470.19775390625,5656.09130859375,5893.17822265625,5323.1591796875,4839.79296875,4071.916015625,3695.622802734375,3272.708984375,3069.135009765625,3195.790771484375,3005.598388671875,3447.01708984375
10501131,4078.8486328125,5297.3291015625,5590.9208984375,5431.7314453125,4710.7783203125,3838.31298828125,3493.086181640625,3079.541015625,2874.02587890625,2781.093505859375,2780.69677734375,3210.499755859375
10501130,5043.0439453125,5677.2998046875,5671.34521484375,5468.31103515625,4999.0732421875,4229.42236328125,3863.853271484375,3342.71728515625,3128.967529296875,3062.308349609375,3062.38427734375,4090.520263671875
10501124,4641.54541015625,5579.34521484375,5921.02490234375,5614.51123046875,5352.8388671875,4540.701171875,4176.333984375,3570.04248046875,3365.393798828125,3316.5947265625,3214.649169921875,3601.019775390625
10501128,5033.92529296875,5730.8056640625,5794.46240234375,5412.3896484375,4918.7373046875,3999.43798828125,3625.477294921875,3224.0478515625,2961.916259765625,2916.285400390625,2994.00439453125,3857.068359375
10501123,4499.11865234375,5883.8466796875,5929.28271484375,5525.40625,5131.58154296875,4276.80810546875,3936.818359375,3398.491455078125,3144.214111328125,3012.511962890625,3065.624755859375,3492.4599609375
10501134,4684.181640625,5828.0263671875,5930.49462890625,5458.7900390625,4893.40966796875,4088.46533203125,3720.58349609375,3212.619384765625,3096.99365234375,3016.499755859375,3083.21728515625,3488.473876953125
10501132,4810.7978515625,5484.33203125,5844.14794921875,5466.123046875,5142.24560546875,4252.37744140625,3919.716064453125,3421.028076171875,3214.83935546875,3053.97802734375,3049.414306640625,3580.349365234375
10501133,4294.3173828125,5388.10205078125,5765.5048828125,5318.7138671875,4774.43115234375,3928.932373046875,3589.31591796875,3138.236572265625,2910.1533203125,2883.564208984375,2836.858642578125,3367.491455078125
10501140,5081.05517578125,5806.93115234375,5995.14404296875,5634.74365234375,4944.45166015625,4153.62939453125,3735.452880859375,3297.318603515625,3099.177001953125,3114.081298828125,2923.478515625,3315.861572265625
10501141,5408.83642578125,5888.06494140625,6128.0634765625,5685.453125,4968.08740234375,4082.84814453125,3756.07421875,3275.184814453125,3109.63623046875,3059.457763671875,3002.06103515625,3335.00048828125
10501142,4723.86376953125,5863.35986328125,6059.2705078125,5692.3095703125,4936.43212890625,4105.2685546875,3805.394775390625,3262.73681640625,3026.414794921875,3119.026611328125,3081.91015625,3179.267578125
10501143,4487.185546875,5932.44189453125,5937.45166015625,5356.0078125,4908.35302734375,4228.40673828125,3996.063720703125,3406.3291015625,3146.502685546875,3180.762451171875,3205.908203125,3366.718505859375
10501153,4610.529296875,5844.08203125,5958.9384765625,5495.3994140625,4541.3359375,4018.355224609375,3643.41357421875,3149.90576171875,2878.652099609375,2944.3642578125,2965.153564453125,3193.344482421875
10501147,4688.54541015625,5946.24560546875,6046.02685546875,5704.90576171875,4979.24560546875,4296.6806640625,3954.584716796875,3413.635009765625,3064.2568359375,3237.23974609375,3200.22314453125,3500.892822265625
10501154,5015.85498046875,6194.45556640625,6150.494140625,5458.90966796875,4535.55517578125,3946.764892578125,3640.32568359375,3109.823486328125,2820.79248046875,2831.744384765625,2794.400146484375,2856.5712890625
10501156,5596.3125,6392.49169921875,6330.771484375,5830.595703125,4983.47705078125,4315.5146484375,3945.409912109375,3374.612548828125,3045.06005859375,3079.697998046875,2989.781005859375,3154.524169921875
10501158,5130.8115234375,6269.46044921875,6458.59716796875,5679.68505859375,4672.17578125,4080.330322265625,3806.855712890625,3264.02001953125,2907.69775390625,2957.1865234375,2759.4560546875,2776.715087890625
10501160,4926.14208984375,6771.63330078125,6711.796875,5608.8955078125,4553.59423828125,3854.041015625,3483.54248046875,3044.02685546875,2458.543212890625,2502.434814453125,2214.8095703125,2384.854736328125
10501159,4904.37841796875,6608.59228515625,6656.1689453125,5788.48583984375,4695.19189453125,3846.286376953125,3635.252685546875,3167.449462890625,2764.449951171875,2621.276611328125,2560.4931640625,3117.42724609375
10501151,5717.51416015625,6416.09765625,6342.10009765625,6006.45849609375,5057.9931640625,4475.77001953125,4099.90625,3578.7001953125,3177.410400390625,3398.096435546875,3325.7041015625,3544.273681640625
10501152,4634.966796875,6101.84912109375,6033.45703125,5381.8720703125,4458.18212890625,3887.83447265625,3532.220703125,3035.3310546875,2815.810791015625,2689.6591796875,2683.02197265625,2714.95947265625
10501163,4857.400390625,6246.830078125,6154.49072265625,5367.3681640625,4312.11767578125,3724.690185546875,3474.9208984375,3053.102783203125,2678.323486328125,2745.467529296875,2734.17919921875,2655.690673828125
10501162,5207.15478515625,6338.8349609375,6223.37841796875,5493.53515625,4296.36962890625,3710.3310546875,3378.5791015625,2879.602294921875,2489.530517578125,2509.45166015625,2463.196044921875,2359.376708984375
10501165,5239.421875,5991.14306640625,6140.21142578125,5526.6328125,4532.47705078125,4032.901123046875,3622.685546875,3313.079345703125,2793.35693359375,2909.417724609375,2926.350830078125,3852.31103515625
10501168,5141.029296875,6153.55419921875,6403.19775390625,5770.9462890625,4803.58447265625,4261.16162109375,3961.947021484375,3514.248291015625,2878.88916015625,2949.31005859375,2982.969970703125,3871.22802734375
10501170,5096.2021484375,6348.29052734375,6609.677734375,5740.330078125,4824.5146484375,4238.39453125,3895.446533203125,3419.958251953125,2900.46875,2940.534912109375,2941.822021484375,3387.021728515625
10501169,4824.60693359375,6610.9404296875,6745.98583984375,5929.54248046875,4837.34375,4150.4453125,3833.303955078125,3293.499267578125,2565.812744140625,2708.494384765625,2640.4345703125,2989.67431640625
10501172,5309.64013671875,7104.82568359375,7052.74853515625,6203.4365234375,4893.85107421875,4206.7958984375,3745.09619140625,3236.244140625,2612.98193359375,2543.198974609375,2488.169921875,3361.348388671875
10501087,5277.26123046875,5985.7177734375,6022.2314453125,5564.95849609375,4888.51513671875,3893.14501953125,3663.52734375,3157.599853515625,2890.66162109375,2922.660888671875,2912.96923828125,2626.91357421875
10501148,4938.9794921875,5974.38525390625,6011.65283203125,5613.29296875,4855.1416015625,4240.681640625,3761.323486328125,3305.284423828125,2938.490234375,2959.71630859375,2905.185302734375,2950.712158203125
10501150,4794.81298828125,6644.66455078125,6680.90625,6217.78564453125,4963.97607421875,4251.7783203125,3857.343017578125,3294.095458984375,2922.848876953125,2820.322265625,2732.292236328125,2930.08203125
10501149,4438.0673828125,5941.50048828125,6028.36328125,5515.9658203125,4419.26416015625,3846.070556640625,3565.234375,3004.05322265625,2821.119140625,2695.022216796875,2726.715087890625,2740.20361328125
10501066,4663.71142578125,6706.138671875,6355.42431640625,6116.69482421875,5257.1728515625,4409.5927734375,3997.099365234375,3504.876708984375,3046.337158203125,3192.152587890625,3152.16748046875,3711.774169921875
10501065,4817.06982421875,6669.87158203125,6374.39501953125,6011.537109375,4957.7021484375,4122.79931640625,3751.76611328125,3342.790283203125,2873.65673828125,2876.417724609375,2945.91455078125,3616.13037109375
10501034,3904.29345703125,6470.513671875,5730.25390625,5697.791015625,4950.4736328125,3895.279052734375,3491.660888671875,3143.759765625,2784.5625,2647.113037109375,2630.888427734375,2800.07861328125
10501038,5147.26708984375,6788.66064453125,6094.64794921875,5842.92822265625,4958.09619140625,3905.765380859375,3539.815673828125,3112.3603515625,2883.932861328125,2839.060791015625,2874.83935546875,3123.41552734375
10508903,6070.16015625,8316.0771484375,8052.373046875,5801.44140625,6168.58642578125,7496.55908203125,6670.15380859375,5609.91162109375,5224.42578125,5040.7890625,5070.13330078125,4550.81396484375
