EA_CODE,ndvimin,ndvimax,ndvimean
10501050,2853.886962890625,6248.2763671875,4410.978707449777
10501049,3059.598388671875,6661.423828125,4730.778285435268
10501053,2708.4482421875,6383.24658203125,4280.463274274553
10501052,3014.742431640625,6521.53857421875,4608.768746512277
10501048,3102.021484375,6631.291015625,4754.36066545759
10501047,3134.090087890625,7129.15771484375,4998.59113420759
10501046,2816.4755859375,6717.6728515625,4501.56964983259
10501045,3061.92724609375,6705.06005859375,4715.949061802456
10501054,2995.53466796875,6653.0927734375,4654.189121791294
10501058,2855.2197265625,6815.46337890625,4429.502197265625
10501055,2758.20703125,6351.982421875,4338.935163225447
10501056,3132.405029296875,6660.24853515625,4760.908639090402
10501057,2943.098388671875,6961.89208984375,4759.862932477678
10501043,2755.2060546875,6945.1162109375,4358.3389892578125
10501044,2921.525146484375,6715.9091796875,4512.195242745535
10501042,2684.270263671875,6620.31982421875,4307.486851283482
10501001,3225.8056640625,6516.66845703125,4779.686558314732
10501007,3329.830322265625,6606.66845703125,4954.114031110491
10501008,3201.029541015625,6531.35888671875,4721.445085797991
10501010,2832.8232421875,6284.39404296875,4342.284022739956
10501003,3348.179931640625,6398.93896484375,4609.708966936384
10501025,3428.4970703125,6461.30810546875,4870.661324637277
10501021,3163.233642578125,6554.60791015625,4659.057774135044
10501002,3168.0576171875,6735.9072265625,4756.270595005581
10501004,3541.681884765625,6601.6474609375,4853.03369140625
10501006,3032.78857421875,6573.13916015625,4548.169834681919
10501012,3121.837646484375,6978.54248046875,4659.191702706473
10501013,3299.443603515625,6505.30517578125,4726.894566127232
10501022,3013.067626953125,6228.60009765625,4366.441493443081
10501023,2980.51416015625,6259.31689453125,4442.691737583706
10501024,2480.8720703125,7015.17529296875,4290.482125418527
10501017,3302.605712890625,7046.244140625,5020.977312360491
10501097,2729.845458984375,5881.7919921875,3963.417166573661
10501085,3245.984619140625,6510.23583984375,4715.490879603794
10501145,3182.5087890625,5839.34423828125,4324.6907958984375
10501138,2763.115966796875,5818.69873046875,4053.973964146205
10501144,2827.44140625,6142.421875,4143.519618443081
10501155,2816.2802734375,6057.11279296875,4121.19091796875
10501171,2665.14453125,6836.05615234375,4398.614815848215
10501129,3087.877197265625,5766.72607421875,4326.647478376116
10501157,2968.77783203125,6596.056640625,4485.458932059152
10501161,2659.92138671875,6658.77197265625,4285.321794782366
10501121,2686.050048828125,6187.09716796875,4096.776227678572
10501122,2951.345947265625,6152.9853515625,4322.504237583706
10501167,2796.978759765625,6614.01611328125,4459.92986188616
10501078,3082.707275390625,6523.2763671875,4653.62255859375
10501108,2571.956787109375,5719.2421875,3835.8003452845983
10501106,2975.331787109375,6590.2216796875,4489.01628766741
10501019,2502.781494140625,6749.83251953125,4240.974609375
10501005,3023.273193359375,6515.44775390625,4446.328909737723
10501020,2960.8427734375,6647.32666015625,4478.719587053572
10501014,3314.5634765625,6312.60009765625,4620.7677001953125
10501016,3295.696044921875,6585.9189453125,4751.021780831473
10501018,3111.515869140625,6517.3984375,4521.323713030134
10501061,2984.750244140625,6645.36376953125,4514.224155970982
10501060,2869.48095703125,6646.4912109375,4453.311750139509
10501105,2961.654541015625,6432.75537109375,4495.160975864956
10501059,2760.84228515625,6326.34765625,4285.536080496652
10501103,2799.6552734375,6273.38671875,4204.629638671875
10501107,3068.91650390625,6563.7890625,4476.737862723215
10501104,2709.923095703125,6583.953125,4334.071759905134
10501109,2775.5185546875,5912.955078125,4053.8620082310267
10501067,2804.815185546875,6688.205078125,4375.470929827009
10501110,3097.422607421875,6573.466796875,4613.618582589285
10501111,2954.285888671875,6230.9453125,4361.033778599331
10501101,2993.57666015625,6665.001953125,4424.4849853515625
10501114,2571.766357421875,5735.30810546875,3881.38582938058
10501117,2705.740478515625,6156.05615234375,4181.3721923828125
10501098,2567.05859375,6188.78662109375,3930.152849469866
10501112,2723.740234375,5667.732421875,3886.6392822265625
10501099,2919.697265625,6515.8994140625,4358.075753348215
10501100,2876.784912109375,6576.05810546875,4394.689610072544
10501115,2558.731689453125,6093.7021484375,4003.8528878348216
10501095,2849.168212890625,6067.6640625,4159.274640764509
10501113,2435.11279296875,5414.62646484375,3664.3166852678573
10501096,2738.98291015625,6038.84423828125,4061.9093191964284
10501118,2654.67236328125,6245.30712890625,4166.572073800223
10501119,2937.08251953125,6418.46826171875,4385.288277762277
10501116,2813.04833984375,6067.54931640625,4243.577549525669
10501041,2932.462646484375,6783.19189453125,4421.714896065848
10501011,3048.022216796875,7228.58984375,4749.13835797991
10501040,3086.548095703125,7014.1142578125,4612.627179827009
10501039,2831.286376953125,6454.48974609375,4265.247488839285
10501062,2799.748779296875,6185.2119140625,4173.439034598215
10501063,2510.68505859375,6188.61865234375,3997.932303292411
10501015,3178.82373046875,6447.6064453125,4672.343662806919
10501037,2777.02001953125,6871.6630859375,4402.007080078125
10501064,2787.78173828125,6333.48291015625,4277.59978376116
10501069,2523.58642578125,6858.44140625,4302.72931780134
10501031,2960.8759765625,6768.8916015625,4510.258771623884
10501068,2757.150634765625,6688.81494140625,4367.00244140625
10501032,3019.9853515625,6665.7705078125,4537.5673828125
10501102,2832.13916015625,6493.83154296875,4329.874215262277
10501071,2804.919921875,6560.73681640625,4297.879446847098
10501073,2912.044921875,6648.75634765625,4474.54021344866
10501072,2894.395751953125,6548.875,4332.721418108259
10501026,3004.61279296875,6353.53125,4527.545183454241
10501027,3135.473388671875,6603.58544921875,4695.735682896206
10501036,2829.826171875,6686.30224609375,4347.014003208706
10501035,2735.5927734375,6506.037109375,4215.996564592634
10501033,3023.719970703125,6371.86083984375,4405.55322265625
10501070,2852.57373046875,6518.724609375,4305.715959821428
10501028,3228.295166015625,6624.27685546875,4730.341953822544
10501074,2679.440673828125,6698.521484375,4336.679896763393
10501029,3264.445068359375,6372.40771484375,4678.769914899553
10501030,2707.712890625,6794.84814453125,4364.58464704241
10501079,3143.340087890625,6300.572265625,4637.2462158203125
10501080,2835.516357421875,6307.06689453125,4417.649658203125
10501075,2883.9404296875,6483.916015625,4414.981462751116
10501076,3380.79443359375,6532.73193359375,4846.571132114956
10501094,2678.214599609375,6500.20068359375,4196.12922014509
10501092,3225.0439453125,6329.544921875,4607.31964983259
10501093,2712.2685546875,6303.86572265625,4319.995361328125
10501091,2764.077880859375,6367.87841796875,4227.72101702009
10501089,2702.8486328125,6274.2880859375,4194.567888532366
10501077,3321.544677734375,6754.5576171875,4845.712053571428
10501090,2875.818603515625,5874.541015625,4193.547398158482
10501084,3358.396484375,6834.41796875,4914.273350306919
10501088,2865.20458984375,5979.81201171875,4266.1158447265625
10501125,3033.454833984375,6017.93798828125,4418.760968889509
10501120,3172.147216796875,6437.01708984375,4623.589582170759
10501135,2939.66552734375,6113.5087890625,4346.8388671875
10501136,3008.6064453125,6174.91064453125,4347.172415597098
10501146,3244.29296875,6296.34912109375,4571.049037388393
10501801,2836.524658203125,6313.32861328125,4330.460832868303
10501803,2685.913818359375,6205.513671875,4190.635672433035
10501126,2831.267578125,6190.73583984375,4285.454258510044
10501127,3146.637451171875,5810.03564453125,4336.691301618303
10501137,3005.598388671875,5893.17822265625,4202.784650530134
10501131,2780.69677734375,5590.9208984375,3967.034441266741
10501130,3062.308349609375,5677.2998046875,4312.775338309152
10501124,3214.649169921875,5921.02490234375,4430.691057477678
10501128,2916.285400390625,5794.46240234375,4227.09326171875
10501123,3012.511962890625,5929.28271484375,4302.711373465402
10501134,3016.499755859375,5930.49462890625,4246.339250837053
10501132,3049.414306640625,5844.14794921875,4295.207955496652
10501133,2836.858642578125,5765.5048828125,4056.998953683036
10501140,2923.478515625,5995.14404296875,4287.139107840402
10501141,3002.06103515625,6128.0634765625,4344.9208984375
10501142,3026.414794921875,6059.2705078125,4281.495744977678
10501143,3146.502685546875,5937.45166015625,4302.577549525669
10501153,2878.652099609375,5958.9384765625,4148.647478376116
10501147,3064.2568359375,6046.02685546875,4367.340419224331
10501154,2794.400146484375,6194.45556640625,4167.467686244419
10501156,2989.781005859375,6392.49169921875,4458.608677455357
10501158,2759.4560546875,6458.59716796875,4284.360334123884
10501160,2214.8095703125,6771.63330078125,4107.196969168527
10501159,2560.4931640625,6656.1689453125,4255.8653564453125
10501151,3177.410400390625,6416.09765625,4623.823765345982
10501152,2683.02197265625,6101.84912109375,4053.859706333705
10501163,2655.690673828125,6246.830078125,4064.793038504464
10501162,2359.376708984375,6338.8349609375,4003.39657156808
10501165,2793.35693359375,6140.21142578125,4272.396937779018
10501168,2878.88916015625,6403.19775390625,4426.7252197265625
10501170,2900.46875,6609.677734375,4418.0577392578125
10501169,2565.812744140625,6745.98583984375,4317.277326311384
10501172,2488.169921875,7104.82568359375,4453.666643415178
10501087,2626.91357421875,6022.2314453125,4175.379045758928
10501148,2905.185302734375,6011.65283203125,4240.834559849331
10501150,2732.292236328125,6680.90625,4394.579014369419
10501149,2695.022216796875,6028.36328125,4033.2117745535716
10501066,3046.337158203125,6706.138671875,4561.829868861607
10501065,2873.65673828125,6669.87158203125,4421.684221540178
10501034,2630.888427734375,6470.513671875,4089.14786202567
10501038,2839.060791015625,6788.66064453125,4338.465105329241
10508903,4550.81396484375,8316.0771484375,6209.87970842634
10508078,3325.3935546875,7417.0927734375,5354.464704241072
10508901,3996.910888671875,7476.07080078125,5600.097586495535
10508902,3608.099853515625,7639.83154296875,5355.359340122768
10508001,3500.093017578125,7603.201171875,5388.960239955357
10508002,3209.767578125,7699.3212890625,5245.198067801339
10508003,3204.328369140625,7909.9873046875,5266.712350027902
10508006,3881.28271484375,7460.998046875,5441.720807756697
10508007,3926.423828125,7569.52099609375,5524.754551478794
10508008,3311.654296875,6900.23193359375,4970.62370954241
10508011,3345.115234375,7234.5244140625,5271.769967215402
10508005,3781.733642578125,7285.8369140625,5252.535557338169
10508015,3034.2861328125,6320.22802734375,4361.831926618303
10508018,2994.6591796875,6212.82861328125,4348.409615652902
10508016,2998.450439453125,6608.7978515625,4479.194440569197
10508017,3019.720703125,6305.57763671875,4411.298357282366
10508009,3297.216552734375,6626.6591796875,4838.901454380581
10508010,3232.38330078125,6947.9951171875,4958.184326171875
10508012,3510.0927734375,6919.60888671875,5063.4078369140625
10508032,3537.05029296875,7801.05322265625,5571.034807477678
10508014,3221.1123046875,6544.31005859375,4655.731898716518
10508020,3243.168701171875,6300.46826171875,4562.248552594866
10508021,3342.048583984375,6900.2744140625,4818.070835658482
10508062,2581.25,6799.29833984375,4430.866751534598
10508045,3042.294189453125,6495.09033203125,4619.673618861607
10508041,2661.125,6634.67724609375,4265.819545200893
10508042,3059.2685546875,6712.3486328125,4472.156145368303
10508044,2621.326171875,6522.59521484375,4181.318359375
10508043,2752.387451171875,6633.8349609375,4320.821376255581
10508046,2800.876220703125,6706.77783203125,4652.028529575893
10508022,3341.326171875,7012.06005859375,4849.235648018973
10508019,3094.825927734375,5998.61865234375,4356.466796875
10508039,2969.70361328125,6516.81005859375,4551.166085379465
10508040,2968.639404296875,6817.47705078125,4632.07550920759
10508047,3013.810546875,7358.17529296875,4972.794974190848
10508037,3064.674560546875,7269.62646484375,4996.9512939453125
10508038,2924.46728515625,6927.31298828125,4654.761928013393
10508024,3462.835205078125,7153.310546875,4971.223353794643
10508028,3854.819580078125,7448.77294921875,5685.273629324777
10508025,3653.42919921875,7131.74853515625,5042.921543666294
10508023,3410.615478515625,6386.87109375,4719.34716796875
10508026,3585.715087890625,7045.125,5118.433262416294
10508034,2897.02099609375,6396.24951171875,4484.52863420759
10508033,3318.76123046875,6677.7763671875,4869.28009905134
10508035,3104.21630859375,6928.7802734375,4873.47771344866
10508036,3258.00439453125,7577.83984375,5359.37629045759
10508027,3855.469970703125,7140.361328125,5363.451991489956
10508029,3498.76416015625,7994.859375,5654.777814592634
10508030,3693.5322265625,7959.27685546875,5903.279070172991
10508031,3381.3525390625,7909.3828125,5742.715837751116
10508013,3358.208251953125,6924.6123046875,4986.17822265625
10508052,2845.987060546875,6970.63720703125,4767.206298828125
10508049,3054.28857421875,7164.6494140625,5119.933994838169
10508050,3019.59716796875,7301.52587890625,5037.511683872768
10508048,2864.07080078125,7342.1640625,5047.312744140625
10508051,2797.560546875,6983.38525390625,4832.908935546875
10508072,2989.401611328125,7350.2236328125,4880.012486049107
10508063,2962.598388671875,6942.92626953125,4832.650163922991
10508064,2904.64111328125,7151.14892578125,4856.677873883928
10508061,2655.242919921875,7216.8466796875,4599.949323381697
10508053,2578.4365234375,6686.6064453125,4276.2269287109375
10508054,2540.040771484375,6980.15283203125,4301.1942138671875
10508055,2663.45166015625,6436.05126953125,4200.910452706473
10508059,3027.71044921875,7507.03125,5036.767804827009
10508056,2774.912353515625,7089.63720703125,4588.840628487723
10508060,2773.228515625,7147.06201171875,4725.72722516741
10508057,2696.545654296875,7039.580078125,4507.83136858259
10508058,3066.40185546875,7533.1298828125,5092.246250697544
10508069,2905.377197265625,7417.6962890625,5136.541782924107
10508074,2919.609375,7391.0400390625,5041.22589983259
10508075,2757.556884765625,7092.02978515625,4659.192818777902
10508076,2920.474365234375,6976.43994140625,4828.3560791015625
10508066,2838.0869140625,6922.81005859375,4683.940656389509
10508065,3097.39501953125,7196.91015625,5073.254795619419
10508067,2763.958984375,7174.31494140625,4663.856776646206
10508073,2882.3173828125,7230.66748046875,4818.522548130581
10508070,3111.753173828125,7372.6884765625,5245.550258091518
10508068,2941.396484375,7503.3154296875,5093.028076171875
10508904,4164.7646484375,8184.33544921875,6133.60009765625
10508905,3483.06201171875,7816.19677734375,5662.682407924107
10508907,3858.797119140625,7808.13037109375,5862.973440987723
10508908,3770.4091796875,7921.7080078125,5769.756312779018
10508077,3623.0380859375,7785.89404296875,5558.3489990234375
10508079,3152.040283203125,7490.07958984375,5304.423775809152
10508080,3120.502685546875,7295.86376953125,5135.576450892857
10508083,3457.828369140625,7310.0859375,5311.5238037109375
10508081,3171.659423828125,7175.31787109375,5061.439854213169
10508082,3198.5703125,7144.98193359375,5183.3585205078125
10508004,3563.789306640625,7463.23828125,5092.468035016741
10503801,5351.26806640625,8410.4384765625,7036.071812220982
10503905,5146.732421875,8044.51416015625,6885.852992466518
10503906,5193.57275390625,7851.0908203125,6490.190778459822
10503901,5279.025390625,8361.3544921875,6615.18097795759
10503086,2867.302734375,6021.2724609375,4368.054844447544
10503089,2876.699462890625,6189.357421875,4336.748395647322
10503088,2917.01611328125,5969.609375,4339.006591796875
10503097,2989.49267578125,6466.955078125,4511.045985630581
10503092,2975.73291015625,6346.05859375,4606.547119140625
10503101,3439.712646484375,6995.55859375,5153.2022705078125
10503090,2882.966064453125,6018.56787109375,4369.516374860491
10503094,2733.74609375,5906.8837890625,4101.265659877232
10503093,3111.587890625,6468.0634765625,4690.4276123046875
10503100,3300.399169921875,6675.29443359375,4926.586129324777
10503099,2991.93994140625,6362.75390625,4505.904697963169
10503098,2809.39990234375,6182.5126953125,4202.889107840402
10503095,3010.456787109375,6148.47998046875,4449.494785853794
10503008,3050.106201171875,6871.2421875,4800.414777483259
10503001,3108.19775390625,7188.01416015625,4826.211495535715
10503002,3197.854248046875,7463.76220703125,4840.444091796875
10503015,4746.2822265625,7700.11376953125,5974.525634765625
10503005,3374.12939453125,7198.63671875,5020.0458984375
10503007,3477.922607421875,7156.216796875,5199.500191824777
10503004,3373.612548828125,7029.57177734375,4913.655343191965
10503013,4441.8955078125,7347.685546875,5726.524797712053
10503016,4504.29931640625,7790.04833984375,5937.639508928572
10503003,3802.897705078125,7296.888671875,5395.051426478794
10503006,3195.01171875,7060.4208984375,4891.045357840402
10503012,4156.18994140625,7499.978515625,5760.722691127232
10503011,3793.044189453125,7213.07958984375,5400.627772739956
10503017,4152.83251953125,7730.126953125,5730.682965959822
10503010,3399.94384765625,7151.14697265625,5163.739118303572
10503009,2317.74609375,6995.1337890625,4313.4088134765625
10503019,3101.214111328125,6950.6064453125,4734.5999755859375
10503018,3889.348388671875,7749.87841796875,5578.721958705357
10503102,3314.2841796875,6909.29150390625,5059.408482142857
10503125,3686.246337890625,7563.234375,5602.857474190848
10503124,3379.07958984375,7519.69384765625,5338.937238420759
10503116,4221.37744140625,7194.4189453125,5555.653913225447
10503122,3638.12353515625,7118.01025390625,5246.226579938616
10503123,3819.985107421875,7180.166015625,5427.4801025390625
10503115,3927.916259765625,7072.84619140625,5248.512172154018
10503085,3043.97119140625,6410.0244140625,4670.538661411831
10503091,2954.66357421875,6513.44384765625,4571.345371791294
10503080,2966.05712890625,6530.458984375,4585.033063616072
10503078,2866.8623046875,6374.1728515625,4372.924700055803
10503117,3915.93017578125,6848.42529296875,5124.742728097098
10503121,3538.4365234375,7087.986328125,5179.02734375
10503118,3836.260986328125,7305.09619140625,5503.975428989956
10503079,2720.22119140625,6158.84912109375,4167.109130859375
10503081,2987.047607421875,6331.271484375,4577.609619140625
10503114,3521.654296875,7277.046875,5219.598336356027
10503068,3159.7255859375,6831.29833984375,4838.927839006697
10503076,3170.51611328125,6695.77978515625,4837.337297712053
10503069,2843.0703125,6564.4296875,4461.863542829241
10503075,3170.56201171875,6824.22314453125,4787.136614118303
10503077,2936.4306640625,6487.39306640625,4475.8726806640625
10503103,2828.173828125,6366.15625,4462.917201450893
10503104,3130.97119140625,7142.10986328125,4879.565011160715
10503105,3253.537109375,7104.2890625,5069.359776088169
10503119,3667.56201171875,7129.1796875,5265.150669642857
10503113,3341.017578125,7343.66845703125,5175.669172014509
10503120,3470.81298828125,7537.0888671875,5570.081630161831
10503109,3932.315673828125,7585.89501953125,5833.701241629465
10503110,4248.962890625,7406.09423828125,5747.928083147322
10503112,3406.61083984375,7035.62158203125,5112.076590401785
10503111,3621.791259765625,7011.37255859375,5263.763584681919
10503108,3903.552490234375,7511.40478515625,5683.19367327009
10503106,3569.703369140625,7446.04345703125,5472.860630580357
10503082,2749.4052734375,6306.36767578125,4274.941266741072
10503084,3156.78125,6675.46484375,4859.265520368303
10503083,2797.556884765625,6176.93017578125,4281.818062918527
10503062,3402.1953125,6741.92529296875,5016.8614501953125
10503064,3207.990478515625,6540.2939453125,4695.513113839285
10503063,3457.9921875,6475.4375,4914.711722237723
10503060,3477.413330078125,7435.85498046875,5295.0753173828125
10503061,3591.445068359375,7022.01123046875,5228.51154436384
10503067,3024.459716796875,6614.29296875,4601.1595458984375
10503059,3277.58544921875,7159.86572265625,5103.922764369419
10503065,3335.734375,6499.77294921875,4804.382899693081
10503066,2970.459228515625,6488.890625,4433.555437360491
10503107,3702.53564453125,7248.9677734375,5392.678449358259
10503073,3710.425048828125,7220.88427734375,5372.531651088169
10503074,3441.64208984375,7462.34375,5413.889229910715
10503071,3470.62890625,7401.1552734375,5309.235299246652
10503070,3563.69970703125,7439.4140625,5399.678937639509
10503058,3313.9560546875,7346.5205078125,4976.071201869419
10503057,3504.546142578125,7555.462890625,5482.060529436384
10503056,3859.199951171875,7870.56494140625,5835.77458844866
10503054,3666.97705078125,7840.47216796875,5680.035731724331
10503055,3968.229248046875,7783.99951171875,5823.258405412947
10503052,3541.04443359375,7906.42919921875,5622.721226283482
10503053,3945.795166015625,7798.24462890625,5778.108258928572
10503051,3242.446533203125,7148.134765625,4928.6219482421875
10503050,2954.238525390625,7057.28857421875,4698.744594029018
10503044,4009.0498046875,7907.513671875,5962.189976283482
10503046,3226.507568359375,7254.0849609375,4965.344656808035
10503047,3378.02587890625,7188.248046875,5119.991158621652
10503049,3181.96337890625,6885.89013671875,4733.582101004465
10503048,3190.28076171875,7452.13232421875,4999.453055245535
10503037,3117.224609375,7584.103515625,5008.058942522322
10503038,3200.8466796875,7455.1591796875,4998.490234375
10503036,2642.167724609375,7684.48291015625,4668.206978934152
10503035,2719.350830078125,7220.201171875,4578.4197998046875
10503034,2804.6015625,7235.71826171875,4638.836931501116
10503039,3241.003662109375,7364.8173828125,5066.97283063616
10503030,3012.6044921875,7602.083984375,4907.357997349331
10503033,3095.406982421875,7605.96044921875,5079.7490234375
10503028,3006.68603515625,7189.8203125,4817.531685965402
10503029,3093.017333984375,7458.4541015625,4917.11394391741
10503020,2781.072265625,6803.47509765625,4542.7720947265625
10503032,3346.31396484375,7580.07373046875,5294.248011997768
10503021,3776.755859375,7625.71533203125,5484.292672293527
10503031,3365.676513671875,7600.67626953125,5271.601527622768
10503040,3380.501708984375,7814.1455078125,5393.416172572544
10503045,3429.34130859375,7647.57763671875,5447.929408482143
10503043,3973.44873046875,7836.6708984375,5773.466796875
10503042,3531.232177734375,7648.38330078125,5478.737252371652
10503041,4028.54541015625,7720.85009765625,5808.206560407366
10503025,3542.13330078125,7454.4443359375,5271.168927873884
10503024,3617.874755859375,7520.103515625,5446.797607421875
10503027,3060.6552734375,7476.32568359375,5055.089250837053
10503023,4164.544921875,7861.90966796875,5839.097237723215
10503022,4023.86279296875,8005.52978515625,5678.198800223215
10503026,3729.8896484375,7585.16259765625,5459.237705775669
10503096,2922.758544921875,6203.369140625,4356.6064453125
10503087,2597.237060546875,5410.74853515625,3774.9977504185267
10504009,2641.828369140625,7339.8017578125,4782.21404157366
10504802,2254.61328125,6726.6376953125,4176.899204799107
10504801,2331.0791015625,6921.345703125,4307.018955775669
10504001,2753.283447265625,7104.3681640625,4846.742972237723
10504010,3032.041259765625,7622.85888671875,5234.62029157366
10504005,2228.316162109375,6922.17333984375,4450.457589285715
10504004,2440.899169921875,7357.9306640625,4670.629377092634
10504002,2475.30517578125,7288.73779296875,4575.93488420759
10504016,2842.727783203125,6628.3818359375,4751.19744001116
10504008,2568.91162109375,7043.31689453125,4749.100027901785
10504007,2919.552978515625,7299.32421875,5233.922694614956
10504006,2616.693359375,7423.8701171875,5026.001517159598
10504003,2883.853271484375,7590.212890625,5235.695608956473
10504020,3915.026123046875,7703.60791015625,5960.440638950893
10504017,3200.4755859375,7796.48095703125,5670.626865931919
10504013,2758.630126953125,7450.94873046875,4993.440237862723
10504015,2868.7138671875,7226.57666015625,4887.6080322265625
10504011,2598.022216796875,7333.5400390625,4753.148995535715
10504014,2516.045166015625,6940.49951171875,4668.6402587890625
10504012,2558.071044921875,7335.51953125,4875.076416015625
10504021,4441.38427734375,8203.7353515625,6355.050746372768
10504019,4135.552734375,7755.37841796875,5934.421526227678
10504018,3193.859375,7568.67138671875,5488.682826450893
10505801,3396.9189453125,6995.541015625,5045.926949637277
10505808,2974.17333984375,6549.0498046875,4478.254952566965
10505231,2734.365966796875,5744.72216796875,4043.72323172433
10505272,3199.32177734375,6150.83251953125,4568.374162946428
10505236,2979.68408203125,6592.32763671875,4593.286115373884
10505227,3075.921630859375,6369.1923828125,4516.308680943081
10505230,2860.84228515625,5981.54541015625,4310.260027204241
10505228,2812.732666015625,6564.86083984375,4259.855852399553
10505235,2702.110107421875,6479.93798828125,4207.15642438616
10505234,2802.705078125,6061.56298828125,4261.112531389509
10505232,2801.666259765625,6336.9951171875,4361.8209228515625
10505288,2976.358154296875,6794.91943359375,4502.7110595703125
10505280,3034.912353515625,6515.2099609375,4483.518973214285
10505286,2797.295166015625,6981.2822265625,4463.225603376116
10505285,2761.08837890625,6779.35693359375,4392.920863560268
10505233,2950.7099609375,6447.11181640625,4456.838605608259
10505237,3071.243896484375,6695.150390625,4605.721627371652
10505229,2733.679443359375,6549.94970703125,4290.925101143973
10505242,3073.67919921875,6186.673828125,4469.119559151785
10505273,3191.601806640625,6323.92138671875,4719.7369384765625
10505282,3174.799560546875,6290.83251953125,4669.626621791294
10505244,3124.3984375,6126.70458984375,4548.632114955357
10505246,3216.14599609375,6156.423828125,4621.464146205357
10505251,3203.576171875,6400.20458984375,4614.03742327009
10505250,3212.992919921875,6319.484375,4689.19269670759
10505281,2921.452880859375,6379.9853515625,4382.932216099331
10505283,3049.298828125,6934.99658203125,4721.452915736607
10505238,2896.756103515625,6632.611328125,4426.448399135044
10505245,3131.89453125,6355.6943359375,4679.47265625
10505284,2788.981201171875,6804.16162109375,4361.167061941965
10505240,3011.69384765625,6145.59716796875,4359.114850725447
10505239,3182.01171875,6558.59228515625,4720.096819196428
10505241,3062.89013671875,6260.20361328125,4491.2296142578125
10505243,3225.854736328125,6231.45947265625,4600.161359514509
10505287,2573.35400390625,6795.06884765625,4232.372820172991
10505291,2950.8408203125,6723.26171875,4480.030081612723
10505290,3127.394775390625,6831.25439453125,4629.20849609375
10505289,2904.62158203125,6738.95947265625,4461.9794921875
10505276,3634.016845703125,6310.46923828125,4914.306919642857
10505278,3052.94873046875,6433.26318359375,4444.662946428572
10505279,2865.67431640625,6163.5126953125,4234.827793666294
10505277,3398.59033203125,6169.63134765625,4713.876534598215
10505255,3319.161865234375,6372.17041015625,4941.236764090402
10505247,3033.158203125,5995.80419921875,4400.505283900669
10505254,3452.313720703125,6321.88427734375,4885.248151506697
10505249,3173.470947265625,6240.54248046875,4645.684116908482
10505248,3202.833251953125,6184.36669921875,4592.170689174107
10505211,3273.19873046875,6266.76416015625,4763.209873744419
10505264,3401.322998046875,6556.26904296875,4805.204799107143
10505263,3340.864501953125,6689.318359375,4813.82439313616
10505262,3534.831298828125,6649.62646484375,5021.330479213169
10505261,3623.187255859375,6764.14208984375,5146.099714006697
10505260,3312.34130859375,6802.23388671875,4990.086478097098
10505205,3170.8232421875,7109.81396484375,5123.668003627232
10505204,3220.63623046875,6729.9619140625,4820.18017578125
10505203,3235.871826171875,6740.47265625,4923.496686662947
10505202,3442.198974609375,6854.140625,4979.179547991072
10505199,3638.7333984375,7438.640625,5518.660069056919
10505200,3413.12841796875,6917.7861328125,5027.348894391741
10505201,3350.16796875,6767.95556640625,4912.495553152902
10505198,3592.88232421875,7256.11376953125,5404.6876220703125
10505196,3076.400146484375,6829.33740234375,4717.849033900669
10505197,3696.319091796875,7423.57177734375,5503.153512137277
10505126,3706.186767578125,7401.62060546875,5557.369977678572
10505127,3768.83447265625,7215.892578125,5427.586879185268
10505128,3526.91943359375,7346.666015625,5244.513445172991
10505129,3283.019287109375,7164.59912109375,4971.27654157366
10505130,3133.605712890625,7201.0654296875,4867.795706612723
10505131,3080.267578125,7015.07861328125,4732.77082170759
10505125,3515.259765625,6990.75,5140.579328264509
10505124,3462.685791015625,6851.3095703125,5194.008736746652
10505123,3357.585205078125,6545.08935546875,4925.89338030134
10505119,3237.2705078125,7099.88330078125,4994.125645228794
10505122,3277.42578125,6918.82763671875,4925.429391043527
10505121,3408.5185546875,6836.7626953125,5096.900442940848
10505120,3504.420166015625,7113.25927734375,5207.927507672991
10505106,3248.688232421875,6913.26318359375,4890.723231724331
10505102,3593.831298828125,6829.6083984375,5166.610072544643
10505104,3048.02734375,6588.63134765625,4656.891706194197
10505103,3333.677001953125,6989.12353515625,5100.723388671875
10505094,3299.283203125,7134.919921875,4988.344151088169
10505105,3161.6494140625,7062.4814453125,4833.738054547991
10505093,2943.083251953125,7007.41650390625,4617.975394112723
10505096,2902.2685546875,6908.01513671875,4651.407976422991
10505098,2848.22998046875,6518.07666015625,4437.602730887277
10505097,3004.18603515625,6802.119140625,4564.38459123884
10505099,3450.804931640625,7020.39306640625,5013.839215959822
10505100,3335.615234375,6641.115234375,4794.489275251116
10505101,3744.275634765625,6925.27685546875,5369.746773856027
10505001,3509.292724609375,6761.34228515625,5144.411202566965
10505006,3045.812744140625,7013.82421875,4812.872105189732
10505003,3430.594970703125,6961.98779296875,5183.314993722098
10505002,3479.39501953125,6771.765625,5107.504307338169
10505004,3137.598876953125,6853.48828125,4904.795950753348
10505005,3043.47509765625,7200.5771484375,4894.601702008928
10505011,3112.10205078125,7157.7333984375,4951.13933454241
10505009,2989.759765625,6939.11474609375,4785.028424944197
10505007,2884.89501953125,7043.41943359375,4633.981828962053
10505023,2897.27490234375,6972.53955078125,4635.997593470982
10505008,2893.698974609375,7047.5673828125,4649.5386962890625
10505022,3109.574462890625,6882.59375,4738.162615094866
