EA_CODE,month,NDVI
10105028,4,7660.1982421875
10105028,5,6494.38671875
10105028,6,6771.0087890625
10105028,7,6146.9677734375
10105028,8,5363.36328125
10105028,9,4615.513671875
10105028,10,4242.39208984375
10105028,11,4144.8720703125
10105028,12,5393.08447265625
10105036,1,5748.78515625
10105036,2,7637.76904296875
10105036,3,7827.99267578125
10105036,4,7751.19873046875
10105036,5,6728.240234375
10105036,6,6280.91845703125
10105036,7,5379.49072265625
10105036,8,4811.60009765625
10105036,9,4279.3388671875
10105036,10,4219.16845703125
10105036,11,4088.580322265625
10105036,12,4768.43994140625
10105041,1,4604.7626953125
10105041,2,7578.7607421875
10105041,3,7512.85595703125
10105041,4,7482.13818359375
10105041,5,6763.388671875
10105041,6,6238.69921875
10105041,7,5580.349609375
10105041,8,4800.1748046875
10105041,9,4315.51806640625
10105041,10,4187.50830078125
10105041,11,4049.7802734375
10105041,12,5518.146484375
10105031,1,5177.47998046875
10105031,2,7575.404296875
10105031,3,7661.20068359375
10105031,4,7968.884765625
10105031,5,6758.27734375
10105031,6,6583.3271484375
10105031,7,5828.52783203125
10105031,8,5181.60302734375
10105031,9,4661.7412109375
10105031,10,4626.84033203125
10105031,11,4279.7900390625
10105031,12,5752.7890625
10105035,1,6080.81005859375
10105035,2,6500.15185546875
10105035,3,7005.93701171875
10105035,4,7073.24609375
10105035,5,5525.28125
10105035,6,5558.123046875
10105035,7,4626.865234375
10105035,8,4140.94921875
10105035,9,3646.183837890625
10105035,10,3348.719970703125
10105035,11,3438.425537109375
10105035,12,4955.17041015625
10105034,1,6034.013671875
10105034,2,7079.0791015625
10105034,3,7384.5302734375
10105034,4,6699.419921875
10105034,5,6058.1982421875
10105034,6,5739.9775390625
10105034,7,5168.10302734375
10105034,8,4532.51806640625
10105034,9,3975.72802734375
10105034,10,3547.85205078125
10105034,11,3699.4052734375
10105034,12,5860.3935546875
10105033,1,5790.19091796875
10105033,2,7042.68701171875
10105033,3,7338.974609375
10105033,4,7500.6142578125
10105033,5,5278.58935546875
10105033,6,6000.01611328125
10105033,7,5164.875
10105033,8,4667.037109375
10105033,9,4168.1103515625
10105033,10,3960.363525390625
10105033,11,4060.440673828125
10105033,12,6061.765625
10105032,1,4533.5380859375
10105032,2,7085.0302734375
10105032,3,7366.87646484375
10105032,4,7629.04052734375
10105032,5,6656.6953125
10105032,6,6164.27880859375
10105032,7,5340.21826171875
10105032,8,4713.62890625
10105032,9,3938.95751953125
10105032,10,3831.94873046875
10105032,11,3806.464111328125
10105032,12,6103.93310546875
10105030,1,6693.76953125
10105030,2,7874.2255859375
10105030,3,7605.462890625
10105030,4,7111.3935546875
10105030,5,5100.5263671875
10105030,6,6644.416015625
10105030,7,5726.15087890625
10105030,8,5095.96044921875
10105030,9,4658.54248046875
10105030,10,4446.6220703125
10105030,11,4287.228515625
10105030,12,5597.9267578125
10105029,1,6802.63134765625
10105029,2,7651.77197265625
10105029,3,7665.4970703125
10105029,4,7248.720703125
10105029,5,6655.2822265625
10105029,6,6704.71240234375
10105029,7,5791.1455078125
10105029,8,5056.87451171875
10105029,9,4270.6123046875
10105029,10,3878.054931640625
10105029,11,3969.462890625
10105029,12,5737.5556640625
10105027,1,6678.8544921875
10105027,2,8174.3779296875
10105027,3,7897.1396484375
10105027,4,7773.85546875
10105027,5,6561.5625
10105027,6,6867.1240234375
10105027,7,5855.70263671875
10105027,8,5106.8232421875
10105027,9,4478.26318359375
10105027,10,4145.701171875
10105027,11,4113.07421875
10105027,12,5358.73388671875
10105026,1,6402.9296875
10105026,2,7553.1396484375
10105026,3,7749.1455078125
10105026,4,7249.46826171875
10105026,5,6884.9052734375
10105026,6,6988.33642578125
10105026,7,5874.48486328125
10105026,8,5088.3310546875
10105026,9,4665.3994140625
10105026,10,4625.70068359375
10105026,11,4341.50634765625
10105026,12,5250.7763671875
10105023,1,6717.87646484375
10105023,2,8178.04248046875
10105023,3,7918.30322265625
10105023,4,7636.4140625
10105023,5,4850.9921875
10105023,6,7003.54052734375
10105023,7,6127.392578125
10105023,8,5262.900390625
10105023,9,4645.5498046875
10105023,10,4326.75634765625
10105023,11,4237.46533203125
10105023,12,5912.84033203125
10105025,1,5480.0517578125
10105025,2,7197.8544921875
10105025,3,7552.8623046875
10105025,4,6956.42236328125
10105025,5,6068.68017578125
10105025,6,6720.24462890625
10105025,7,5439.45947265625
10105025,8,4739.7119140625
10105025,9,4725.5224609375
10105025,10,4771.66943359375
10105025,11,4431.458984375
10105025,12,4853.328125
10105024,1,5538.92236328125
10105024,2,7702.5751953125
10105024,3,7684.52490234375
10105024,4,7178.93701171875
10105024,5,5536.173828125
10105024,6,7013.45654296875
10105024,7,5896.2744140625
10105024,8,5117.93115234375
10105024,9,4777.91845703125
10105024,10,4847.65869140625
10105024,11,4627.15185546875
10105024,12,5188.6396484375
10105021,1,7280.46533203125
10105021,2,7719.755859375
10105021,3,7440.82373046875
10105021,4,7242.859375
10105021,5,6706.52001953125
10105021,6,6834.53076171875
10105021,7,5936.86376953125
10105021,8,4844.212890625
10105021,9,4298.17041015625
10105021,10,4052.91015625
10105021,11,4070.403564453125
10105021,12,6054.58935546875
10105802,1,4339.4521484375
10105802,2,7300.197265625
10105802,3,7008.7763671875
10105802,4,5973.52197265625
10105802,5,6012.55859375
10105802,6,6276.9677734375
10105802,7,4946.63818359375
10105802,8,4666.154296875
10105802,9,4184.07275390625
10105802,10,4275.40234375
10105802,11,4303.24365234375
10105802,12,4078.097412109375
10105020,1,5665.3935546875
10105020,2,6877.1298828125
10105020,3,6781.75146484375
10105020,4,6747.53955078125
10105020,5,6168.40234375
10105020,6,5598.13037109375
10105020,7,5204.52783203125
10105020,8,4594.72216796875
10105020,9,4463.1591796875
10105020,10,4177.0732421875
10105020,11,4146.69384765625
10105020,12,5152.17333984375
10105018,1,5896.63427734375
10105018,2,6888.51123046875
10105018,3,6772.15625
10105018,4,6965.888671875
10105018,5,6406.43310546875
10105018,6,5738.7900390625
10105018,7,5255.49462890625
10105018,8,4527.25830078125
10105018,9,4389.41259765625
10105018,10,4287.431640625
10105018,11,4329.529296875
10105018,12,5886.7607421875
10105012,1,6467.8662109375
10105012,2,7455.7255859375
10105012,3,7582.501953125
10105012,4,7279.23388671875
10105012,5,5908.97607421875
10105012,6,6463.92138671875
10105012,7,5838.796875
10105012,8,5161.30078125
10105012,9,4918.1748046875
10105012,10,4766.658203125
10105012,11,4677.0439453125
10105012,12,5661.8857421875
10105013,1,6316.47900390625
10105013,2,7283.9462890625
10105013,3,7374.7529296875
10105013,4,7215.4296875
10105013,5,6444.251953125
10105013,6,6011.18603515625
10105013,7,5472.5751953125
10105013,8,4774.392578125
10105013,9,4479.3271484375
10105013,10,4303.58935546875
10105013,11,4259.318359375
10105013,12,5199.0498046875
10105019,1,6443.07666015625
10105019,2,7486.8662109375
10105019,3,7370.6943359375
10105019,4,7250.86669921875
10105019,5,6733.70166015625
10105019,6,6377.623046875
10105019,7,5770.341796875
10105019,8,5129.7890625
10105019,9,4799.98193359375
10105019,10,4661.77587890625
10105019,11,4686.59765625
10105019,12,5520.4169921875
10105009,1,6805.03564453125
10105009,2,7852.59375
10105009,3,7755.716796875
10105009,4,7522.17236328125
10105009,5,6438.068359375
10105009,6,6759.2802734375
10105009,7,5969.2841796875
10105009,8,5060.2861328125
10105009,9,4804.75146484375
10105009,10,4752.73779296875
10105009,11,4573.712890625
10105009,12,5390.26806640625
10105002,1,7301.01220703125
10105002,2,7694.65625
10105002,3,7444.35205078125
10105002,4,7189.2685546875
10105002,5,6317.423828125
10105002,6,7018.99560546875
10105002,7,6156.51416015625
10105002,8,5056.92724609375
10105002,9,4530.00146484375
10105002,10,4335.3466796875
10105002,11,4275.9052734375
10105002,12,6630.0185546875
10105001,1,6880.50634765625
10105001,2,7969.419921875
10105001,3,7895.17333984375
10105001,4,6744.89794921875
10105001,5,6371.40625
10105001,6,6842.3466796875
10105001,7,6651.73291015625
10105001,8,5480.49609375
10105001,9,4719.6875
10105001,10,4235.21240234375
10105001,11,4088.195556640625
10105001,12,6344.1396484375
10105017,1,6561.490234375
10105017,2,6980.27587890625
10105017,3,6695.4609375
10105017,4,6921.62841796875
10105017,5,6568.87353515625
10105017,6,5807.12646484375
10105017,7,5313.39013671875
10105017,8,4604.81396484375
10105017,9,4158.39404296875
10105017,10,4089.10595703125
10105017,11,4140.97265625
10105017,12,6087.111328125
10105016,1,6384.03125
10105016,2,6902.98828125
10105016,3,6911.01611328125
10105016,4,6892.5380859375
10105016,5,6330.8896484375
10105016,6,5623.76416015625
10105016,7,5393.54443359375
10105016,8,4757.30615234375
10105016,9,4523.38916015625
10105016,10,4564.2978515625
10105016,11,4499.89501953125
10105016,12,6185.962890625
10105015,1,5676.84619140625
10105015,2,6986.37744140625
10105015,3,6999.4560546875
10105015,4,6961.74658203125
10105015,5,6445.7333984375
10105015,6,5811.744140625
10105015,7,5331.509765625
10105015,8,4583.52880859375
10105015,9,4077.51220703125
10105015,10,4131.525390625
10105015,11,4073.39990234375
10105015,12,5145.587890625
10105014,1,6216.7294921875
10105014,2,6972.34912109375
10105014,3,7142.33740234375
10105014,4,7177.16064453125
10105014,5,6680.68212890625
10105014,6,6352.7568359375
10105014,7,5583.419921875
10105014,8,5013.38671875
10105014,9,4662.89697265625
10105014,10,4582.20458984375
10105014,11,4412.43017578125
10105014,12,4865.79296875
10105011,1,6272.31298828125
10105011,2,7059.59130859375
10105011,3,7318.74365234375
10105011,4,7207.81201171875
10105011,5,6083.95703125
10105011,6,6625.68017578125
10105011,7,5712.48681640625
10105011,8,5097.71240234375
10105011,9,5107.37744140625
10105011,10,4937.73681640625
10105011,11,4858.95166015625
10105011,12,5958.65771484375
10105010,1,6235.09423828125
10105010,2,7045.83984375
10105010,3,7225.84423828125
10105010,4,6863.7041015625
10105010,5,5344.9248046875
10105010,6,6568.259765625
10105010,7,5241.228515625
10105010,8,4723.13671875
10105010,9,4608.66015625
10105010,10,4467.60888671875
10105010,11,4456.98876953125
10105010,12,5230.46923828125
10105008,1,5654.89697265625
10105008,2,7058.19189453125
10105008,3,7082.3408203125
10105008,4,6624.1689453125
10105008,5,5633.50146484375
10105008,6,6423.1982421875
10105008,7,5293.66357421875
10105008,8,4644.88037109375
10105008,9,4616.8740234375
10105008,10,4568.3896484375
10105008,11,4500.6767578125
10105008,12,5172.07275390625
10105007,1,4705.8310546875
10105007,2,7286.3037109375
10105007,3,7026.52978515625
10105007,4,6283.2529296875
10105007,5,5966.125
10105007,6,5857.78466796875
10105007,7,5532.7587890625
10105007,8,4911.7578125
10105007,9,4893.6171875
10105007,10,5002.77685546875
10105007,11,4787.91650390625
10105007,12,5393.212890625
10105003,1,6304.15087890625
10105003,2,7472.734375
10105003,3,7287.259765625
10105003,4,6241.7021484375
10105003,5,5775.66162109375
10105003,6,6433.486328125
10105003,7,5787.02001953125
10105003,8,4965.0751953125
10105003,9,4476.1298828125
10105003,10,4375.69287109375
10105003,11,4282.62890625
10105003,12,6074.1328125
10105006,1,5574.21875
10105006,2,7376.3095703125
10105006,3,7425.576171875
10105006,4,5560.369140625
10105006,5,5821.9326171875
10105006,6,5976.1123046875
10105006,7,5569.05419921875
10105006,8,4935.54833984375
10105006,9,4634.27978515625
10105006,10,4754.580078125
10105006,11,4629.85888671875
10105006,12,5479.609375
10105005,1,5726.4970703125
10105005,2,7139.3828125
10105005,3,7187.16162109375
10105005,4,5252.21435546875
10105005,5,5116.06396484375
10105005,6,4933.10546875
10105005,7,5446.5234375
10105005,8,4766.599609375
10105005,9,4705.2060546875
10105005,10,4862.02197265625
10105005,11,4520.966796875
10105005,12,5076.8203125
10104002,1,7360.6474609375
10104002,2,7666.63232421875
10104002,3,7393.44580078125
10104002,4,5977.92578125
10104002,5,7294.2119140625
10104002,6,6125.5595703125
10104002,7,6612.78369140625
10104002,8,5887.56982421875
10104002,9,5202.322265625
10104002,10,4644
10104002,11,4301.8916015625
10104002,12,5586.24267578125
10104011,1,6929.54638671875
10104011,2,6392.67822265625
10104011,3,7308.32666015625
10104011,4,6963.10107421875
10104011,5,7023.537109375
10104011,6,6670.7470703125
10104011,7,6271.11328125
10104011,8,5550.68408203125
10104011,9,5053.724609375
10104011,10,4342.2724609375
10104011,11,4016.972900390625
10104011,12,5998.76318359375
10104012,1,6948.0830078125
10104012,2,6622.42236328125
10104012,3,7283.73046875
10104012,4,7184.86083984375
10104012,5,6447.7685546875
10104012,6,6617.18701171875
10104012,7,6198.9091796875
10104012,8,5542.46630859375
10104012,9,5048.73193359375
10104012,10,4285.2314453125
10104012,11,3956.92626953125
10104012,12,5506.46630859375
10104008,1,7230.65869140625
10104008,2,7643.22021484375
10104008,3,7595.21484375
10104008,4,6876.77978515625
10104008,5,6683.01953125
10104008,6,7289.31005859375
10104008,7,6965.69873046875
10104008,8,6261.6494140625
10104008,9,5454.7763671875
10104008,10,4474.06103515625
10104008,11,3935.595703125
10104008,12,7088.16015625
10104009,1,6598.08984375
10104009,2,6910.86279296875
10104009,3,7803.40771484375
10104009,4,6221.71728515625
10104009,5,4227.58544921875
10104009,6,4143.3759765625
10104009,7,7042.26123046875
10104009,8,6285.63525390625
10104009,9,5555.24169921875
10104009,10,4918.77490234375
10104009,11,4502.212890625
10104009,12,4680.513671875
10104007,1,6798.142578125
10104007,2,7810.69775390625
10104007,3,7882.47314453125
10104007,4,6104.849609375
10104007,5,6964.01708984375
10104007,6,5536.6572265625
10104007,7,6987.9208984375
10104007,8,5692.88232421875
10104007,9,5633.5
10104007,10,4852.82861328125
10104007,11,4340.23828125
10104007,12,6844.4267578125
10104006,1,4844.43017578125
10104006,2,6941.275390625
10104006,3,7972.30908203125
10104006,4,3993.451904296875
10104006,5,4574.7568359375
10104006,6,4300.7744140625
10104006,7,7056.07763671875
10104006,8,5788.01904296875
10104006,9,5818.3330078125
10104006,10,5444.84033203125
10104006,11,4886.97998046875
10104006,12,4336.072265625
10104004,1,6818.84326171875
10104004,2,7112.13818359375
10104004,3,7000.3310546875
10104004,4,6569.11767578125
10104004,5,6831.486328125
10104004,6,7016.40380859375
10104004,7,6536.81689453125
10104004,8,5881.44287109375
10104004,9,5198.5625
10104004,10,4311.650390625
10104004,11,3856.750732421875
10104004,12,6842.6689453125
10104005,1,7133.29736328125
10104005,2,7691.56005859375
10104005,3,7646.9033203125
10104005,4,5119.93310546875
10104005,5,7336.806640625
10104005,6,5118.4677734375
10104005,7,6780.3232421875
10104005,8,6056.76904296875
10104005,9,5696.47509765625
10104005,10,5212.18212890625
10104005,11,4980.15625
10104005,12,5482.0087890625
10104001,1,7172.52001953125
10104001,2,7973.63671875
10104001,3,7942.8623046875
10104001,4,6163.22021484375
10104001,5,7075.57861328125
10104001,6,6990.2197265625
10104001,7,6826.21728515625
10104001,8,6050.18310546875
10104001,9,5577.70068359375
10104001,10,5223.55615234375
10104001,11,4855.6611328125
10104001,12,3927.39990234375
10104003,1,7170.95458984375
10104003,2,7410.77392578125
10104003,3,7331.0703125
10104003,4,5936.8779296875
10104003,5,6832.0859375
10104003,6,7186.41796875
10104003,7,6730.89453125
10104003,8,6045.6884765625
10104003,9,5181.42626953125
10104003,10,4376.5595703125
10104003,11,3920.733154296875
10104003,12,6607.1923828125
10104010,1,7129.85400390625
10104010,2,6400.7978515625
10104010,3,7508.6298828125
10104010,4,6781.03662109375
10104010,5,6279.85546875
10104010,6,5241.2861328125
10104010,7,6493.75537109375
10104010,8,5841.7216796875
10104010,9,5178.73193359375
10104010,10,4532.4560546875
10104010,11,4145.3662109375
10104010,12,5050.85595703125
10108002,1,7567.95166015625
10108002,2,8278.4697265625
10108002,3,7839.54833984375
10108002,4,7727.94287109375
10108002,5,7108.29736328125
10108002,6,6099.0712890625
10108002,7,5113.76611328125
10108002,8,4232.74658203125
10108002,9,3580.932373046875
10108002,10,3551.88134765625
10108002,11,3375.6279296875
10108002,12,5944.97607421875
10108902,1,6567.2861328125
10108902,2,7947.38427734375
10108902,3,7557.05224609375
10108902,4,7505.81005859375
10108902,5,7217.14013671875
10108902,6,6559.26123046875
10108902,7,5817.0703125
10108902,8,5056.88037109375
10108902,9,4197.86083984375
10108902,10,4284.10302734375
10108902,11,4449.8984375
10108902,12,5515.91796875
10108010,1,6581.71435546875
10108010,2,6855.30029296875
10108010,3,6712.9462890625
10108010,4,6735.0224609375
10108010,5,6281.3447265625
10108010,6,5421.42822265625
10108010,7,4718.65869140625
10108010,8,4087.18701171875
10108010,9,3548.640380859375
10108010,10,3471.207763671875
10108010,11,3492.8603515625
10108010,12,5311.201171875
10108009,1,6572.1142578125
10108009,2,7483.93505859375
10108009,3,7265.40283203125
10108009,4,7215.439453125
10108009,5,6652.4501953125
10108009,6,5855.08740234375
10108009,7,5236.88818359375
10108009,8,4560.94140625
10108009,9,4039.75341796875
10108009,10,4034.80224609375
10108009,11,3920.239013671875
10108009,12,5807.62060546875
10108011,1,6042.12255859375
10108011,2,7492.7421875
10108011,3,7259.41015625
10108011,4,7205.7880859375
10108011,5,6953.17919921875
10108011,6,6178.52734375
10108011,7,5514.57470703125
10108011,8,4880.95068359375
10108011,9,4223.64501953125
10108011,10,4203.18994140625
10108011,11,4196.72509765625
10108011,12,5281.580078125
10108015,1,6583.47412109375
10108015,2,7422.431640625
10108015,3,7110.072265625
10108015,4,7442.1826171875
10108015,5,6990.95947265625
10108015,6,6395.0087890625
10108015,7,5673.66943359375
10108015,8,5191.826171875
10108015,9,4496.05078125
10108015,10,4638.71826171875
10108015,11,4773.21533203125
10108015,12,5499.447265625
10108014,1,6929.8515625
10108014,2,7384.880859375
10108014,3,6939.33056640625
10108014,4,7326.59521484375
10108014,5,6852.4453125
10108014,6,6021.04638671875
10108014,7,5297.9716796875
10108014,8,4737.1572265625
10108014,9,4079.77294921875
10108014,10,4064.90771484375
10108014,11,4204.55029296875
10108014,12,4710.67578125
10108012,1,6716.93603515625
10108012,2,7467.39501953125
10108012,3,6998.4375
10108012,4,7176.951171875
10108012,5,6883.005859375
10108012,6,6148.32177734375
10108012,7,5538.15283203125
10108012,8,4922.271484375
10108012,9,4195.79833984375
10108012,10,4203.982421875
10108012,11,4304.30615234375
10108012,12,4927.34716796875
10108013,1,6232.7763671875
10108013,2,7728.56982421875
10108013,3,7285.69287109375
10108013,4,7343.31298828125
10108013,5,7085.4326171875
10108013,6,6359.22119140625
10108013,7,5863.73779296875
10108013,8,5396.09326171875
10108013,9,4745.650390625
10108013,10,4951.2822265625
10108013,11,4914.76806640625
10108013,12,5628.31494140625
10108005,1,4576.19140625
10108005,2,7338.39697265625
10108005,3,6923.13720703125
10108005,4,6963.84033203125
10108005,5,6546.044921875
10108005,6,5367.09716796875
10108005,7,4735.078125
10108005,8,4125.6337890625
10108005,9,3478.494873046875
10108005,10,3508.55224609375
10108005,11,3446.200439453125
10108005,12,4082.0732421875
10108007,1,5579.19775390625
10108007,2,7641.99951171875
10108007,3,7102.89306640625
10108007,4,7086.18017578125
10108007,5,6322.0078125
10108007,6,5201.8525390625
10108007,7,4249.4638671875
10108007,8,3768.330322265625
10108007,9,3160.669677734375
10108007,10,3151.257568359375
10108007,11,2834.65869140625
10108007,12,3695.357421875
10108006,1,5898.88671875
10108006,2,7412.36083984375
10108006,3,7048.23095703125
10108006,4,6869.01513671875
10108006,5,6293.42724609375
10108006,6,5236.66650390625
10108006,7,4508.916015625
10108006,8,3874.282958984375
10108006,9,3282.38330078125
10108006,10,3352.455810546875
10108006,11,3294.863525390625
10108006,12,4005.669921875
10108004,1,5488.6455078125
10108004,2,6924.54296875
10108004,3,6626.32421875
10108004,4,6612.19287109375
10108004,5,6357.8857421875
10108004,6,5253.26953125
10108004,7,4495.55224609375
10108004,8,3987.105712890625
10108004,9,3260.7646484375
10108004,10,3299.964599609375
10108004,11,3426.3955078125
10108004,12,3847.92919921875
10108003,1,6865.70263671875
10108003,2,7586.732421875
10108003,3,7112.0205078125
10108003,4,7220.6845703125
10108003,5,6778.57861328125
10108003,6,5888.79638671875
10108003,7,5180.76953125
10108003,8,4597.0537109375
10108003,9,3909.23876953125
10108003,10,3907.08642578125
10108003,11,3777.636962890625
10108003,12,4607.20361328125
10108001,1,7445.46240234375
10108001,2,8195.16015625
10108001,3,7850.14208984375
10108001,4,7699.2548828125
10108001,5,6789.9990234375
10108001,6,5746.91650390625
10108001,7,4637.16357421875
10108001,8,3851.53466796875
10108001,9,3404.3955078125
10108001,10,3247.858642578125
10108001,11,3009.04638671875
10108001,12,5523.02392578125
10120710,1,4623.4814453125
10120710,2,4016.881103515625
10120710,3,3606.064208984375
10120710,4,4212.552734375
10120710,5,3967.77587890625
10120710,6,3552.540283203125
10120710,7,2474.5205078125
10120710,8,3175.3984375
10120710,9,2648.529296875
10120710,10,2557.772705078125
10120710,11,2638.860595703125
10120710,12,2746.595703125
10120716,1,3810.498046875
10120716,2,6099.35498046875
10120716,3,3917.80078125
10120716,4,4550.85107421875
10120716,5,3697.89990234375
10120716,6,2967.89892578125
10120716,7,2241.499755859375
10120716,8,2925.099365234375
10120716,9,2598.5
10120716,10,3011.55078125
10120716,11,1810.947998046875
10120716,12,2471.1494140625
10120709,1,4479.19873046875
10120709,2,5839.89306640625
10120709,3,5071.7255859375
10120709,4,5603.82275390625
10120709,5,4242.7158203125
10120709,6,3339.220458984375
10120709,7,3070.88427734375
10120709,8,2844.4755859375
10120709,9,2792.681396484375
10120709,10,2688.073974609375
10120709,11,2389.186279296875
10120709,12,3043.142333984375
10120711,1,4361.474609375
10120711,2,4584.28271484375
10120711,3,4220.77392578125
10120711,4,4834.89990234375
10120711,5,4398.1943359375
10120711,6,3909.06298828125
10120711,7,3001.987060546875
10120711,8,3144.245361328125
10120711,9,2508.67578125
10120711,10,2146.126708984375
10120711,11,2214.626220703125
10120711,12,3074.22119140625
10120703,1,3305.83349609375
10120703,2,5480.123046875
10120703,3,5616.71044921875
10120703,4,5565.9599609375
10120703,5,3661.6865234375
10120703,6,2951.66455078125
10120703,7,2999.893798828125
10120703,8,2680.8212890625
10120703,9,2391.544677734375
10120703,10,2170.11767578125
10120703,11,2172.1142578125
10120703,12,2693.729736328125
10120704,1,4766.5615234375
10120704,2,6409.54296875
10120704,3,6331.89501953125
10120704,4,6289.32373046875
10120704,5,4457.9267578125
10120704,6,4132.46337890625
10120704,7,3661.796630859375
10120704,8,3183.70751953125
10120704,9,2970.6494140625
10120704,10,2910.95751953125
10120704,11,2679.27197265625
10120704,12,3417.4794921875
10120705,1,4808.97705078125
10120705,2,5997.07568359375
10120705,3,6051.69140625
10120705,4,5949.048828125
10120705,5,4232.19775390625
10120705,6,3775.209716796875
10120705,7,3364.4140625
10120705,8,2969.447509765625
10120705,9,2777.212890625
10120705,10,2784.27099609375
10120705,11,2600.985595703125
10120705,12,3238.902099609375
10109901,1,6980.1650390625
10109901,2,7762.2099609375
10109901,3,7289.6904296875
10109901,4,7517.44580078125
10109901,5,6658.4931640625
10109901,6,5946.11376953125
10109901,7,5401.92333984375
10109901,8,4642.2373046875
10109901,9,3890.9228515625
10109901,10,4078.662109375
10109901,11,4235.53857421875
10109901,12,6226.88720703125
10109001,1,6634.51904296875
10109001,2,7587.81640625
10109001,3,7263.3447265625
10109001,4,7162.53759765625
10109001,5,6056.47314453125
10109001,6,5227.6201171875
10109001,7,4635.98583984375
10109001,8,4088.222412109375
10109001,9,3580.567626953125
10109001,10,3519.882568359375
10109001,11,3733.820556640625
10109001,12,6215.216796875
10109002,1,6423.9619140625
10109002,2,7414.80322265625
10109002,3,7118.638671875
10109002,4,6767.236328125
10109002,5,5839.97216796875
10109002,6,4980.26123046875
10109002,7,4388.93115234375
10109002,8,3865.827392578125
10109002,9,3568.141845703125
10109002,10,3668.5908203125
10109002,11,3718.1796875
10109002,12,6058.6787109375
10109003,1,6148.87060546875
10109003,2,7294.525390625
10109003,3,7045.94091796875
10109003,4,6857.43505859375
10109003,5,5766.927734375
10109003,6,4840.72607421875
10109003,7,4271.380859375
10109003,8,3783.8486328125
10109003,9,3449.62158203125
10109003,10,3575.808349609375
10109003,11,3568.884521484375
10109003,12,5825.09228515625
10109034,1,6286.28759765625
10109034,2,7224.115234375
10109034,3,6480.876953125
10109034,4,6668.41357421875
10109034,5,5406.90625
10109034,6,4764.8173828125
10109034,7,4116.798828125
10109034,8,3566.184326171875
10109034,9,3185.384765625
10109034,10,3148.296875
10109034,11,3167.062255859375
10109034,12,4902.9140625
10109004,1,6708.8125
10109004,2,7560.39404296875
10109004,3,7164.24658203125
10109004,4,7163.05859375
10109004,5,6199.470703125
10109004,6,5363.19091796875
10109004,7,4779.3095703125
10109004,8,4164.5703125
10109004,9,3670.79833984375
10109004,10,4062.927001953125
10109004,11,4191.44287109375
10109004,12,6500.18310546875
10109005,1,6731.78369140625
10109005,2,7433.80615234375
10109005,3,7204.3671875
10109005,4,7007.97021484375
10109005,5,5534.29150390625
10109005,6,4541.7294921875
10109005,7,3795.626708984375
10109005,8,3323.262451171875
10109005,9,3047.558349609375
10109005,10,3268.91015625
10109005,11,3161.88525390625
10109005,12,5528.982421875
10109006,1,5811.0009765625
10109006,2,7232.8603515625
10109006,3,6882.88720703125
10109006,4,6443.48876953125
10109006,5,5289.326171875
10109006,6,3889.473876953125
10109006,7,3270.808837890625
10109006,8,2924.8203125
10109006,9,2741.34765625
10109006,10,2429.115478515625
10109006,11,2293.91015625
10109006,12,4775.39306640625
10109007,1,6906.1201171875
10109007,2,7524.80126953125
10109007,3,7127.41162109375
10109007,4,7038.333984375
10109007,5,5606.0166015625
10109007,6,4578.736328125
10109007,7,3941.371826171875
10109007,8,3374.033447265625
10109007,9,3093.42236328125
10109007,10,3043.109130859375
10109007,11,3064.25439453125
10109007,12,5921.48681640625
10109008,1,6677.89111328125
10109008,2,7617.58837890625
10109008,3,7279.71044921875
10109008,4,7048.7333984375
10109008,5,5534.96044921875
10109008,6,4287.6328125
10109008,7,3663.168701171875
10109008,8,3176.39013671875
10109008,9,3041.1142578125
10109008,10,2743.819580078125
10109008,11,2923.647705078125
10109008,12,5436.5439453125
10109009,1,6930.9482421875
10109009,2,7714.0009765625
10109009,3,7360.359375
10109009,4,7274.541015625
10109009,5,5977.2978515625
10109009,6,5070.77978515625
10109009,7,4351.7412109375
10109009,8,3641.144287109375
10109009,9,3212.856689453125
10109009,10,3250.108154296875
10109009,11,3230.066162109375
10109009,12,6258.28271484375
10109010,1,7166.10888671875
10109010,2,7851.2216796875
10109010,3,7305.9677734375
10109010,4,7429.486328125
10109010,5,6038.78466796875
10109010,6,5129.66943359375
10109010,7,4240.11279296875
10109010,8,3559.030029296875
10109010,9,3165.333251953125
10109010,10,3455.197265625
10109010,11,3460.47705078125
10109010,12,6327.330078125
10109011,1,6458.32177734375
10109011,2,7647.16064453125
10109011,3,7263.27880859375
10109011,4,7185.962890625
10109011,5,6067.3876953125
10109011,6,5404.392578125
10109011,7,4751.29638671875
10109011,8,4102.77685546875
10109011,9,3578.1650390625
10109011,10,3821.510009765625
10109011,11,4059.978271484375
10109011,12,6243.71826171875
10109012,1,6647.5546875
10109012,2,7273.537109375
10109012,3,7233.7998046875
10109012,4,7206.7236328125
10109012,5,6015.80712890625
10109012,6,5395.0166015625
10109012,7,4749.61669921875
10109012,8,4081.658447265625
10109012,9,3527.985107421875
10109012,10,3800.962890625
10109012,11,4022.363525390625
10109012,12,6408.93310546875
10109013,1,7380.57666015625
10109013,2,7594.44580078125
10109013,3,7533.3046875
10109013,4,7475.05322265625
10109013,5,6473.810546875
10109013,6,5550.42333984375
10109013,7,4742.466796875
10109013,8,3982.72900390625
10109013,9,3344.2021484375
10109013,10,3617.4248046875
10109013,11,3875.051025390625
10109013,12,6822.87060546875
10109014,1,5902.87109375
10109014,2,7120.4169921875
