GEO_ID,NAME,pop,popblack,pophispanic,poor,poorblack,poorhispanic
06077005219,"Census Tract 52.19, San Joaquin County, California",5265,87,2063,188,35,15
06077005220,"Census Tract 52.20, San Joaquin County, California",2321,201,733,140,0,77
06077005221,"Census Tract 52.21, San Joaquin County, California",10320,1411,1281,404,51,192
06077005222,"Census Tract 52.22, San Joaquin County, California",4858,84,905,0,0,0
06077005223,"Census Tract 52.23, San Joaquin County, California",5986,313,638,312,38,0
06077005224,"Census Tract 52.24, San Joaquin County, California",5242,152,1628,431,0,0
06077005225,"Census Tract 52.25, San Joaquin County, California",2632,49,919,162,0,0
06077005303,"Census Tract 53.03, San Joaquin County, California",6060,181,4053,1407,0,1147
06077005307,"Census Tract 53.07, San Joaquin County, California",3246,89,1587,246,16,194
06077005308,"Census Tract 53.08, San Joaquin County, California",4808,118,2342,592,60,162
06077005309,"Census Tract 53.09, San Joaquin County, California",2651,0,1525,307,0,169
06077005310,"Census Tract 53.10, San Joaquin County, California",4671,104,2612,478,0,391
06077005311,"Census Tract 53.11, San Joaquin County, California",2962,60,1985,841,17,558
06077005312,"Census Tract 53.12, San Joaquin County, California",3414,283,1454,249,0,17
06077005403,"Census Tract 54.03, San Joaquin County, California",6509,319,3200,635,0,297
06077005405,"Census Tract 54.05, San Joaquin County, California",3481,129,2022,204,13,133
06077005406,"Census Tract 54.06, San Joaquin County, California",3335,125,1976,504,27,394
06077005502,"Census Tract 55.02, San Joaquin County, California",2034,72,714,191,0,82
06077005503,"Census Tract 55.03, San Joaquin County, California",1501,48,303,225,0,88
06077980000,"Census Tract 9800, San Joaquin County, California",0,0,0,0,0,0
06079010016,"Census Tract 100.16, San Luis Obispo County, California",5118,0,2078,912,0,453
06079010017,"Census Tract 100.17, San Luis Obispo County, California",3484,0,487,292,0,33
06079010101,"Census Tract 101.01, San Luis Obispo County, California",1779,4,363,101,0,32
06079010103,"Census Tract 101.03, San Luis Obispo County, California",3581,40,1631,205,0,68
06079010104,"Census Tract 101.04, San Luis Obispo County, California",3471,1,2295,229,1,131
06079010202,"Census Tract 102.02, San Luis Obispo County, California",5323,36,1652,447,0,44
06079010204,"Census Tract 102.04, San Luis Obispo County, California",5922,2,2195,541,2,181
06079010205,"Census Tract 102.05, San Luis Obispo County, California",5328,1,1326,554,0,138
06079010206,"Census Tract 102.06, San Luis Obispo County, California",3184,0,563,125,0,33
06079010207,"Census Tract 102.07, San Luis Obispo County, California",3760,0,846,263,0,49
06079010301,"Census Tract 103.01, San Luis Obispo County, California",3487,9,1114,193,0,61
06079010302,"Census Tract 103.02, San Luis Obispo County, California",3375,0,575,388,0,0
06079010303,"Census Tract 103.03, San Luis Obispo County, California",2718,4,468,76,0,0
06079010403,"Census Tract 104.03, San Luis Obispo County, California",3585,15,885,364,0,64
06079010404,"Census Tract 104.04, San Luis Obispo County, California",1969,13,680,228,0,103
06079010504,"Census Tract 105.04, San Luis Obispo County, California",2228,0,236,399,0,26
06079010505,"Census Tract 105.05, San Luis Obispo County, California",3113,0,539,245,0,11
06079010506,"Census Tract 105.06, San Luis Obispo County, California",2354,0,152,155,0,0
06079010602,"Census Tract 106.02, San Luis Obispo County, California",3739,0,374,377,0,20
06079010603,"Census Tract 106.03, San Luis Obispo County, California",1360,8,311,127,0,17
06079010701,"Census Tract 107.01, San Luis Obispo County, California",5196,14,825,469,0,81
06079010703,"Census Tract 107.03, San Luis Obispo County, California",3897,15,1162,594,7,303
06079010707,"Census Tract 107.07, San Luis Obispo County, California",6483,0,1093,413,0,4
06079010902,"Census Tract 109.02, San Luis Obispo County, California",3919,177,504,2570,0,356
06079010903,"Census Tract 109.03, San Luis Obispo County, California",2510,26,402,2161,26,363
06079010904,"Census Tract 109.04, San Luis Obispo County, California",25,0,0,0,0,0
06079011001,"Census Tract 110.01, San Luis Obispo County, California",4565,155,1253,544,46,40
06079011002,"Census Tract 110.02, San Luis Obispo County, California",3527,68,484,840,62,139
06079011101,"Census Tract 111.01, San Luis Obispo County, California",3541,166,675,891,154,96
06079011103,"Census Tract 111.03, San Luis Obispo County, California",3229,254,789,238,1,38
06079011104,"Census Tract 111.04, San Luis Obispo County, California",1827,37,352,246,37,34
06079011105,"Census Tract 111.05, San Luis Obispo County, California",3647,0,643,610,0,214
06079011201,"Census Tract 112.01, San Luis Obispo County, California",4027,17,583,1608,17,111
06079011202,"Census Tract 112.02, San Luis Obispo County, California",4454,21,619,1805,0,139
06079011300,"Census Tract 113, San Luis Obispo County, California",7005,99,1442,1148,6,422
06079011400,"Census Tract 114, San Luis Obispo County, California",0,0,0,0,0,0
06079011501,"Census Tract 115.01, San Luis Obispo County, California",1936,49,608,319,10,211
06079011505,"Census Tract 115.05, San Luis Obispo County, California",3668,22,554,124,14,24
06079011600,"Census Tract 116, San Luis Obispo County, California",4135,0,519,176,0,3
06079011704,"Census Tract 117.04, San Luis Obispo County, California",3371,93,398,273,0,118
06079011705,"Census Tract 117.05, San Luis Obispo County, California",1751,0,27,213,0,0
06079011706,"Census Tract 117.06, San Luis Obispo County, California",2845,2,194,164,1,68
06079011800,"Census Tract 118, San Luis Obispo County, California",7455,7,884,317,7,123
06079011901,"Census Tract 119.01, San Luis Obispo County, California",3222,30,449,105,0,1
06079011903,"Census Tract 119.03, San Luis Obispo County, California",1733,109,218,55,0,0
06079011904,"Census Tract 119.04, San Luis Obispo County, California",6906,50,1520,504,0,79
06079012001,"Census Tract 120.01, San Luis Obispo County, California",2749,0,439,178,0,83
06079012002,"Census Tract 120.02, San Luis Obispo County, California",5142,280,1652,626,58,321
06079012102,"Census Tract 121.02, San Luis Obispo County, California",5567,55,1989,386,0,83
06079012201,"Census Tract 122.01, San Luis Obispo County, California",3116,94,1632,486,0,384
06079012202,"Census Tract 122.02, San Luis Obispo County, California",3869,29,1090,346,0,45
06079012302,"Census Tract 123.02, San Luis Obispo County, California",5731,189,804,488,0,30
06079012305,"Census Tract 123.05, San Luis Obispo County, California",5850,2,695,302,2,38
06079012306,"Census Tract 123.06, San Luis Obispo County, California",4696,25,1040,141,25,15
06079012403,"Census Tract 124.03, San Luis Obispo County, California",4059,0,1900,198,0,76
06079012404,"Census Tract 124.04, San Luis Obispo County, California",5994,134,2310,628,0,435
06079012405,"Census Tract 124.05, San Luis Obispo County, California",3256,42,1709,190,0,73
06079012406,"Census Tract 124.06, San Luis Obispo County, California",3999,46,2765,130,46,130
06079012502,"Census Tract 125.02, San Luis Obispo County, California",5842,13,1269,375,13,22
06079012503,"Census Tract 125.03, San Luis Obispo County, California",6944,32,2091,801,0,275
06079012505,"Census Tract 125.05, San Luis Obispo County, California",4716,13,776,205,0,40
06079012601,"Census Tract 126.01, San Luis Obispo County, California",6306,4,997,314,4,0
06079012602,"Census Tract 126.02, San Luis Obispo County, California",1502,0,270,40,0,28
06079012705,"Census Tract 127.05, San Luis Obispo County, California",5843,2,508,165,0,20
06079012706,"Census Tract 127.06, San Luis Obispo County, California",3958,96,339,65,2,0
06079012707,"Census Tract 127.07, San Luis Obispo County, California",4527,0,662,276,0,91
06079012708,"Census Tract 127.08, San Luis Obispo County, California",934,101,57,193,101,0
06079013000,"Census Tract 130, San Luis Obispo County, California",2836,2,848,192,2,38
06079013100,"Census Tract 131, San Luis Obispo County, California",5326,58,521,214,0,52
06079990000,"Census Tract 9900, San Luis Obispo County, California",0,0,0,0,0,0
06081600100,"Census Tract 6001, San Mateo County, California",5058,79,842,176,0,1
06081600200,"Census Tract 6002, San Mateo County, California",4463,217,1210,303,25,138
06081600300,"Census Tract 6003, San Mateo County, California",4112,223,454,334,18,0
06081600401,"Census Tract 6004.01, San Mateo County, California",3417,480,394,211,11,29
06081600402,"Census Tract 6004.02, San Mateo County, California",5058,62,1423,272,16,58
06081600501,"Census Tract 6005.01, San Mateo County, California",4011,0,2003,4,0,0
06081600502,"Census Tract 6005.02, San Mateo County, California",4444,0,1038,458,0,0
06081600600,"Census Tract 6006, San Mateo County, California",5392,127,2043,524,24,150
06081600701,"Census Tract 6007.01, San Mateo County, California",4733,91,1583,389,0,224
06081600702,"Census Tract 6007.02, San Mateo County, California",2717,124,236,213,0,97
06081600800,"Census Tract 6008, San Mateo County, California",8019,343,2082,1063,1,290
06081600900,"Census Tract 6009, San Mateo County, California",4134,12,545,318,0,29
06081601000,"Census Tract 6010, San Mateo County, California",7775,486,1708,427,4,94
06081601100,"Census Tract 6011, San Mateo County, California",6239,468,761,131,0,0
06081601200,"Census Tract 6012, San Mateo County, California",6533,74,1905,266,54,62
06081601301,"Census Tract 6013.01, San Mateo County, California",3417,85,1506,128,0,77
06081601302,"Census Tract 6013.02, San Mateo County, California",5087,125,1662,192,116,0
06081601400,"Census Tract 6014, San Mateo County, California",6941,18,662,515,2,2
06081601501,"Census Tract 6015.01, San Mateo County, California",5211,368,405,205,3,5
06081601502,"Census Tract 6015.02, San Mateo County, California",5137,157,1236,399,68,133
06081601601,"Census Tract 6016.01, San Mateo County, California",2807,48,974,118,12,72
06081601603,"Census Tract 6016.03, San Mateo County, California",6199,216,783,564,35,220
06081601604,"Census Tract 6016.04, San Mateo County, California",2599,32,404,71,0,0
06081601605,"Census Tract 6016.05, San Mateo County, California",5833,46,480,236,0,2
06081601700,"Census Tract 6017, San Mateo County, California",4177,32,991,292,0,80
06081601800,"Census Tract 6018, San Mateo County, California",6430,88,1420,427,9,79
06081601901,"Census Tract 6019.01, San Mateo County, California",4020,4,1357,302,0,176
06081601902,"Census Tract 6019.02, San Mateo County, California",5706,99,1610,331,59,125
06081602001,"Census Tract 6020.01, San Mateo County, California",4268,19,1235,276,7,0
06081602002,"Census Tract 6020.02, San Mateo County, California",4047,0,1699,27,0,0
06081602100,"Census Tract 6021, San Mateo County, California",3363,196,2010,355,0,267
06081602201,"Census Tract 6022.01, San Mateo County, California",5296,9,2628,300,0,185
06081602202,"Census Tract 6022.02, San Mateo County, California",2879,19,1872,213,0,181
06081602300,"Census Tract 6023, San Mateo County, California",4451,125,1840,636,9,443
06081602400,"Census Tract 6024, San Mateo County, California",8042,282,1746,681,151,90
06081602500,"Census Tract 6025, San Mateo County, California",5474,250,616,312,0,79
06081602601,"Census Tract 6026.01, San Mateo County, California",3879,28,228,154,0,0
06081602602,"Census Tract 6026.02, San Mateo County, California",4123,13,912,202,0,45
06081602700,"Census Tract 6027, San Mateo County, California",6198,196,1093,161,0,78
06081602800,"Census Tract 6028, San Mateo County, California",4839,177,1231,268,0,108
06081602900,"Census Tract 6029, San Mateo County, California",3842,205,836,250,0,103
06081603000,"Census Tract 6030, San Mateo County, California",4266,96,762,294,0,125
06081603100,"Census Tract 6031, San Mateo County, California",3252,75,611,83,0,43
06081603200,"Census Tract 6032, San Mateo County, California",3553,0,544,125,0,20
06081603300,"Census Tract 6033, San Mateo County, California",6362,202,598,281,0,0
06081603400,"Census Tract 6034, San Mateo County, California",5955,0,1408,194,0,103
06081603700,"Census Tract 6037, San Mateo County, California",5814,64,1267,373,11,56
06081603801,"Census Tract 6038.01, San Mateo County, California",2177,3,344,83,3,13
06081603802,"Census Tract 6038.02, San Mateo County, California",5343,33,796,323,0,6
06081603900,"Census Tract 6039, San Mateo County, California",5852,124,1318,81,25,8
06081604000,"Census Tract 6040, San Mateo County, California",3313,0,927,180,0,3
06081604102,"Census Tract 6041.02, San Mateo County, California",3040,48,447,200,21,75
06081604103,"Census Tract 6041.03, San Mateo County, California",4625,7,2342,425,0,344
06081604104,"Census Tract 6041.04, San Mateo County, California",3949,0,2375,415,0,385
06081604200,"Census Tract 6042, San Mateo County, California",4543,34,2543,47,0,10
06081604400,"Census Tract 6044, San Mateo County, California",5135,62,957,329,0,41
06081604500,"Census Tract 6045, San Mateo County, California",3887,59,613,147,0,26
06081604600,"Census Tract 6046, San Mateo County, California",2648,0,126,105,0,18
06081604700,"Census Tract 6047, San Mateo County, California",2782,6,186,47,6,14
06081604800,"Census Tract 6048, San Mateo County, California",5245,22,508,238,0,80
06081604900,"Census Tract 6049, San Mateo County, California",3119,14,465,355,14,40
06081605000,"Census Tract 6050, San Mateo County, California",7741,110,300,377,0,71
06081605100,"Census Tract 6051, San Mateo County, California",3269,248,403,149,0,0
06081605200,"Census Tract 6052, San Mateo County, California",3435,1,188,44,1,5
06081605300,"Census Tract 6053, San Mateo County, California",4661,27,480,314,9,75
06081605400,"Census Tract 6054, San Mateo County, California",6047,24,1199,111,0,40
06081605501,"Census Tract 6055.01, San Mateo County, California",2834,77,685,100,0,42
06081605502,"Census Tract 6055.02, San Mateo County, California",2515,0,361,69,0,4
06081605600,"Census Tract 6056, San Mateo County, California",6063,0,228,295,0,7
06081605700,"Census Tract 6057, San Mateo County, California",5514,22,191,42,0,14
06081605800,"Census Tract 6058, San Mateo County, California",2547,0,126,66,0,24
06081605901,"Census Tract 6059.01, San Mateo County, California",2723,26,699,421,7,227
06081605902,"Census Tract 6059.02, San Mateo County, California",3068,0,1392,333,0,137
06081606000,"Census Tract 6060, San Mateo County, California",5419,343,1709,438,19,210
06081606100,"Census Tract 6061, San Mateo County, California",5041,19,2132,422,0,262
06081606201,"Census Tract 6062.01, San Mateo County, California",3831,27,2883,1390,4,1280
06081606202,"Census Tract 6062.02, San Mateo County, California",3571,411,790,225,0,38
06081606300,"Census Tract 6063, San Mateo County, California",3826,112,975,322,5,209
06081606400,"Census Tract 6064, San Mateo County, California",4845,119,447,285,51,67
06081606500,"Census Tract 6065, San Mateo County, California",3517,38,160,41,0,9
06081606600,"Census Tract 6066, San Mateo County, California",3802,5,692,270,5,131
06081606700,"Census Tract 6067, San Mateo County, California",2523,0,94,94,0,0
06081606800,"Census Tract 6068, San Mateo County, California",3734,2,54,106,0,1
06081606900,"Census Tract 6069, San Mateo County, California",2909,100,124,73,2,0
06081607000,"Census Tract 6070, San Mateo County, California",3340,48,348,119,0,0
06081607100,"Census Tract 6071, San Mateo County, California",3088,47,378,15,0,0
06081607200,"Census Tract 6072, San Mateo County, California",4025,31,1081,593,11,280
06081607300,"Census Tract 6073, San Mateo County, California",3986,33,355,331,33,20
06081607400,"Census Tract 6074, San Mateo County, California",4719,61,1026,345,11,90
06081607500,"Census Tract 6075, San Mateo County, California",5967,278,1332,393,0,203
06081607600,"Census Tract 6076, San Mateo County, California",3616,18,943,201,4,88
06081607701,"Census Tract 6077.01, San Mateo County, California",4311,34,1413,262,4,86
06081607702,"Census Tract 6077.02, San Mateo County, California",3213,117,1065,475,19,68
06081607800,"Census Tract 6078, San Mateo County, California",3330,47,664,217,4,89
06081607900,"Census Tract 6079, San Mateo County, California",3030,70,375,135,0,18
06081608001,"Census Tract 6080.01, San Mateo County, California",3520,29,215,242,0,0
06081608002,"Census Tract 6080.02, San Mateo County, California",3558,76,376,125,0,0
06081608013,"Census Tract 6080.13, San Mateo County, California",3439,102,186,91,0,0
06081608023,"Census Tract 6080.23, San Mateo County, California",2504,15,187,76,6,27
06081608024,"Census Tract 6080.24, San Mateo County, California",3432,15,233,56,0,0
06081608025,"Census Tract 6080.25, San Mateo County, California",5778,34,571,247,0,42
06081608100,"Census Tract 6081, San Mateo County, California",3566,393,134,36,17,0
06081608200,"Census Tract 6082, San Mateo County, California",3795,25,440,104,4,28
06081608300,"Census Tract 6083, San Mateo County, California",3373,128,261,89,0,0
06081608400,"Census Tract 6084, San Mateo County, California",5810,287,1843,399,22,132
06081608501,"Census Tract 6085.01, San Mateo County, California",5163,35,1983,155,11,24
06081608502,"Census Tract 6085.02, San Mateo County, California",2664,39,285,103,16,20
06081608600,"Census Tract 6086, San Mateo County, California",4803,45,606,450,0,162
06081608700,"Census Tract 6087, San Mateo County, California",6516,33,694,144,0,6
06081608800,"Census Tract 6088, San Mateo County, California",6196,62,739,75,0,63
06081608900,"Census Tract 6089, San Mateo County, California",6835,40,786,769,0,77
06081609000,"Census Tract 6090, San Mateo County, California",2380,134,281,137,55,0
06081609100,"Census Tract 6091, San Mateo County, California",1563,16,125,47,2,31
06081609201,"Census Tract 6092.01, San Mateo County, California",3204,8,182,51,0,31
06081609202,"Census Tract 6092.02, San Mateo County, California",4869,108,808,325,25,96
06081609300,"Census Tract 6093, San Mateo County, California",3208,35,306,22,0,0
06081609400,"Census Tract 6094, San Mateo County, California",3291,0,46,96,0,0
06081609500,"Census Tract 6095, San Mateo County, California",4685,0,513,38,0,25
06081609601,"Census Tract 6096.01, San Mateo County, California",3636,53,159,206,0,0
06081609602,"Census Tract 6096.02, San Mateo County, California",1846,0,151,28,0,0
06081609603,"Census Tract 6096.03, San Mateo County, California",4679,48,220,222,30,16
06081609700,"Census Tract 6097, San Mateo County, California",5176,55,426,110,13,0
06081609800,"Census Tract 6098, San Mateo County, California",4712,35,671,224,0,6
06081609900,"Census Tract 6099, San Mateo County, California",3197,0,313,60,0,34
06081610000,"Census Tract 6100, San Mateo County, California",4807,38,885,299,18,164
06081610100,"Census Tract 6101, San Mateo County, California",2556,68,1020,188,37,123
06081610201,"Census Tract 6102.01, San Mateo County, California",5498,138,4037,1076,78,785
06081610202,"Census Tract 6102.02, San Mateo County, California",3638,113,695,371,0,191
06081610203,"Census Tract 6102.03, San Mateo County, California",3199,51,2610,410,13,332
06081610302,"Census Tract 6103.02, San Mateo County, California",3911,73,1949,335,0,211
06081610303,"Census Tract 6103.03, San Mateo County, California",7037,109,295,512,0,81
06081610304,"Census Tract 6103.04, San Mateo County, California",4566,10,457,120,0,6
06081610400,"Census Tract 6104, San Mateo County, California",5842,142,3962,754,0,662
06081610500,"Census Tract 6105, San Mateo County, California",5166,44,4498,476,0,413
06081610601,"Census Tract 6106.01, San Mateo County, California",6272,95,5066,851,26,691
06081610602,"Census Tract 6106.02, San Mateo County, California",3505,81,1543,248,0,191
06081610700,"Census Tract 6107, San Mateo County, California",5926,0,2357,223,0,92
06081610800,"Census Tract 6108, San Mateo County, California",4377,75,2799,589,0,448
06081610901,"Census Tract 6109.01, San Mateo County, California",3948,115,2525,414,0,124
06081610902,"Census Tract 6109.02, San Mateo County, California",3359,10,1467,362,0,188
06081611000,"Census Tract 6110, San Mateo County, California",7104,98,3353,251,0,65
06081611100,"Census Tract 6111, San Mateo County, California",6234,5,698,153,5,9
06081611200,"Census Tract 6112, San Mateo County, California",2828,63,327,90,8,42
06081611300,"Census Tract 6113, San Mateo County, California",5406,78,1433,209,0,0
06081611400,"Census Tract 6114, San Mateo County, California",3684,10,162,143,0,0
06081611500,"Census Tract 6115, San Mateo County, California",2867,24,214,31,0,0
06081611600,"Census Tract 6116, San Mateo County, California",2523,188,274,76,0,29
06081611700,"Census Tract 6117, San Mateo County, California",5859,782,3478,292,44,152
06081611800,"Census Tract 6118, San Mateo County, California",4304,771,2661,304,95,195
06081611901,"Census Tract 6119.01, San Mateo County, California",3982,1056,1745,270,122,20
06081611902,"Census Tract 6119.02, San Mateo County, California",6747,646,3225,880,48,770
06081612001,"Census Tract 6120.01, San Mateo County, California",3592,257,2589,265,18,165
06081612002,"Census Tract 6120.02, San Mateo County, California",3184,514,2101,334,50,155
06081612101,"Census Tract 6121.01, San Mateo County, California",4190,96,2835,702,6,686
06081612102,"Census Tract 6121.02, San Mateo County, California",4249,200,2671,597,105,347
06081612500,"Census Tract 6125, San Mateo County, California",4910,270,365,144,0,43
06081612600,"Census Tract 6126, San Mateo County, California",4395,0,265,241,0,22
06081612700,"Census Tract 6127, San Mateo County, California",2212,0,71,64,0,13
06081612800,"Census Tract 6128, San Mateo County, California",3554,4,189,191,0,8
06081612900,"Census Tract 6129, San Mateo County, California",4917,86,263,221,14,19
06081613000,"Census Tract 6130, San Mateo County, California",3796,0,266,408,0,65
06081613200,"Census Tract 6132, San Mateo County, California",6675,16,433,178,0,0
06081613300,"Census Tract 6133, San Mateo County, California",2918,49,260,130,0,12
06081613400,"Census Tract 6134, San Mateo County, California",3086,0,275,145,0,7
06081613501,"Census Tract 6135.01, San Mateo County, California",4994,26,1788,440,0,194
06081613502,"Census Tract 6135.02, San Mateo County, California",6624,28,638,148,0,0
06081613600,"Census Tract 6136, San Mateo County, California",6157,0,1128,285,0,104
06081613701,"Census Tract 6137.01, San Mateo County, California",4046,0,611,177,0,0
06081613702,"Census Tract 6137.02, San Mateo County, California",4903,29,1893,497,0,240
06081613800,"Census Tract 6138, San Mateo County, California",4328,3,556,218,3,3
06081613900,"Census Tract 6139, San Mateo County, California",6917,172,578,568,31,145
06081614000,"Census Tract 6140, San Mateo County, California",5822,39,988,214,2,17
06081984300,"Census Tract 9843, San Mateo County, California",0,0,0,0,0,0
06081990100,"Census Tract 9901, San Mateo County, California",0,0,0,0,0,0
06083000101,"Census Tract 1.01, Santa Barbara County, California",5021,196,1121,702,100,257
06083000102,"Census Tract 1.02, Santa Barbara County, California",4644,2,1254,222,0,37
06083000103,"Census Tract 1.03, Santa Barbara County, California",4107,0,487,208,0,91
06083000201,"Census Tract 2.01, Santa Barbara County, California",2454,0,126,274,0,0
06083000202,"Census Tract 2.02, Santa Barbara County, California",2263,25,656,57,25,19
06083000301,"Census Tract 3.01, Santa Barbara County, California",3110,24,1305,575,24,202
06083000302,"Census Tract 3.02, Santa Barbara County, California",3986,43,1570,493,0,244
06083000400,"Census Tract 4, Santa Barbara County, California",5431,0,626,626,0,185
06083000501,"Census Tract 5.01, Santa Barbara County, California",3334,4,265,112,0,9
06083000502,"Census Tract 5.02, Santa Barbara County, California",5603,96,714,431,0,101
06083000600,"Census Tract 6, Santa Barbara County, California",5460,0,1036,297,0,17
06083000700,"Census Tract 7, Santa Barbara County, California",5375,6,1274,309,6,8
06083000801,"Census Tract 8.01, Santa Barbara County, California",3846,14,2670,433,12,363
06083000805,"Census Tract 8.05, Santa Barbara County, California",938,10,74,215,10,10
06083000806,"Census Tract 8.06, Santa Barbara County, California",5426,372,3903,830,35,710
06083000900,"Census Tract 9, Santa Barbara County, California",3570,87,1539,642,28,274
06083001001,"Census Tract 10.01, Santa Barbara County, California",3479,3,2053,541,3,386
06083001002,"Census Tract 10.02, Santa Barbara County, California",3430,309,1528,611,146,385
06083001101,"Census Tract 11.01, Santa Barbara County, California",4968,0,2862,293,0,78
06083001102,"Census Tract 11.02, Santa Barbara County, California",4611,65,3357,661,0,565
06083001203,"Census Tract 12.03, Santa Barbara County, California",3667,75,672,1035,0,231
06083001206,"Census Tract 12.06, Santa Barbara County, California",4106,20,2270,706,4,320
06083001208,"Census Tract 12.08, Santa Barbara County, California",4087,239,928,785,1,250
06083001306,"Census Tract 13.06, Santa Barbara County, California",3665,15,692,285,0,9
06083001307,"Census Tract 13.07, Santa Barbara County, California",3824,0,1294,611,0,360
06083001308,"Census Tract 13.08, Santa Barbara County, California",3552,0,700,151,0,0
06083001403,"Census Tract 14.03, Santa Barbara County, California",1524,47,128,39,0,7
06083001404,"Census Tract 14.04, Santa Barbara County, California",1572,0,60,89,0,0
06083001500,"Census Tract 15, Santa Barbara County, California",2477,0,374,187,0,63
06083001601,"Census Tract 16.01, Santa Barbara County, California",6357,5,3213,624,0,445
06083001604,"Census Tract 16.04, Santa Barbara County, California",4360,0,1783,207,0,5
06083001704,"Census Tract 17.04, Santa Barbara County, California",3249,121,1585,188,14,129
06083001706,"Census Tract 17.06, Santa Barbara County, California",4173,0,929,276,0,16
06083001800,"Census Tract 18, Santa Barbara County, California",931,11,337,91,0,12
06083001905,"Census Tract 19.05, Santa Barbara County, California",2760,19,602,171,0,48
06083001907,"Census Tract 19.07, Santa Barbara County, California",737,0,21,48,0,7
06083001908,"Census Tract 19.08, Santa Barbara County, California",5313,1,1075,649,0,223
06083001909,"Census Tract 19.09, Santa Barbara County, California",3582,172,522,185,0,23
06083001910,"Census Tract 19.10, Santa Barbara County, California",2704,0,546,208,0,165
06083001911,"Census Tract 19.11, Santa Barbara County, California",1963,41,483,41,1,24
06083001912,"Census Tract 19.12, Santa Barbara County, California",5284,69,1237,95,0,0
06083002005,"Census Tract 20.05, Santa Barbara County, California",5633,57,1222,381,18,34
06083002006,"Census Tract 20.06, Santa Barbara County, California",2689,23,798,162,2,86
06083002008,"Census Tract 20.08, Santa Barbara County, California",7645,201,3150,344,0,166
06083002009,"Census Tract 20.09, Santa Barbara County, California",3819,126,1307,244,0,90
06083002010,"Census Tract 20.10, Santa Barbara County, California",4160,143,988,177,0,37
06083002011,"Census Tract 20.11, Santa Barbara County, California",6378,35,4160,553,1,346
06083002012,"Census Tract 20.12, Santa Barbara County, California",2802,6,619,187,0,87
06083002013,"Census Tract 20.13, Santa Barbara County, California",2564,70,669,84,0,20
06083002014,"Census Tract 20.14, Santa Barbara County, California",6288,157,2610,420,0,272
06083002015,"Census Tract 20.15, Santa Barbara County, California",3934,0,971,79,0,0
06083002101,"Census Tract 21.01, Santa Barbara County, California",4127,22,3094,366,3,272
06083002102,"Census Tract 21.02, Santa Barbara County, California",2192,9,1363,225,0,150
06083002103,"Census Tract 21.03, Santa Barbara County, California",5010,32,3913,832,0,650
06083002205,"Census Tract 22.05, Santa Barbara County, California",5211,0,4291,955,0,785
06083002206,"Census Tract 22.06, Santa Barbara County, California",5240,94,4137,969,7,815
06083002209,"Census Tract 22.09, Santa Barbara County, California",4026,34,2931,335,0,254
06083002210,"Census Tract 22.10, Santa Barbara County, California",6657,274,4525,422,0,194
06083002211,"Census Tract 22.11, Santa Barbara County, California",5588,62,3262,224,39,134
06083002303,"Census Tract 23.03, Santa Barbara County, California",6111,18,5829,650,18,601
06083002304,"Census Tract 23.04, Santa Barbara County, California",6504,8,5792,802,0,735
06083002307,"Census Tract 23.07, Santa Barbara County, California",5224,0,4181,25,0,0
06083002308,"Census Tract 23.08, Santa Barbara County, California",3054,31,2003,232,0,216
06083002309,"Census Tract 23.09, Santa Barbara County, California",3617,17,3230,303,0,192
06083002310,"Census Tract 23.10, Santa Barbara County, California",3208,0,3102,433,0,417
06083002405,"Census Tract 24.05, Santa Barbara County, California",4354,7,4008,1012,0,992
06083002406,"Census Tract 24.06, Santa Barbara County, California",3471,175,3107,995,4,884
06083002407,"Census Tract 24.07, Santa Barbara County, California",4507,0,4418,1238,0,1227
06083002408,"Census Tract 24.08, Santa Barbara County, California",2081,0,1951,546,0,535
06083002409,"Census Tract 24.09, Santa Barbara County, California",8124,344,5707,1007,0,807
06083002410,"Census Tract 24.10, Santa Barbara County, California",5786,51,5248,1095,0,1021
06083002503,"Census Tract 25.03, Santa Barbara County, California",1220,28,1126,331,0,331
06083002504,"Census Tract 25.04, Santa Barbara County, California",6489,18,5951,1503,18,1448
06083002703,"Census Tract 27.03, Santa Barbara County, California",3467,37,2232,501,0,189
06083002705,"Census Tract 27.05, Santa Barbara County, California",4051,165,2723,934,35,678
06083002706,"Census Tract 27.06, Santa Barbara County, California",6318,135,5067,1137,0,941
06083002707,"Census Tract 27.07, Santa Barbara County, California",2256,58,802,161,9,38
06083002708,"Census Tract 27.08, Santa Barbara County, California",2248,135,875,394,100,192
06083002709,"Census Tract 27.09, Santa Barbara County, California",3737,117,2616,694,36,426
06083002710,"Census Tract 27.10, Santa Barbara County, California",4336,107,3722,1343,97,1147
06083002802,"Census Tract 28.02, Santa Barbara County, California",7392,155,3745,1547,0,1036
06083002806,"Census Tract 28.06, Santa Barbara County, California",2618,34,1263,200,0,136
06083002808,"Census Tract 28.08, Santa Barbara County, California",7924,263,1942,372,130,91
06083002809,"Census Tract 28.09, Santa Barbara County, California",5276,153,2293,203,12,27
06083002906,"Census Tract 29.06, Santa Barbara County, California",3920,117,891,147,42,0
06083002907,"Census Tract 29.07, Santa Barbara County, California",4171,10,594,54,0,2
06083002909,"Census Tract 29.09, Santa Barbara County, California",5464,219,1994,287,22,85
06083002913,"Census Tract 29.13, Santa Barbara County, California",4251,3,619,178,0,65
06083002914,"Census Tract 29.14, Santa Barbara County, California",3327,36,591,192,0,12
