GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13121009803,"Census Tract 98.03, Fulton County, Georgia",2600,134,20,129,0,0
1400000US13121009804,"Census Tract 98.04, Fulton County, Georgia",2499,254,116,0,0,0
1400000US13121009900,"Census Tract 99, Fulton County, Georgia",4939,18,98,169,0,0
1400000US13121010003,"Census Tract 100.03, Fulton County, Georgia",3175,234,108,306,75,43
1400000US13121010004,"Census Tract 100.04, Fulton County, Georgia",2227,276,366,168,93,149
1400000US13121010005,"Census Tract 100.05, Fulton County, Georgia",2983,35,134,31,0,0
1400000US13121010006,"Census Tract 100.06, Fulton County, Georgia",3547,549,74,560,0,0
1400000US13121010007,"Census Tract 100.07, Fulton County, Georgia",1610,0,128,0,0,0
1400000US13121010106,"Census Tract 101.06, Fulton County, Georgia",3914,737,159,219,104,0
1400000US13121010107,"Census Tract 101.07, Fulton County, Georgia",1886,26,29,44,13,0
1400000US13121010108,"Census Tract 101.08, Fulton County, Georgia",4543,219,50,114,12,0
1400000US13121010115,"Census Tract 101.15, Fulton County, Georgia",2586,254,202,88,8,10
1400000US13121010117,"Census Tract 101.17, Fulton County, Georgia",4767,2722,546,305,239,28
1400000US13121010120,"Census Tract 101.20, Fulton County, Georgia",2701,370,289,223,162,13
1400000US13121010121,"Census Tract 101.21, Fulton County, Georgia",2138,306,89,92,6,6
1400000US13121010124,"Census Tract 101.24, Fulton County, Georgia",2352,1681,486,841,746,0
1400000US13121010125,"Census Tract 101.25, Fulton County, Georgia",3807,1170,280,388,177,0
1400000US13121010126,"Census Tract 101.26, Fulton County, Georgia",2577,591,347,179,46,19
1400000US13121010127,"Census Tract 101.27, Fulton County, Georgia",2388,707,132,99,3,34
1400000US13121010128,"Census Tract 101.28, Fulton County, Georgia",1849,659,572,489,119,229
1400000US13121010129,"Census Tract 101.29, Fulton County, Georgia",4327,991,776,26,0,0
1400000US13121010130,"Census Tract 101.30, Fulton County, Georgia",4041,147,203,300,0,0
1400000US13121010131,"Census Tract 101.31, Fulton County, Georgia",2594,915,144,46,31,0
1400000US13121010132,"Census Tract 101.32, Fulton County, Georgia",3739,749,667,235,73,12
1400000US13121010133,"Census Tract 101.33, Fulton County, Georgia",4883,994,410,507,251,85
1400000US13121010134,"Census Tract 101.34, Fulton County, Georgia",2521,724,238,29,0,0
1400000US13121010135,"Census Tract 101.35, Fulton County, Georgia",2778,1008,731,264,264,0
1400000US13121010136,"Census Tract 101.36, Fulton County, Georgia",3310,159,465,246,0,207
1400000US13121010137,"Census Tract 101.37, Fulton County, Georgia",3553,609,527,30,0,0
1400000US13121010204,"Census Tract 102.04, Fulton County, Georgia",5333,79,57,141,0,0
1400000US13121010211,"Census Tract 102.11, Fulton County, Georgia",2953,121,83,82,26,14
1400000US13121010212,"Census Tract 102.12, Fulton County, Georgia",5953,192,2871,1264,17,1134
1400000US13121010213,"Census Tract 102.13, Fulton County, Georgia",960,483,117,40,0,15
1400000US13121010214,"Census Tract 102.14, Fulton County, Georgia",2542,609,841,516,23,318
1400000US13121010215,"Census Tract 102.15, Fulton County, Georgia",1508,240,161,16,0,0
1400000US13121010216,"Census Tract 102.16, Fulton County, Georgia",3890,1144,438,75,0,30
1400000US13121010217,"Census Tract 102.17, Fulton County, Georgia",2713,665,389,59,59,0
1400000US13121010218,"Census Tract 102.18, Fulton County, Georgia",1656,347,174,10,0,0
1400000US13121010219,"Census Tract 102.19, Fulton County, Georgia",2033,921,128,48,35,0
1400000US13121010220,"Census Tract 102.20, Fulton County, Georgia",3567,246,237,193,24,0
1400000US13121010221,"Census Tract 102.21, Fulton County, Georgia",1935,23,149,144,0,40
1400000US13121010222,"Census Tract 102.22, Fulton County, Georgia",2696,65,188,90,0,0
1400000US13121010223,"Census Tract 102.23, Fulton County, Georgia",3195,199,78,78,0,12
1400000US13121010305,"Census Tract 103.05, Fulton County, Georgia",5388,5356,20,732,731,0
1400000US13121010306,"Census Tract 103.06, Fulton County, Georgia",4322,3862,107,49,49,0
1400000US13121010307,"Census Tract 103.07, Fulton County, Georgia",4922,4781,58,44,43,0
1400000US13121010308,"Census Tract 103.08, Fulton County, Georgia",4297,3755,29,381,340,29
1400000US13121010309,"Census Tract 103.09, Fulton County, Georgia",4463,3517,1,165,163,1
1400000US13121010310,"Census Tract 103.10, Fulton County, Georgia",5166,4785,47,94,94,0
1400000US13121010311,"Census Tract 103.11, Fulton County, Georgia",5471,5324,26,245,219,26
1400000US13121010312,"Census Tract 103.12, Fulton County, Georgia",2832,2798,6,383,382,0
1400000US13121010313,"Census Tract 103.13, Fulton County, Georgia",3428,3395,0,338,338,0
1400000US13121010314,"Census Tract 103.14, Fulton County, Georgia",2757,2719,38,115,115,0
1400000US13121010315,"Census Tract 103.15, Fulton County, Georgia",5374,5005,102,0,0,0
1400000US13121010401,"Census Tract 104.01, Fulton County, Georgia",4712,3231,127,586,541,25
1400000US13121010402,"Census Tract 104.02, Fulton County, Georgia",3820,1108,707,400,121,128
1400000US13121010508,"Census Tract 105.08, Fulton County, Georgia",3824,3386,263,197,197,0
1400000US13121010517,"Census Tract 105.17, Fulton County, Georgia",4468,4143,0,714,472,0
1400000US13121010518,"Census Tract 105.18, Fulton County, Georgia",2905,2607,26,223,221,0
1400000US13121010519,"Census Tract 105.19, Fulton County, Georgia",4535,3599,580,863,860,0
1400000US13121010520,"Census Tract 105.20, Fulton County, Georgia",6263,5811,113,2152,2053,0
1400000US13121010521,"Census Tract 105.21, Fulton County, Georgia",1729,1608,0,202,96,0
1400000US13121010522,"Census Tract 105.22, Fulton County, Georgia",5937,5154,68,1421,1140,0
1400000US13121010523,"Census Tract 105.23, Fulton County, Georgia",1103,795,172,182,172,10
1400000US13121010524,"Census Tract 105.24, Fulton County, Georgia",2711,2584,17,136,71,0
1400000US13121010525,"Census Tract 105.25, Fulton County, Georgia",2614,2586,119,661,661,0
1400000US13121010526,"Census Tract 105.26, Fulton County, Georgia",5230,4341,879,593,194,399
1400000US13121010527,"Census Tract 105.27, Fulton County, Georgia",5296,4318,500,1050,595,342
1400000US13121010528,"Census Tract 105.28, Fulton County, Georgia",3929,2803,658,472,300,0
1400000US13121010529,"Census Tract 105.29, Fulton County, Georgia",5018,4658,103,960,819,0
1400000US13121010530,"Census Tract 105.30, Fulton County, Georgia",3088,2824,0,471,422,0
1400000US13121010531,"Census Tract 105.31, Fulton County, Georgia",2119,1904,2,101,94,2
1400000US13121010532,"Census Tract 105.32, Fulton County, Georgia",2758,2758,0,907,907,0
1400000US13121010533,"Census Tract 105.33, Fulton County, Georgia",1803,1667,0,203,203,0
1400000US13121010534,"Census Tract 105.34, Fulton County, Georgia",2623,1385,296,677,650,27
1400000US13121010535,"Census Tract 105.35, Fulton County, Georgia",1882,1506,76,276,219,0
1400000US13121010536,"Census Tract 105.36, Fulton County, Georgia",2563,2548,28,26,26,0
1400000US13121010537,"Census Tract 105.37, Fulton County, Georgia",3841,3581,250,224,224,0
1400000US13121010538,"Census Tract 105.38, Fulton County, Georgia",2374,1773,51,188,49,0
1400000US13121010539,"Census Tract 105.39, Fulton County, Georgia",2984,2892,0,108,108,0
1400000US13121010540,"Census Tract 105.40, Fulton County, Georgia",4591,3846,420,128,0,0
1400000US13121010601,"Census Tract 106.01, Fulton County, Georgia",3643,2484,100,1229,1129,15
1400000US13121010603,"Census Tract 106.03, Fulton County, Georgia",4557,4299,105,969,969,0
1400000US13121010604,"Census Tract 106.04, Fulton County, Georgia",2047,1835,98,616,613,0
1400000US13121010801,"Census Tract 108.01, Fulton County, Georgia",2363,995,227,525,84,66
1400000US13121010802,"Census Tract 108.02, Fulton County, Georgia",4213,1456,1558,711,209,344
1400000US13121011000,"Census Tract 110, Fulton County, Georgia",2984,1960,815,1167,878,239
1400000US13121011100,"Census Tract 111, Fulton County, Georgia",2333,1272,5,283,164,0
1400000US13121011202,"Census Tract 112.02, Fulton County, Georgia",3821,1986,349,777,604,47
1400000US13121011203,"Census Tract 112.03, Fulton County, Georgia",1660,651,40,407,191,23
1400000US13121011204,"Census Tract 112.04, Fulton County, Georgia",1293,1243,27,285,285,0
1400000US13121011301,"Census Tract 113.01, Fulton County, Georgia",4415,3926,243,873,837,24
1400000US13121011306,"Census Tract 113.06, Fulton County, Georgia",2588,2175,257,532,471,18
1400000US13121011307,"Census Tract 113.07, Fulton County, Georgia",4319,4100,65,1316,1293,0
1400000US13121011308,"Census Tract 113.08, Fulton County, Georgia",1746,1713,0,319,319,0
1400000US13121011309,"Census Tract 113.09, Fulton County, Georgia",3425,2834,101,532,383,15
1400000US13121011310,"Census Tract 113.10, Fulton County, Georgia",5324,4332,601,1721,1164,554
1400000US13121011416,"Census Tract 114.16, Fulton County, Georgia",5303,616,125,216,1,16
1400000US13121011417,"Census Tract 114.17, Fulton County, Georgia",5097,734,394,183,5,0
1400000US13121011419,"Census Tract 114.19, Fulton County, Georgia",5808,388,288,275,19,0
1400000US13121011421,"Census Tract 114.21, Fulton County, Georgia",5578,1726,1462,1004,131,708
1400000US13121011422,"Census Tract 114.22, Fulton County, Georgia",3434,380,193,135,2,0
1400000US13121011423,"Census Tract 114.23, Fulton County, Georgia",5781,222,339,296,28,15
1400000US13121011424,"Census Tract 114.24, Fulton County, Georgia",6178,1113,481,108,0,80
1400000US13121011426,"Census Tract 114.26, Fulton County, Georgia",2707,135,623,50,0,35
1400000US13121011428,"Census Tract 114.28, Fulton County, Georgia",2552,32,258,23,0,0
1400000US13121011429,"Census Tract 114.29, Fulton County, Georgia",5241,556,532,530,250,235
1400000US13121011430,"Census Tract 114.30, Fulton County, Georgia",5016,1493,2753,973,0,314
1400000US13121011431,"Census Tract 114.31, Fulton County, Georgia",3237,107,2428,664,0,411
1400000US13121011432,"Census Tract 114.32, Fulton County, Georgia",3991,1320,746,487,139,224
1400000US13121011433,"Census Tract 114.33, Fulton County, Georgia",2913,310,198,123,0,90
1400000US13121011434,"Census Tract 114.34, Fulton County, Georgia",3372,344,969,0,0,0
1400000US13121011435,"Census Tract 114.35, Fulton County, Georgia",3807,709,821,464,113,199
1400000US13121011436,"Census Tract 114.36, Fulton County, Georgia",2952,446,157,235,0,111
1400000US13121011437,"Census Tract 114.37, Fulton County, Georgia",2601,610,824,126,126,0
1400000US13121011438,"Census Tract 114.38, Fulton County, Georgia",5906,1259,539,218,55,9
1400000US13121011439,"Census Tract 114.39, Fulton County, Georgia",4269,105,373,125,3,0
1400000US13121011440,"Census Tract 114.40, Fulton County, Georgia",2343,446,225,57,25,57
1400000US13121011441,"Census Tract 114.41, Fulton County, Georgia",4085,118,78,104,0,0
1400000US13121011442,"Census Tract 114.42, Fulton County, Georgia",2447,509,305,143,18,0
1400000US13121011443,"Census Tract 114.43, Fulton County, Georgia",3373,202,233,0,0,0
1400000US13121011444,"Census Tract 114.44, Fulton County, Georgia",3481,117,60,143,0,0
1400000US13121011445,"Census Tract 114.45, Fulton County, Georgia",2619,264,24,35,3,0
1400000US13121011446,"Census Tract 114.46, Fulton County, Georgia",2999,0,205,94,0,0
1400000US13121011505,"Census Tract 115.05, Fulton County, Georgia",4618,453,165,117,35,0
1400000US13121011507,"Census Tract 115.07, Fulton County, Georgia",3687,0,92,164,0,0
1400000US13121011508,"Census Tract 115.08, Fulton County, Georgia",5109,1052,262,0,0,0
1400000US13121011509,"Census Tract 115.09, Fulton County, Georgia",2041,57,85,0,0,0
1400000US13121011510,"Census Tract 115.10, Fulton County, Georgia",6210,259,420,138,0,0
1400000US13121011511,"Census Tract 115.11, Fulton County, Georgia",2592,510,34,0,0,0
1400000US13121011512,"Census Tract 115.12, Fulton County, Georgia",3535,265,355,35,0,0
1400000US13121011513,"Census Tract 115.13, Fulton County, Georgia",3146,145,64,167,0,0
1400000US13121011514,"Census Tract 115.14, Fulton County, Georgia",2825,89,67,122,0,0
1400000US13121011515,"Census Tract 115.15, Fulton County, Georgia",2568,41,0,14,0,0
1400000US13121011612,"Census Tract 116.12, Fulton County, Georgia",3932,179,434,122,0,0
1400000US13121011618,"Census Tract 116.18, Fulton County, Georgia",5119,683,145,841,0,0
1400000US13121011624,"Census Tract 116.24, Fulton County, Georgia",4261,492,236,79,2,0
1400000US13121011627,"Census Tract 116.27, Fulton County, Georgia",4243,240,162,73,0,0
1400000US13121011628,"Census Tract 116.28, Fulton County, Georgia",4088,529,321,150,20,0
1400000US13121011629,"Census Tract 116.29, Fulton County, Georgia",4155,177,309,61,42,0
1400000US13121011630,"Census Tract 116.30, Fulton County, Georgia",3927,680,100,55,0,0
1400000US13121011631,"Census Tract 116.31, Fulton County, Georgia",6890,542,294,364,0,70
1400000US13121011632,"Census Tract 116.32, Fulton County, Georgia",3582,705,0,11,0,0
1400000US13121011633,"Census Tract 116.33, Fulton County, Georgia",3394,215,394,72,0,0
1400000US13121011634,"Census Tract 116.34, Fulton County, Georgia",2754,537,266,85,0,0
1400000US13121011635,"Census Tract 116.35, Fulton County, Georgia",3228,643,415,0,0,0
1400000US13121011636,"Census Tract 116.36, Fulton County, Georgia",1490,151,185,50,0,0
1400000US13121011637,"Census Tract 116.37, Fulton County, Georgia",2620,225,0,0,0,0
1400000US13121011638,"Census Tract 116.38, Fulton County, Georgia",4423,111,759,310,77,0
1400000US13121011639,"Census Tract 116.39, Fulton County, Georgia",1769,275,401,116,28,14
1400000US13121011640,"Census Tract 116.40, Fulton County, Georgia",5133,687,127,179,38,0
1400000US13121011641,"Census Tract 116.41, Fulton County, Georgia",4866,93,102,60,0,0
1400000US13121011642,"Census Tract 116.42, Fulton County, Georgia",3164,419,663,249,39,40
1400000US13121011643,"Census Tract 116.43, Fulton County, Georgia",3743,582,302,521,233,48
1400000US13121011644,"Census Tract 116.44, Fulton County, Georgia",4291,709,278,267,0,97
1400000US13121011645,"Census Tract 116.45, Fulton County, Georgia",4149,1784,284,32,0,0
1400000US13121011646,"Census Tract 116.46, Fulton County, Georgia",4359,774,518,322,0,201
1400000US13121011647,"Census Tract 116.47, Fulton County, Georgia",4665,810,1120,97,33,0
1400000US13121011648,"Census Tract 116.48, Fulton County, Georgia",2489,0,0,156,0,0
1400000US13121011649,"Census Tract 116.49, Fulton County, Georgia",4968,13,230,538,0,0
1400000US13121011650,"Census Tract 116.50, Fulton County, Georgia",4879,926,104,104,85,10
1400000US13121011651,"Census Tract 116.51, Fulton County, Georgia",2229,260,439,56,0,0
1400000US13121011652,"Census Tract 116.52, Fulton County, Georgia",2662,129,308,73,0,0
1400000US13121011653,"Census Tract 116.53, Fulton County, Georgia",3743,324,180,166,0,0
1400000US13121011654,"Census Tract 116.54, Fulton County, Georgia",2556,410,164,44,0,0
1400000US13121011655,"Census Tract 116.55, Fulton County, Georgia",2476,67,162,44,8,0
1400000US13121011656,"Census Tract 116.56, Fulton County, Georgia",3858,464,176,77,6,7
1400000US13121011657,"Census Tract 116.57, Fulton County, Georgia",3216,278,359,49,0,27
1400000US13121011658,"Census Tract 116.58, Fulton County, Georgia",4033,879,407,974,637,277
1400000US13121011659,"Census Tract 116.59, Fulton County, Georgia",2955,224,114,0,0,0
1400000US13121011660,"Census Tract 116.60, Fulton County, Georgia",4838,485,529,483,1,287
1400000US13121011661,"Census Tract 116.61, Fulton County, Georgia",2200,71,371,76,0,0
1400000US13121011801,"Census Tract 118.01, Fulton County, Georgia",465,222,39,60,42,0
1400000US13121011802,"Census Tract 118.02, Fulton County, Georgia",1428,1063,81,453,323,27
1400000US13121011901,"Census Tract 119.01, Fulton County, Georgia",1612,1073,61,584,413,42
1400000US13121011902,"Census Tract 119.02, Fulton County, Georgia",1208,611,207,433,409,24
1400000US13121012000,"Census Tract 120, Fulton County, Georgia",3457,2840,129,1723,1591,51
1400000US13121012300,"Census Tract 123, Fulton County, Georgia",2901,1572,378,350,273,0
1400000US13121980000,"Census Tract 9800, Fulton County, Georgia",0,0,0,0,0,0
1400000US13123080100,"Census Tract 801, Gilmer County, Georgia",4149,12,157,375,0,0
1400000US13123080200,"Census Tract 802, Gilmer County, Georgia",6240,58,562,1173,0,257
1400000US13123080301,"Census Tract 803.01, Gilmer County, Georgia",2386,0,457,293,0,88
1400000US13123080302,"Census Tract 803.02, Gilmer County, Georgia",4470,0,614,878,0,233
1400000US13123080401,"Census Tract 804.01, Gilmer County, Georgia",2700,0,124,416,0,0
1400000US13123080402,"Census Tract 804.02, Gilmer County, Georgia",3711,0,809,385,0,61
1400000US13123080403,"Census Tract 804.03, Gilmer County, Georgia",3174,0,480,320,0,80
1400000US13123080500,"Census Tract 805, Gilmer County, Georgia",3929,16,380,837,0,221
1400000US13125010100,"Census Tract 101, Glascock County, Georgia",2906,253,49,525,26,0
1400000US13127000101,"Census Tract 1.01, Glynn County, Georgia",1417,10,0,169,0,0
1400000US13127000103,"Census Tract 1.03, Glynn County, Georgia",2495,95,0,98,0,0
1400000US13127000104,"Census Tract 1.04, Glynn County, Georgia",878,0,10,81,0,0
1400000US13127000201,"Census Tract 2.01, Glynn County, Georgia",1584,0,23,51,0,0
1400000US13127000202,"Census Tract 2.02, Glynn County, Georgia",3822,33,87,186,2,12
1400000US13127000301,"Census Tract 3.01, Glynn County, Georgia",610,78,21,0,0,0
1400000US13127000302,"Census Tract 3.02, Glynn County, Georgia",2104,47,11,123,10,1
1400000US13127000303,"Census Tract 3.03, Glynn County, Georgia",3657,145,151,0,0,0
1400000US13127000403,"Census Tract 4.03, Glynn County, Georgia",3391,484,133,434,106,46
1400000US13127000405,"Census Tract 4.05, Glynn County, Georgia",2186,879,283,455,0,267
1400000US13127000406,"Census Tract 4.06, Glynn County, Georgia",6489,789,654,776,19,392
1400000US13127000407,"Census Tract 4.07, Glynn County, Georgia",3999,280,347,11,2,0
1400000US13127000408,"Census Tract 4.08, Glynn County, Georgia",4515,828,365,468,319,40
1400000US13127000409,"Census Tract 4.09, Glynn County, Georgia",2515,596,408,634,0,252
1400000US13127000501,"Census Tract 5.01, Glynn County, Georgia",3634,2146,181,897,567,111
1400000US13127000503,"Census Tract 5.03, Glynn County, Georgia",3864,1245,651,849,195,358
1400000US13127000504,"Census Tract 5.04, Glynn County, Georgia",4708,2705,652,903,480,347
1400000US13127000601,"Census Tract 6.01, Glynn County, Georgia",4089,722,18,1115,257,18
1400000US13127000602,"Census Tract 6.02, Glynn County, Georgia",1574,0,130,110,0,0
1400000US13127000701,"Census Tract 7.01, Glynn County, Georgia",3039,963,176,465,303,0
1400000US13127000702,"Census Tract 7.02, Glynn County, Georgia",3602,2028,494,1282,590,292
1400000US13127000800,"Census Tract 8, Glynn County, Georgia",4842,3834,328,2596,2194,136
1400000US13127000900,"Census Tract 9, Glynn County, Georgia",4169,1770,94,1340,882,23
1400000US13127001001,"Census Tract 10.01, Glynn County, Georgia",5359,413,114,446,0,47
1400000US13127001002,"Census Tract 10.02, Glynn County, Georgia",4915,912,260,753,93,54
1400000US13127990000,"Census Tract 9900, Glynn County, Georgia",0,0,0,0,0,0
1400000US13129970101,"Census Tract 9701.01, Gordon County, Georgia",3248,10,531,205,0,0
1400000US13129970102,"Census Tract 9701.02, Gordon County, Georgia",2564,0,0,866,0,0
1400000US13129970201,"Census Tract 9702.01, Gordon County, Georgia",3144,23,136,531,0,0
1400000US13129970202,"Census Tract 9702.02, Gordon County, Georgia",4757,0,885,914,0,551
1400000US13129970301,"Census Tract 9703.01, Gordon County, Georgia",3626,0,948,1394,0,684
1400000US13129970302,"Census Tract 9703.02, Gordon County, Georgia",4796,248,1657,721,39,468
1400000US13129970400,"Census Tract 9704, Gordon County, Georgia",6048,39,1686,1104,0,406
1400000US13129970500,"Census Tract 9705, Gordon County, Georgia",4204,164,838,873,110,249
1400000US13129970601,"Census Tract 9706.01, Gordon County, Georgia",2588,427,234,211,27,0
1400000US13129970602,"Census Tract 9706.02, Gordon County, Georgia",4160,410,1582,827,2,360
1400000US13129970700,"Census Tract 9707, Gordon County, Georgia",5018,36,491,742,0,20
1400000US13129970801,"Census Tract 9708.01, Gordon County, Georgia",3597,129,128,122,0,0
1400000US13129970802,"Census Tract 9708.02, Gordon County, Georgia",1981,60,73,205,10,23
1400000US13129970901,"Census Tract 9709.01, Gordon County, Georgia",4211,399,5,26,0,5
1400000US13129970902,"Census Tract 9709.02, Gordon County, Georgia",3050,269,55,299,19,0
1400000US13131950100,"Census Tract 9501, Grady County, Georgia",2188,161,52,364,110,0
1400000US13131950200,"Census Tract 9502, Grady County, Georgia",2751,378,151,224,47,9
1400000US13131950300,"Census Tract 9503, Grady County, Georgia",4609,2313,447,978,563,54
1400000US13131950401,"Census Tract 9504.01, Grady County, Georgia",2103,398,266,222,165,0
1400000US13131950402,"Census Tract 9504.02, Grady County, Georgia",4082,1035,847,1140,343,335
1400000US13131950501,"Census Tract 9505.01, Grady County, Georgia",2149,898,362,382,107,0
1400000US13131950502,"Census Tract 9505.02, Grady County, Georgia",4501,1256,578,824,223,390
1400000US13131950600,"Census Tract 9506, Grady County, Georgia",1993,600,55,324,127,44
1400000US13133950100,"Census Tract 9501, Greene County, Georgia",2067,645,113,237,70,80
1400000US13133950200,"Census Tract 9502, Greene County, Georgia",2043,942,92,560,278,81
1400000US13133950301,"Census Tract 9503.01, Greene County, Georgia",2785,37,76,83,0,0
1400000US13133950302,"Census Tract 9503.02, Greene County, Georgia",3041,415,37,164,50,0
1400000US13133950304,"Census Tract 9503.04, Greene County, Georgia",1557,882,168,106,86,0
1400000US13133950305,"Census Tract 9503.05, Greene County, Georgia",3573,2107,372,1074,415,319
1400000US13133950400,"Census Tract 9504, Greene County, Georgia",1035,450,122,377,145,109
1400000US13133950500,"Census Tract 9505, Greene County, Georgia",1540,601,105,256,179,0
1400000US13135050105,"Census Tract 501.05, Gwinnett County, Georgia",5063,904,1718,1302,67,622
1400000US13135050110,"Census Tract 501.10, Gwinnett County, Georgia",6149,909,1522,1054,209,811
1400000US13135050111,"Census Tract 501.11, Gwinnett County, Georgia",2415,260,1096,400,106,87
1400000US13135050112,"Census Tract 501.12, Gwinnett County, Georgia",4190,434,674,753,53,228
1400000US13135050113,"Census Tract 501.13, Gwinnett County, Georgia",6289,890,2454,448,0,146
1400000US13135050114,"Census Tract 501.14, Gwinnett County, Georgia",2716,446,125,155,0,0
1400000US13135050115,"Census Tract 501.15, Gwinnett County, Georgia",3191,702,891,209,44,0
1400000US13135050116,"Census Tract 501.16, Gwinnett County, Georgia",7762,357,544,128,0,67
1400000US13135050117,"Census Tract 501.17, Gwinnett County, Georgia",3680,606,244,77,60,0
1400000US13135050118,"Census Tract 501.18, Gwinnett County, Georgia",2244,150,555,434,36,271
1400000US13135050119,"Census Tract 501.19, Gwinnett County, Georgia",4746,1053,812,168,18,85
1400000US13135050120,"Census Tract 501.20, Gwinnett County, Georgia",2348,0,65,55,0,0
1400000US13135050121,"Census Tract 501.21, Gwinnett County, Georgia",6414,893,650,392,0,134
1400000US13135050205,"Census Tract 502.05, Gwinnett County, Georgia",4629,780,1277,638,71,327
1400000US13135050215,"Census Tract 502.15, Gwinnett County, Georgia",2926,768,398,286,5,0
1400000US13135050218,"Census Tract 502.18, Gwinnett County, Georgia",4671,528,1437,660,33,201
1400000US13135050219,"Census Tract 502.19, Gwinnett County, Georgia",3854,1023,634,365,118,92
1400000US13135050221,"Census Tract 502.21, Gwinnett County, Georgia",4249,1081,1490,699,71,365
1400000US13135050222,"Census Tract 502.22, Gwinnett County, Georgia",4524,1062,685,682,257,134
1400000US13135050223,"Census Tract 502.23, Gwinnett County, Georgia",6479,1228,196,1459,224,0
1400000US13135050224,"Census Tract 502.24, Gwinnett County, Georgia",3308,724,100,360,52,0
1400000US13135050225,"Census Tract 502.25, Gwinnett County, Georgia",4459,1555,839,203,39,22
1400000US13135050226,"Census Tract 502.26, Gwinnett County, Georgia",3726,933,793,333,45,215
1400000US13135050227,"Census Tract 502.27, Gwinnett County, Georgia",2347,649,188,53,0,9
1400000US13135050228,"Census Tract 502.28, Gwinnett County, Georgia",3869,1451,856,648,282,427
1400000US13135050229,"Census Tract 502.29, Gwinnett County, Georgia",2459,1240,878,406,123,224
1400000US13135050230,"Census Tract 502.30, Gwinnett County, Georgia",3429,725,1265,364,44,200
1400000US13135050231,"Census Tract 502.31, Gwinnett County, Georgia",4109,957,490,323,91,15
1400000US13135050232,"Census Tract 502.32, Gwinnett County, Georgia",2307,179,210,22,0,0
1400000US13135050233,"Census Tract 502.33, Gwinnett County, Georgia",2852,328,5,161,0,0
1400000US13135050234,"Census Tract 502.34, Gwinnett County, Georgia",3863,488,427,85,0,52
1400000US13135050235,"Census Tract 502.35, Gwinnett County, Georgia",5196,1302,417,757,187,0
1400000US13135050236,"Census Tract 502.36, Gwinnett County, Georgia",2240,509,60,504,255,0
1400000US13135050237,"Census Tract 502.37, Gwinnett County, Georgia",3524,453,15,0,0,0
1400000US13135050238,"Census Tract 502.38, Gwinnett County, Georgia",3929,750,429,558,0,8
1400000US13135050239,"Census Tract 502.39, Gwinnett County, Georgia",4786,621,388,338,0,0
1400000US13135050240,"Census Tract 502.40, Gwinnett County, Georgia",4675,1089,304,271,18,0
1400000US13135050241,"Census Tract 502.41, Gwinnett County, Georgia",3494,240,346,54,0,34
1400000US13135050242,"Census Tract 502.42, Gwinnett County, Georgia",3861,440,160,142,0,17
1400000US13135050243,"Census Tract 502.43, Gwinnett County, Georgia",6261,342,137,170,0,0
1400000US13135050244,"Census Tract 502.44, Gwinnett County, Georgia",2763,497,0,0,0,0
1400000US13135050306,"Census Tract 503.06, Gwinnett County, Georgia",3467,252,1668,383,44,265
1400000US13135050308,"Census Tract 503.08, Gwinnett County, Georgia",3850,401,11,113,8,0
1400000US13135050311,"Census Tract 503.11, Gwinnett County, Georgia",3544,972,234,156,54,0
1400000US13135050315,"Census Tract 503.15, Gwinnett County, Georgia",6232,2353,1387,902,353,360
1400000US13135050317,"Census Tract 503.17, Gwinnett County, Georgia",3682,2159,906,538,309,124
1400000US13135050318,"Census Tract 503.18, Gwinnett County, Georgia",2937,1717,607,411,226,113
1400000US13135050321,"Census Tract 503.21, Gwinnett County, Georgia",5706,159,177,59,2,0
1400000US13135050322,"Census Tract 503.22, Gwinnett County, Georgia",4976,229,57,116,0,0
1400000US13135050323,"Census Tract 503.23, Gwinnett County, Georgia",4261,193,119,60,4,0
1400000US13135050324,"Census Tract 503.24, Gwinnett County, Georgia",4879,1130,1258,462,23,212
1400000US13135050325,"Census Tract 503.25, Gwinnett County, Georgia",3839,833,1535,103,14,0
1400000US13135050326,"Census Tract 503.26, Gwinnett County, Georgia",4617,1499,1545,1496,722,504
1400000US13135050327,"Census Tract 503.27, Gwinnett County, Georgia",3974,1188,2198,592,111,398
1400000US13135050328,"Census Tract 503.28, Gwinnett County, Georgia",3193,394,2196,795,0,684
1400000US13135050329,"Census Tract 503.29, Gwinnett County, Georgia",2246,947,1020,373,221,329
1400000US13135050330,"Census Tract 503.30, Gwinnett County, Georgia",2659,278,1176,458,16,248
1400000US13135050331,"Census Tract 503.31, Gwinnett County, Georgia",1923,329,1298,386,0,241
1400000US13135050332,"Census Tract 503.32, Gwinnett County, Georgia",3226,1272,1104,306,109,155
1400000US13135050333,"Census Tract 503.33, Gwinnett County, Georgia",4911,1628,1965,624,409,197
1400000US13135050334,"Census Tract 503.34, Gwinnett County, Georgia",6324,730,3083,1303,65,979
1400000US13135050335,"Census Tract 503.35, Gwinnett County, Georgia",2810,822,665,314,100,0
1400000US13135050336,"Census Tract 503.36, Gwinnett County, Georgia",2910,512,394,205,0,0
1400000US13135050415,"Census Tract 504.15, Gwinnett County, Georgia",3818,2037,122,448,358,0
1400000US13135050416,"Census Tract 504.16, Gwinnett County, Georgia",3497,1829,576,179,31,127
1400000US13135050425,"Census Tract 504.25, Gwinnett County, Georgia",4916,785,351,216,26,0
