code,fclass,province,lon,lat
2082,elementaryschool,Seoul,126.9625102,37.5528387
2082,middleschool,Seoul,126.9623279,37.5526325
2501,supermarket,Seoul,126.9622983,37.552388
2082,elementaryschool,Seoul,126.9618021,37.5523901
2082,highschool,Seoul,126.9612254,37.5534703
2082,middleschool,Seoul,126.9611493,37.5536758
2082,highschool,Seoul,126.9610538,37.5539338
2082,elementaryschool,Seoul,126.9612952,37.5539509
2082,highschool,Seoul,126.9637628,37.5503827
2082,elementaryschool,Seoul,126.9638325,37.5504465
2082,middleschool,Seoul,126.9639827,37.5507782
2082,elementaryschool,Seoul,126.9645085,37.5505613
2082,highschool,Seoul,126.9647713,37.5505145
2082,middleschool,Seoul,126.9653614,37.5503827
2082,school,Seoul,126.9641061,37.5495618
2082,middleschool,Seoul,126.9635758,37.5500139
2082,elementaryschool,Seoul,126.9637628,37.5503827
2082,elementaryschool,Seoul,126.9634892,37.5483741
2082,elementaryschool,Seoul,126.9639023,37.5482264
2501,supermarket,Seoul,126.964723,37.5481626
2082,middleschool,Seoul,126.9650597,37.5481126
2082,elementaryschool,Seoul,126.9649143,37.5468973
2082,highschool,Seoul,126.9640471,37.5469079
2082,middleschool,Seoul,126.9634839,37.5469377
2082,elementaryschool,Seoul,126.9634892,37.5483741
2110,hospital,Seoul,126.9562633,37.5573301
2082,elementaryschool,Seoul,126.9588981,37.5571275
2082,elementaryschool,Seoul,126.9581971,37.5564329
2082,elementaryschool,Seoul,126.9575136,37.5555298
2110,hospital,Seoul,126.9571192,37.5546961
2110,hospital,Seoul,126.9563569,37.5549393
2110,hospital,Seoul,126.9560151,37.555238
2501,supermarket,Seoul,126.9556295,37.5564954
2082,highschool,Seoul,126.9562633,37.5573301
2082,middleschool,Seoul,126.9743093,37.5687388
2501,supermarket,Seoul,126.9751662,37.5685948
2082,elementaryschool,Seoul,126.9750956,37.5684627
2082,highschool,Seoul,126.9749473,37.5681851
2082,middleschool,Seoul,126.9747419,37.5681429
2082,middleschool,Seoul,126.9746815,37.5680394
2082,elementaryschool,Seoul,126.9746115,37.5679197
2082,school,Seoul,126.9744149,37.5680223
2082,middleschool,Seoul,126.9743827,37.5679734
2082,highschool,Seoul,126.9742513,37.5680223
2082,middleschool,Seoul,126.974211,37.567984
2082,elementaryschool,Seoul,126.9738548,37.5681356
2110,hospital,Seoul,126.9743093,37.5687388
2501,supermarket,Seoul,126.9814769,37.578113
2082,highschool,Seoul,126.9815088,37.5782399
2082,elementaryschool,Seoul,126.9815631,37.578588
2082,middleschool,Seoul,126.9818635,37.5785837
2082,elementaryschool,Seoul,126.9819224,37.5785827
2082,elementaryschool,Seoul,126.9819265,37.5784962
2082,middleschool,Seoul,126.9821123,37.5784925
2082,elementaryschool,Seoul,126.9823463,37.5777335
2501,supermarket,Seoul,126.9824026,37.5772892
2082,elementaryschool,Seoul,126.9818125,37.5773041
2110,hospital,Seoul,126.9816865,37.5780162
2082,elementaryschool,Seoul,126.9814626,37.5780107
2082,middleschool,Seoul,126.9814769,37.578113
2082,elementaryschool,Seoul,126.997869,37.5795839
2082,elementaryschool,Seoul,126.9978462,37.5800582
2082,highschool,Seoul,127.0000614,37.5801908
2082,elementaryschool,Seoul,127.0001714,37.5801477
2082,school,Seoul,127.0002813,37.5795831
2110,hospital,Seoul,127.000604,37.5797284
2082,highschool,Seoul,127.0013019,37.5799295
2082,highschool,Seoul,127.0014401,37.5799725
2082,elementaryschool,Seoul,127.0015689,37.5799985
2110,hospital,Seoul,127.0019715,37.5800125
2110,hospital,Seoul,127.0019784,37.579742
2082,highschool,Seoul,127.001612,37.5797097
2082,elementaryschool,Seoul,127.0010401,37.5793879
2501,supermarket,Seoul,127.0002364,37.578847
2110,hospital,Seoul,127.0002642,37.5787419
2110,hospital,Seoul,127.0002005,37.5786265
2110,hospital,Seoul,126.9998103,37.5784815
2082,school,Seoul,126.9997892,37.5784105
2082,middleschool,Seoul,126.9997437,37.5783396
2082,highschool,Seoul,126.9996958,37.5782794
2082,elementaryschool,Seoul,126.9995838,37.5782266
2082,middleschool,Seoul,126.9993841,37.5781508
2082,elementaryschool,Seoul,126.9991553,37.5780028
2082,elementaryschool,Seoul,126.998921,37.5778204
2082,highschool,Seoul,126.9979001,37.5775495
2082,highschool,Seoul,126.9979591,37.577726
2082,elementaryschool,Seoul,126.9979444,37.5781327
2082,elementaryschool,Seoul,126.9970147,37.5781136
2082,elementaryschool,Seoul,126.9969303,37.5783845
2082,elementaryschool,Seoul,126.99676,37.5795995
2082,elementaryschool,Seoul,126.997869,37.5795839
2082,middleschool,Seoul,127.0000247,37.5411198
2082,middleschool,Seoul,127.0005303,37.5423067
2082,elementaryschool,Seoul,127.0013589,37.5420942
2082,elementaryschool,Seoul,127.0016175,37.5418119
2082,middleschool,Seoul,127.0015996,37.5412085
2082,elementaryschool,Seoul,127.0015781,37.5400005
2082,elementaryschool,Seoul,127.0015094,37.5392506
2082,elementaryschool,Seoul,127.0011615,37.5392634
2082,elementaryschool,Seoul,127.0010668,37.5387677
2082,middleschool,Seoul,127.0010066,37.5387463
2082,highschool,Seoul,127.0009451,37.5387244
2082,middleschool,Seoul,127.0005183,37.5387884
2082,school,Seoul,127.0005739,37.5389671
2082,school,Seoul,127.0009828,37.5393039
2082,highschool,Seoul,127.0010684,37.5396567
2082,middleschool,Seoul,127.0010541,37.5397043
2082,elementaryschool,Seoul,127.0001919,37.539908
2082,middleschool,Seoul,126.9997584,37.5405452
2082,middleschool,Seoul,127.0000247,37.5411198
2082,elementaryschool,Seoul,127.0233072,37.5638828
2082,middleschool,Seoul,127.0234059,37.5638988
2082,elementaryschool,Seoul,127.0235245,37.564141
2082,school,Seoul,127.0236916,37.5642559
2082,school,Seoul,127.0237539,37.5645271
2501,supermarket,Seoul,127.0238411,37.5644831
2082,highschool,Seoul,127.0241509,37.5640509
2082,middleschool,Seoul,127.0238817,37.5636015
2082,middleschool,Seoul,127.0237032,37.563422
2082,elementaryschool,Seoul,127.0231616,37.5634605
2082,middleschool,Seoul,127.0233072,37.5638828
2501,supermarket,Seoul,126.9990818,37.4948732
2082,school,Seoul,126.9990673,37.4944224
2082,school,Seoul,126.9990824,37.4943148
2082,middleschool,Seoul,126.9991338,37.4943038
2082,highschool,Seoul,126.9991325,37.4942666
2082,middleschool,Seoul,126.9991253,37.4940552
2082,school,Seoul,126.9986543,37.494087
2082,elementaryschool,Seoul,126.9978568,37.4941407
2082,highschool,Seoul,126.9978436,37.4949425
2082,middleschool,Seoul,126.9990818,37.4948732
2082,highschool,Seoul,127.0083652,37.4859808
2082,highschool,Seoul,127.0094568,37.4855907
2082,middleschool,Seoul,127.0089358,37.4846729
2082,school,Seoul,127.0078442,37.485063
2082,elementaryschool,Seoul,127.0083652,37.4859808
2082,school,Seoul,127.0040241,37.4849262
2082,elementaryschool,Seoul,127.0061464,37.4849865
2082,highschool,Seoul,127.0064061,37.485454
2082,middleschool,Seoul,127.0081073,37.484861
2082,elementaryschool,Seoul,127.0083384,37.4847804
2082,school,Seoul,127.0081876,37.4845249
2082,school,Seoul,127.008009,37.4842224
2082,elementaryschool,Seoul,127.0081927,37.4835839
2082,middleschool,Seoul,127.0044929,37.4828851
2082,elementaryschool,Seoul,127.0039354,37.4843531
2082,middleschool,Seoul,127.0040241,37.4849262
2082,elementaryschool,Seoul,127.0053345,37.4896048
2110,hospital,Seoul,127.0053491,37.4896497
2082,school,Seoul,127.0059458,37.4898148
2082,elementaryschool,Seoul,127.0067815,37.4898085
2082,highschool,Seoul,127.0067646,37.4888465
2110,hospital,Seoul,127.0052993,37.4888188
2082,elementaryschool,Seoul,127.0053345,37.4896048
2501,supermarket,Seoul,126.9868252,37.5865964
2110,hospital,Seoul,126.987342,37.5866881
2110,hospital,Seoul,126.9876573,37.5866588
2082,elementaryschool,Seoul,126.9878043,37.5861474
2082,school,Seoul,126.9878895,37.5859464
2082,elementaryschool,Seoul,126.9879082,37.5858715
2082,school,Seoul,126.9879768,37.5855806
2082,school,Seoul,126.9878632,37.5855595
2082,middleschool,Seoul,126.9876388,37.5852365
2110,hospital,Seoul,126.9875217,37.5851978
2082,elementaryschool,Seoul,126.9875461,37.5849116
2110,hospital,Seoul,126.9873266,37.5848276
2110,hospital,Seoul,126.987301,37.5847419
2110,hospital,Seoul,126.9873489,37.5846703
2082,highschool,Seoul,126.9874404,37.5844093
2082,highschool,Seoul,126.9876396,37.5838539
2082,middleschool,Seoul,126.9876328,37.5836433
2082,elementaryschool,Seoul,126.9876095,37.5835237
2082,middleschool,Seoul,126.9873713,37.5835186
2082,school,Seoul,126.9871502,37.5835068
2082,elementaryschool,Seoul,126.9870184,37.5834794
2082,elementaryschool,Seoul,126.9868875,37.5834359
2501,supermarket,Seoul,126.9868591,37.5833326
2082,elementaryschool,Seoul,126.9868694,37.583097
2082,highschool,Seoul,126.9867786,37.5830986
2082,highschool,Seoul,126.9867491,37.5832883
2082,highschool,Seoul,126.9866963,37.5835025
2082,middleschool,Seoul,126.9863032,37.5834896
2082,elementaryschool,Seoul,126.9860941,37.5861477
2082,school,Seoul,126.9868252,37.5865964
2082,school,Seoul,126.9241695,37.554804
2082,elementaryschool,Seoul,126.9247742,37.5554786
2082,middleschool,Seoul,126.9259195,37.5548555
2082,school,Seoul,126.9259115,37.5543431
2082,school,Seoul,126.9253965,37.5543495
2082,school,Seoul,126.9249754,37.5542772
2082,school,Seoul,126.9242121,37.5545909
2082,elementaryschool,Seoul,126.9240651,37.5546561
2082,elementaryschool,Seoul,126.9241695,37.554804
2082,elementaryschool,Seoul,126.9822833,37.5784094
2082,highschool,Seoul,126.9822592,37.57846
2082,elementaryschool,Seoul,126.9824507,37.5784983
2082,elementaryschool,Seoul,126.9824261,37.5785349
2082,elementaryschool,Seoul,126.9825229,37.5785572
2082,elementaryschool,Seoul,126.9828441,37.5786282
2082,elementaryschool,Seoul,126.9829597,37.5781989
2082,school,Seoul,126.9834824,37.5782385
2082,elementaryschool,Seoul,126.9836808,37.5776457
2082,elementaryschool,Seoul,126.9833996,37.5776861
2082,middleschool,Seoul,126.9833755,37.5777832
2082,elementaryschool,Seoul,126.983067,37.5777601
2082,elementaryschool,Seoul,126.9830993,37.5775695
2082,elementaryschool,Seoul,126.9834932,37.577588
2082,elementaryschool,Seoul,126.9835277,37.5774188
2082,elementaryschool,Seoul,126.9828986,37.5773427
2082,elementaryschool,Seoul,126.9825387,37.5772991
2082,elementaryschool,Seoul,126.9824697,37.5777216
2082,elementaryschool,Seoul,126.9822422,37.5783895
2501,supermarket,Seoul,126.9822833,37.5784094
2082,elementaryschool,Seoul,126.9856276,37.5800128
2082,elementaryschool,Seoul,126.9856319,37.5800642
2082,elementaryschool,Seoul,126.9856434,37.5802463
2082,school,Seoul,126.9860091,37.5802381
2082,elementaryschool,Seoul,126.9860112,37.579913
2082,elementaryschool,Seoul,126.9860916,37.5798941
2110,hospital,Seoul,126.9861054,37.579336
2110,hospital,Seoul,126.9857017,37.5792842
2082,elementaryschool,Seoul,126.9853301,37.5792144
2082,elementaryschool,Seoul,126.9852107,37.5792565
2082,elementaryschool,Seoul,126.9851563,37.579405
2082,highschool,Seoul,126.9851342,37.5795429
2082,highschool,Seoul,126.9851273,37.5800374
2082,middleschool,Seoul,126.9856276,37.5800128
2082,highschool,Seoul,126.9874352,37.5822578
2082,elementaryschool,Seoul,126.9875766,37.5822633
2082,elementaryschool,Seoul,126.9876146,37.5823617
2082,elementaryschool,Seoul,126.9876591,37.5823685
2082,elementaryschool,Seoul,126.9876535,37.5824146
2082,elementaryschool,Seoul,126.9879562,37.5824273
2082,elementaryschool,Seoul,126.9879562,37.5825121
2082,elementaryschool,Seoul,126.9881322,37.5825258
2082,middleschool,Seoul,126.9881646,37.5823044
2110,hospital,Seoul,126.9881744,37.5822532
2082,elementaryschool,Seoul,126.9882412,37.5822258
2501,supermarket,Seoul,126.9882431,37.582151
2082,school,Seoul,126.988308,37.5821521
2082,middleschool,Seoul,126.9883628,37.5815873
2082,highschool,Seoul,126.9883703,37.5814839
2082,middleschool,Seoul,126.9881812,37.5814475
2082,school,Seoul,126.9880355,37.5814147
2082,elementaryschool,Seoul,126.9882165,37.5809638
2082,elementaryschool,Seoul,126.9882748,37.5803848
2082,highschool,Seoul,126.9881492,37.580363
2110,hospital,Seoul,126.9878087,37.5803169
2082,middleschool,Seoul,126.9874041,37.5810259
2082,elementaryschool,Seoul,126.9874058,37.581071
2082,highschool,Seoul,126.9875024,37.5811325
2082,elementaryschool,Seoul,126.9875906,37.5812631
2082,highschool,Seoul,126.9875763,37.5815278
2082,middleschool,Seoul,126.9875537,37.5815854
2501,supermarket,Seoul,126.9875013,37.5816808
2082,middleschool,Seoul,126.9874362,37.581681
2082,middleschool,Seoul,126.9874033,37.5816951
2082,highschool,Seoul,126.9873839,37.5817394
2082,highschool,Seoul,126.9874352,37.5822578
2082,school,Seoul,127.0731473,37.6457695
2110,hospital,Seoul,127.0731303,37.6458088
2082,school,Seoul,127.073231,37.6458362
2082,school,Seoul,127.0732168,37.6458688
2082,elementaryschool,Seoul,127.0734191,37.6459239
2082,middleschool,Seoul,127.073452,37.6458482
2082,elementaryschool,Seoul,127.0741749,37.646045
2110,hospital,Seoul,127.0742096,37.645965
2082,elementaryschool,Seoul,127.0740737,37.645928
2501,supermarket,Seoul,127.0741027,37.6458612
2082,elementaryschool,Seoul,127.0740549,37.6458482
2082,school,Seoul,127.07403,37.6459056
2082,middleschool,Seoul,127.0732042,37.6456808
2082,middleschool,Seoul,127.0734161,37.6451928
2082,highschool,Seoul,127.0733006,37.6451613
2082,highschool,Seoul,127.0730482,37.6457425
2110,hospital,Seoul,127.0731473,37.6457695
2082,school,Seoul,127.0740549,37.6458482
2082,school,Seoul,127.0741027,37.6458612
2082,school,Seoul,127.074231,37.6458969
2082,school,Seoul,127.0742973,37.6457459
2082,highschool,Seoul,127.0743416,37.645758
2501,supermarket,Seoul,127.0744061,37.645611
2501,supermarket,Seoul,127.0743624,37.645599
2110,hospital,Seoul,127.074388,37.6455407
2082,school,Seoul,127.074209,37.6454914
2082,elementaryschool,Seoul,127.0742244,37.6454562
2082,middleschool,Seoul,127.0741609,37.6454387
2082,middleschool,Seoul,127.0740235,37.6457519
2082,school,Seoul,127.0740067,37.6457473
2082,elementaryschool,Seoul,127.0739723,37.6458257
2501,supermarket,Seoul,127.0740549,37.6458482
2082,middleschool,Seoul,127.0741938,37.6462029
2082,elementaryschool,Seoul,127.0745931,37.6453614
2110,hospital,Seoul,127.0736779,37.6450626
2082,school,Seoul,127.0733485,37.644955
2501,supermarket,Seoul,127.0729175,37.6458463
2082,elementaryschool,Seoul,127.0741938,37.6462029
2110,hospital,Seoul,127.0705686,37.6470336
2110,hospital,Seoul,127.0705494,37.6470793
2082,elementaryschool,Seoul,127.0708417,37.6471584
2501,supermarket,Seoul,127.0708725,37.6471249
2082,school,Seoul,127.0712379,37.6472254
2501,supermarket,Seoul,127.0715686,37.6465463
2501,supermarket,Seoul,127.0706455,37.6462936
2501,supermarket,Seoul,127.0705955,37.6463758
2082,highschool,Seoul,127.0705417,37.6464062
2082,middleschool,Seoul,127.0704879,37.6464306
2082,middleschool,Seoul,127.0704686,37.6464732
2082,elementaryschool,Seoul,127.0704763,37.6465098
2082,elementaryschool,Seoul,127.0704917,37.6465463
2501,supermarket,Seoul,127.0703532,37.6468295
2082,middleschool,Seoul,127.0703994,37.6468509
2082,school,Seoul,127.0703494,37.6469757
2110,hospital,Seoul,127.0705686,37.6470336
2082,elementaryschool,Seoul,127.0798884,37.6515488
2082,school,Seoul,127.0812464,37.6515249
2082,middleschool,Seoul,127.0812243,37.6512733
2110,hospital,Seoul,127.0811712,37.6506693
2082,middleschool,Seoul,127.0798347,37.650671
2501,supermarket,Seoul,127.0798884,37.6515488
2082,elementaryschool,Seoul,127.0932455,37.5968602
2082,highschool,Seoul,127.093244,37.5968782
2110,hospital,Seoul,127.0933346,37.5968827
2082,school,Seoul,127.0933356,37.5968699
2082,middleschool,Seoul,127.0937617,37.5968911
2082,school,Seoul,127.0938209,37.5961419
2082,highschool,Seoul,127.0937648,37.5961391
2501,supermarket,Seoul,127.0937726,37.5960407
2501,supermarket,Seoul,127.0932714,37.5960159
2501,supermarket,Seoul,127.093263,37.5961221
2082,highschool,Seoul,127.0932238,37.5961202
2082,school,Seoul,127.0931656,37.5968563
2501,supermarket,Seoul,127.0932455,37.5968602
2082,school,Seoul,127.0657139,37.4950078
2110,hospital,Seoul,127.0661031,37.494204
